            Interval               Theta              Radial            Vertical
                   0                   0                   0             -3.8813
                   0                   0                   0             -3.8813
                   1           0.0317333           0.0317279             -3.8818
                   2           0.0634665           0.0634239            -3.88331
                   3           0.0951998            0.095056            -3.88583
                   4            0.126933            0.126592            -3.88934
                   5            0.158666            0.158001            -3.89386
                   6              0.1904            0.189251            -3.89937
                   7            0.222133            0.220311            -3.90587
                   8            0.253866            0.251148            -3.91335
                   9            0.285599            0.281733            -3.92181
                  10            0.317333            0.312033            -3.93123
                  11            0.349066             0.34202            -3.94161
                  12            0.380799            0.371662            -3.95293
                  13            0.412532            0.400931            -3.96519
                  14            0.444266            0.429795            -3.97837
                  15            0.475999            0.458227            -3.99246
                  16            0.507732            0.486197            -4.00745
                  17            0.539465            0.513677            -4.02332
                  18            0.571199            0.540641            -4.04005
                  19            0.602932             0.56706            -4.05762
                  20            0.634665            0.592908            -4.07603
                  21            0.666398            0.618159            -4.09525
                  22            0.698132            0.642788            -4.11525
                  23            0.729865            0.666769            -4.13603
                  24            0.761598            0.690079            -4.15757
                  25            0.793331            0.712694            -4.17982
                  26            0.825065            0.734592            -4.20279
                  27            0.856798             0.75575            -4.22644
                  28            0.888531            0.776146            -4.25075
                  29            0.920265            0.795762            -4.27569
                  30            0.951998            0.814576            -4.30124
                  31            0.983731             0.83257            -4.32738
                  32             1.01546            0.849725            -4.35407
                  33              1.0472            0.866025             -4.3813
                  34             1.07893            0.881453            -4.40903
                  35             1.11066            0.895994            -4.43723
                  36              1.1424            0.909632            -4.46588
                  37             1.17413            0.922354            -4.49495
                  38             1.20586            0.934148            -4.52441
                  39              1.2376            0.945001            -4.55423
                  40             1.26933            0.954902            -4.58438
                  41             1.30106            0.963842            -4.61483
                  42              1.3328            0.971812            -4.64554
                  43             1.36453            0.978802            -4.67649
                  44             1.39626            0.984808            -4.70765
                  45               1.428            0.989821            -4.73898
                  46             1.45973            0.993838            -4.77046
                  47             1.49146            0.996855            -4.80205
                  48              1.5232            0.998867            -4.83372
                  49             1.55493            0.999874            -4.86543
                  50             1.58666            0.999874            -4.89717
                  51              1.6184            0.998867            -4.92888
                  52             1.65013            0.996855            -4.96055
                  53             1.68186            0.993838            -4.99214
                  54              1.7136            0.989821            -5.02361
                  55             1.74533            0.984808            -5.05495
                  56             1.77706            0.978802            -5.08611
                  57              1.8088            0.971812            -5.11706
                  58             1.84053            0.963842            -5.14777
                  59             1.87226            0.954902            -5.17822
                  60               1.904            0.945001            -5.20837
                  61             1.93573            0.934148            -5.23819
                  62             1.96746            0.922354            -5.26764
                  63              1.9992            0.909632            -5.29671
                  64             2.03093            0.895994            -5.32537
                  65             2.06266            0.881453            -5.35357
                  66              2.0944            0.866025             -5.3813
                  67             2.12613            0.849725            -5.40852
                  68             2.15786             0.83257            -5.43522
                  69             2.18959            0.814576            -5.46136
                  70             2.22133            0.795762            -5.48691
                  71             2.25306            0.776146            -5.51185
                  72             2.28479             0.75575            -5.53616
                  73             2.31653            0.734592            -5.55981
                  74             2.34826            0.712694            -5.58277
                  75             2.37999            0.690079            -5.60503
                  76             2.41173            0.666769            -5.62656
                  77             2.44346            0.642788            -5.64734
                  78             2.47519            0.618159            -5.66735
                  79             2.50693            0.592908            -5.68657
                  80             2.53866             0.56706            -5.70498
                  81             2.57039            0.540641            -5.72255
                  82             2.60213            0.513677            -5.73928
                  83             2.63386            0.486197            -5.75515
                  84             2.66559            0.458227            -5.77013
                  85             2.69733            0.429795            -5.78423
                  86             2.72906            0.400931            -5.79741
                  87             2.76079            0.371662            -5.80967
                  88             2.79253             0.34202            -5.82099
                  89             2.82426            0.312033            -5.83137
                  90             2.85599            0.281733            -5.84079
                  91             2.88773            0.251148            -5.84925
                  92             2.91946            0.220311            -5.85673
                  93             2.95119            0.189251            -5.86323
                  94             2.98293            0.158001            -5.86874
                  95             3.01466            0.126592            -5.87325
                  96             3.04639            0.095056            -5.87677
                  97             3.07813           0.0634239            -5.87929
                  98             3.10986           0.0317279             -5.8808
                  99             3.14159                   0             -5.8813
