           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.973992
                   2                0.02             2.98028            -0.95315
                   3                0.03             2.97075           -0.934772
                   4                0.04              2.9614           -0.918512
                   5                0.05             2.95222           -0.904072
                   6                0.06             2.94318           -0.891201
                   7                0.07             2.93427           -0.879681
                   8                0.08             2.92547           -0.869329
                   9                0.09             2.91678           -0.859985
                  10                 0.1             2.90818           -0.851515
                  11                0.11             2.89966           -0.843802
                  12                0.12             2.89122           -0.836749
                  13                0.13             2.88286            -0.83027
                  14                0.14             2.87455           -0.824292
                  15                0.15             2.86631           -0.818753
                  16                0.16             2.85812           -0.813598
                  17                0.17             2.84999           -0.808783
                  18                0.18              2.8419           -0.804267
                  19                0.19             2.83386           -0.800017
                  20                 0.2             2.82586           -0.796002
                  21                0.21              2.8179           -0.792196
                  22                0.22             2.80997           -0.788579
                  23                0.23             2.80209           -0.785131
                  24                0.24             2.79424           -0.781836
                  25                0.25             2.78642           -0.778678
                  26                0.26             2.77863           -0.775645
                  27                0.27             2.77087           -0.772726
                  28                0.28             2.76315           -0.769912
                  29                0.29             2.75545           -0.767194
                  30                 0.3             2.74778           -0.764565
                  31                0.31             2.74013           -0.762017
                  32                0.32             2.73251           -0.759546
                  33                0.33             2.72492           -0.757145
                  34                0.34             2.71734            -0.75481
                  35                0.35              2.7098           -0.752537
                  36                0.36             2.70227           -0.750323
                  37                0.37             2.69477           -0.748163
                  38                0.38             2.68729           -0.746054
                  39                0.39             2.67982           -0.743995
                  40                 0.4             2.67239           -0.741981
                  41                0.41             2.66497           -0.740012
                  42                0.42             2.65757           -0.738084
                  43                0.43             2.65018           -0.736196
                  44                0.44             2.64282           -0.734345
                  45                0.45             2.63548           -0.732531
                  46                0.46             2.62815           -0.730751
                  47                0.47             2.62085           -0.729005
                  48                0.48             2.61356           -0.727289
                  49                0.49             2.60628           -0.725604
                  50                 0.5             2.59903           -0.723948
                  51                0.51             2.59179            -0.72232
                  52                0.52             2.58456           -0.720718
                  53                0.53             2.57736           -0.719142
                  54                0.54             2.57017            -0.71759
                  55                0.55             2.56299           -0.716062
                  56                0.56             2.55583           -0.714557
                  57                0.57             2.54868           -0.713074
                  58                0.58             2.54155           -0.711611
                  59                0.59             2.53444           -0.710169
                  60                 0.6             2.52734           -0.708746
                  61                0.61             2.52025           -0.707342
                  62                0.62             2.51317           -0.705955
                  63                0.63             2.50611           -0.704586
                  64                0.64             2.49907           -0.703234
                  65                0.65             2.49204           -0.701898
                  66                0.66             2.48502           -0.700577
                  67                0.67             2.47801           -0.699271
                  68                0.68             2.47102           -0.697979
                  69                0.69             2.46404           -0.696701
                  70                 0.7             2.45707           -0.695437
                  71                0.71             2.45012           -0.694185
                  72                0.72             2.44318           -0.692945
                  73                0.73             2.43625           -0.691718
