           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.963803
                   2                0.02             2.98038            -0.93421
                   3                0.03             2.97104           -0.908308
                   4                0.04             2.96196            -0.88557
                   5                0.05              2.9531           -0.865554
                   6                0.06             2.94445           -0.847881
                   7                0.07             2.93597           -0.832231
                   8                0.08             2.92765           -0.818333
                   9                0.09             2.91946           -0.805951
                  10                 0.1              2.9114           -0.794888
                  11                0.11             2.90346           -0.784975
                  12                0.12             2.89561           -0.776066
                  13                0.13             2.88785           -0.768034
                  14                0.14             2.88016           -0.760774
                  15                0.15             2.87256            -0.75419
                  16                0.16             2.86502           -0.748205
                  17                0.17             2.85753           -0.742749
                  18                0.18             2.85011           -0.737758
                  19                0.19             2.84273           -0.733184
                  20                 0.2              2.8354           -0.728976
                  21                0.21             2.82811           -0.725098
                  22                0.22             2.82086           -0.721512
                  23                0.23             2.81364           -0.718188
                  24                0.24             2.80646             -0.7151
                  25                0.25             2.79931           -0.712224
                  26                0.26             2.79219           -0.709539
                  27                0.27             2.78509           -0.707025
                  28                0.28             2.77802           -0.704664
                  29                0.29             2.77097           -0.702443
                  30                 0.3             2.76395            -0.70035
                  31                0.31             2.75695           -0.698369
                  32                0.32             2.74996           -0.696494
                  33                0.33               2.743           -0.694713
                  34                0.34             2.73605           -0.693016
                  35                0.35             2.72912           -0.691396
                  36                0.36             2.72221            -0.68985
                  37                0.37             2.71531           -0.688364
                  38                0.38             2.70842            -0.68694
                  39                0.39             2.70155           -0.685567
                  40                 0.4              2.6947           -0.684245
                  41                0.41             2.68786           -0.682963
                  42                0.42             2.68103           -0.681721
                  43                0.43             2.67421           -0.680519
                  44                0.44              2.6674           -0.679348
                  45                0.45             2.66061           -0.678209
                  46                0.46             2.65383           -0.677097
                  47                0.47             2.64706           -0.676012
                  48                0.48              2.6403           -0.674948
                  49                0.49             2.63355           -0.673906
                  50                 0.5             2.62681           -0.672884
                  51                0.51             2.62008           -0.671878
                  52                0.52             2.61336            -0.67089
                  53                0.53             2.60665           -0.669914
                  54                0.54             2.59995           -0.668953
                  55                0.55             2.59326           -0.668004
                  56                0.56             2.58658           -0.667063
                  57                0.57             2.57991           -0.666133
                  58                0.58             2.57325           -0.665214
                  59                0.59              2.5666           -0.664298
                  60                 0.6             2.55996           -0.663389
                  61                0.61             2.55332           -0.662489
                  62                0.62              2.5467           -0.661592
                  63                0.63             2.54008             -0.6607
                  64                0.64             2.53347           -0.659812
                  65                0.65             2.52688            -0.65893
                  66                0.66             2.52029           -0.658049
                  67                0.67             2.51371           -0.657173
                  68                0.68             2.50713             -0.6563
                  69                0.69             2.50057           -0.655425
                  70                 0.7             2.49402           -0.654553
                  71                0.71             2.48747           -0.653681
                  72                0.72             2.48094            -0.65281
                  73                0.73             2.47441           -0.651939
                  74                0.74             2.46789           -0.651073
                  75                0.75             2.46138           -0.650206
                  76                0.76             2.45487           -0.649334
                  77                0.77             2.44838           -0.648462
                  78                0.78              2.4419            -0.64759
                  79                0.79             2.43542           -0.646717
                  80                 0.8             2.42895           -0.645844
                  81                0.81              2.4225           -0.644971
                  82                0.82             2.41605           -0.644099
                  83                0.83              2.4096           -0.643221
                  84                0.84             2.40317           -0.642341
                  85                0.85             2.39675           -0.641462
                  86                0.86             2.39033           -0.640583
                  87                0.87             2.38393           -0.639699
                  88                0.88             2.37753           -0.638813
                  89                0.89             2.37114           -0.637925
                  90                 0.9             2.36476           -0.637034
                  91                0.91             2.35839           -0.636142
                  92                0.92             2.35203           -0.635245
                  93                0.93             2.34568           -0.634348
                  94                0.94             2.33934           -0.633447
                  95                0.95               2.333           -0.632545
                  96                0.96             2.32668           -0.631644
                  97                0.97             2.32036           -0.630739
                  98                0.98             2.31405            -0.62983
                  99                0.99             2.30775           -0.628916
                 100                   1             2.30147           -0.627997
                 101                1.01             2.29519           -0.627078
                 102                1.02             2.28891           -0.626154
                 103                1.03             2.28265           -0.625227
                 104                1.04              2.2764           -0.624299
                 105                1.05             2.27016           -0.623367
                 106                1.06             2.26392           -0.622435
                 107                1.07              2.2577             -0.6215
                 108                1.08             2.25148           -0.620565
                 109                1.09             2.24528           -0.619622
                 110                 1.1             2.23908           -0.618674
                 111                1.11              2.2329           -0.617723
                 112                1.12             2.22672           -0.616772
                 113                1.13             2.22055           -0.615816
                 114                1.14             2.21439           -0.614859
                 115                1.15             2.20824           -0.613895
                 116                1.16             2.20211           -0.612929
                 117                1.17             2.19598            -0.61196
                 118                1.18             2.18986           -0.610988
                 119                1.19             2.18375           -0.610013
                 120                 1.2             2.17765           -0.609037
                 121                1.21             2.17156           -0.608055
