            Interval               Theta              Radial            Vertical
                   0                   0                   0              3.5467
                   0                   0                   0              3.5467
                   1           0.0317333           0.0317279             3.54619
                   2           0.0634665           0.0634239             3.54468
                   3           0.0951998            0.095056             3.54217
                   4            0.126933            0.126592             3.53865
                   5            0.158666            0.158001             3.53414
                   6              0.1904            0.189251             3.52863
                   7            0.222133            0.220311             3.52213
                   8            0.253866            0.251148             3.51465
                   9            0.285599            0.281733             3.50619
                  10            0.317333            0.312033             3.49677
                  11            0.349066             0.34202             3.48639
                  12            0.380799            0.371662             3.47507
                  13            0.412532            0.400931             3.46281
                  14            0.444266            0.429795             3.44962
                  15            0.475999            0.458227             3.43553
                  16            0.507732            0.486197             3.42055
                  17            0.539465            0.513677             3.40468
                  18            0.571199            0.540641             3.38795
                  19            0.602932             0.56706             3.37037
                  20            0.634665            0.592908             3.35197
                  21            0.666398            0.618159             3.33275
                  22            0.698132            0.642788             3.31274
                  23            0.729865            0.666769             3.29196
                  24            0.761598            0.690079             3.27043
                  25            0.793331            0.712694             3.24817
                  26            0.825065            0.734592             3.22521
                  27            0.856798             0.75575             3.20156
                  28            0.888531            0.776146             3.17725
                  29            0.920265            0.795762             3.15231
                  30            0.951998            0.814576             3.12675
                  31            0.983731             0.83257             3.10062
                  32             1.01546            0.849725             3.07392
                  33              1.0472            0.866025              3.0467
                  34             1.07893            0.881453             3.01897
                  35             1.11066            0.895994             2.99076
                  36              1.1424            0.909632             2.96211
                  37             1.17413            0.922354             2.93304
                  38             1.20586            0.934148             2.90358
                  39              1.2376            0.945001             2.87377
                  40             1.26933            0.954902             2.84362
                  41             1.30106            0.963842             2.81317
                  42              1.3328            0.971812             2.78246
                  43             1.36453            0.978802              2.7515
                  44             1.39626            0.984808             2.72035
                  45               1.428            0.989821             2.68901
                  46             1.45973            0.993838             2.65754
                  47             1.49146            0.996855             2.62595
                  48              1.5232            0.998867             2.59428
                  49             1.55493            0.999874             2.56256
                  50             1.58666            0.999874             2.53083
                  51              1.6184            0.998867             2.49912
                  52             1.65013            0.996855             2.46745
                  53             1.68186            0.993838             2.43586
                  54              1.7136            0.989821             2.40438
                  55             1.74533            0.984808             2.37305
                  56             1.77706            0.978802             2.34189
                  57              1.8088            0.971812             2.31094
                  58             1.84053            0.963842             2.28022
                  59             1.87226            0.954902             2.24978
                  60               1.904            0.945001             2.21963
                  61             1.93573            0.934148             2.18981
                  62             1.96746            0.922354             2.16035
                  63              1.9992            0.909632             2.13128
                  64             2.03093            0.895994             2.10263
                  65             2.06266            0.881453             2.07443
                  66              2.0944            0.866025              2.0467
                  67             2.12613            0.849725             2.01947
                  68             2.15786             0.83257             1.99278
                  69             2.18959            0.814576             1.96664
                  70             2.22133            0.795762             1.94109
                  71             2.25306            0.776146             1.91614
                  72             2.28479             0.75575             1.89184
                  73             2.31653            0.734592             1.86819
                  74             2.34826            0.712694             1.84522
                  75             2.37999            0.690079             1.82296
                  76             2.41173            0.666769             1.80143
                  77             2.44346            0.642788             1.78065
                  78             2.47519            0.618159             1.76064
                  79             2.50693            0.592908             1.74143
                  80             2.53866             0.56706             1.72302
                  81             2.57039            0.540641             1.70544
                  82             2.60213            0.513677             1.68871
                  83             2.63386            0.486197             1.67285
                  84             2.66559            0.458227             1.65786
                  85             2.69733            0.429795             1.64377
                  86             2.72906            0.400931             1.63059
                  87             2.76079            0.371662             1.61833
                  88             2.79253             0.34202               1.607
                  89             2.82426            0.312033             1.59663
                  90             2.85599            0.281733              1.5872
                  91             2.88773            0.251148             1.57875
                  92             2.91946            0.220311             1.57127
                  93             2.95119            0.189251             1.56477
                  94             2.98293            0.158001             1.55926
                  95             3.01466            0.126592             1.55474
                  96             3.04639            0.095056             1.55123
                  97             3.07813           0.0634239             1.54871
                  98             3.10986           0.0317279              1.5472
                  99             3.14159                   0              1.5467
