            Interval               Theta              Radial            Vertical
                   0                   0                   0               3.743
                   0                   0                   0               3.743
                   1           0.0317333           0.0317279             3.74249
                   2           0.0634665           0.0634239             3.74098
                   3           0.0951998            0.095056             3.73847
                   4            0.126933            0.126592             3.73495
                   5            0.158666            0.158001             3.73044
                   6              0.1904            0.189251             3.72493
                   7            0.222133            0.220311             3.71843
                   8            0.253866            0.251148             3.71095
                   9            0.285599            0.281733             3.70249
                  10            0.317333            0.312033             3.69307
                  11            0.349066             0.34202             3.68269
                  12            0.380799            0.371662             3.67136
                  13            0.412532            0.400931              3.6591
                  14            0.444266            0.429795             3.64592
                  15            0.475999            0.458227             3.63183
                  16            0.507732            0.486197             3.61685
                  17            0.539465            0.513677             3.60098
                  18            0.571199            0.540641             3.58425
                  19            0.602932             0.56706             3.56667
                  20            0.634665            0.592908             3.54827
                  21            0.666398            0.618159             3.52905
                  22            0.698132            0.642788             3.50904
                  23            0.729865            0.666769             3.48826
                  24            0.761598            0.690079             3.46673
                  25            0.793331            0.712694             3.44447
                  26            0.825065            0.734592             3.42151
                  27            0.856798             0.75575             3.39786
                  28            0.888531            0.776146             3.37355
                  29            0.920265            0.795762             3.34861
                  30            0.951998            0.814576             3.32305
                  31            0.983731             0.83257             3.29692
                  32             1.01546            0.849725             3.27022
                  33              1.0472            0.866025               3.243
                  34             1.07893            0.881453             3.21527
                  35             1.11066            0.895994             3.18706
                  36              1.1424            0.909632             3.15841
                  37             1.17413            0.922354             3.12934
                  38             1.20586            0.934148             3.09988
                  39              1.2376            0.945001             3.07006
                  40             1.26933            0.954902             3.03992
                  41             1.30106            0.963842             3.00947
                  42              1.3328            0.971812             2.97876
                  43             1.36453            0.978802              2.9478
                  44             1.39626            0.984808             2.91664
                  45               1.428            0.989821             2.88531
                  46             1.45973            0.993838             2.85383
                  47             1.49146            0.996855             2.82225
                  48              1.5232            0.998867             2.79058
                  49             1.55493            0.999874             2.75886
                  50             1.58666            0.999874             2.72713
                  51              1.6184            0.998867             2.69541
                  52             1.65013            0.996855             2.66375
                  53             1.68186            0.993838             2.63216
                  54              1.7136            0.989821             2.60068
                  55             1.74533            0.984808             2.56935
                  56             1.77706            0.978802             2.53819
                  57              1.8088            0.971812             2.50724
                  58             1.84053            0.963842             2.47652
                  59             1.87226            0.954902             2.44608
                  60               1.904            0.945001             2.41593
                  61             1.93573            0.934148             2.38611
                  62             1.96746            0.922354             2.35665
                  63              1.9992            0.909632             2.32758
                  64             2.03093            0.895994             2.29893
                  65             2.06266            0.881453             2.27073
                  66              2.0944            0.866025               2.243
                  67             2.12613            0.849725             2.21577
                  68             2.15786             0.83257             2.18908
                  69             2.18959            0.814576             2.16294
                  70             2.22133            0.795762             2.13739
                  71             2.25306            0.776146             2.11244
                  72             2.28479             0.75575             2.08814
                  73             2.31653            0.734592             2.06449
                  74             2.34826            0.712694             2.04152
                  75             2.37999            0.690079             2.01926
                  76             2.41173            0.666769             1.99773
                  77             2.44346            0.642788             1.97695
                  78             2.47519            0.618159             1.95694
                  79             2.50693            0.592908             1.93773
                  80             2.53866             0.56706             1.91932
                  81             2.57039            0.540641             1.90174
                  82             2.60213            0.513677             1.88501
                  83             2.63386            0.486197             1.86915
                  84             2.66559            0.458227             1.85416
                  85             2.69733            0.429795             1.84007
                  86             2.72906            0.400931             1.82689
                  87             2.76079            0.371662             1.81463
                  88             2.79253             0.34202              1.8033
                  89             2.82426            0.312033             1.79293
                  90             2.85599            0.281733              1.7835
                  91             2.88773            0.251148             1.77505
                  92             2.91946            0.220311             1.76757
                  93             2.95119            0.189251             1.76107
                  94             2.98293            0.158001             1.75556
                  95             3.01466            0.126592             1.75104
                  96             3.04639            0.095056             1.74752
                  97             3.07813           0.0634239             1.74501
                  98             3.10986           0.0317279              1.7435
                  99             3.14159                   0               1.743
