            Interval                 Arc              Radial            Vertical
                   0                   0                   0          -0.0665227
                   1            0.151595            0.151396          -0.0587677
                   2            0.303189             0.30298          -0.0569507
                   3            0.454784             0.45457          -0.0558386
                   4            0.606379            0.606129          -0.0525539
                   5            0.757973            0.757716          -0.0510011
                   6            0.909568            0.909303          -0.0494478
                   7             1.06116             1.06085          -0.0456172
                   8             1.21276             1.21244          -0.0462601
                   9             1.36435             1.36404          -0.0461491
                  10             1.51595             1.51563           -0.045121
                  11             1.66754             1.66722           -0.044471
                  12             1.81914             1.81881            -0.04319
                  13             1.97073             1.97039          -0.0411626
                  14             2.12232             2.12199          -0.0417799
                  15             2.27392             2.27353          -0.0378807
                  16             2.42551             2.42508          -0.0341982
                  17             2.57711             2.57663          -0.0306626
                  18              2.7287             2.72822          -0.0295331
                  19              2.8803             2.87981          -0.0281312
                  20             3.03189              3.0314          -0.0270361
                  21             3.18349             3.18299          -0.0252715
                  22             3.33508             3.33458          -0.0248213
                  23             3.48668             3.48617          -0.0245745
                  24             3.63827             3.63777          -0.0242778
                  25             3.78987             3.78936          -0.0231256
                  26             3.94146             3.94095          -0.0218291
                  27             4.09306             4.09253          -0.0202639
                  28             4.24465             4.24413          -0.0195721
                  29             4.39624             4.39571          -0.0178775
                  30             4.54784              4.5473          -0.0160996
                  31             4.69943             4.69888           -0.014002
                  32             4.85103             4.85047          -0.0136327
                  33             5.00262             5.00207          -0.0134619
                  34             5.15422             5.15366          -0.0134196
                  35             5.30581             5.30525          -0.0126436
                  36             5.45741             5.45685          -0.0122629
                  37               5.609             5.60844          -0.0119775
                  38              5.7606             5.76004          -0.0118151
                  39             5.91219             5.91163          -0.0110962
                  40             6.06379             6.06322          -0.0102122
                  41             6.21538             6.21481         -0.00923841
                  42             6.36697             6.36641         -0.00872347
                  43             6.51857               6.518         -0.00808422
                  44             6.67016             6.66959         -0.00746708
                  45             6.82176             6.82119         -0.00663389
                  46             6.97335             6.97278         -0.00649404
                  47             7.12495             7.12437         -0.00657497
                  48             7.27654             7.27597         -0.00677442
                  49             7.42814             7.42756         -0.00642045
                  50             7.57973             7.57916         -0.00606472
                  51             7.73133             7.73075         -0.00572549
                  52             7.88292             7.88235         -0.00557841
                  53             8.03452             8.03394         -0.00521227
                  54             8.18611             8.18553          -0.0047533
                  55              8.3377             8.33713         -0.00424804
                  56              8.4893             8.48872         -0.00399684
                  57             8.64089             8.64032         -0.00380906
                  58             8.79249             8.79191         -0.00366646
                  59             8.94408             8.94351         -0.00339852
                  60             9.09568              9.0951         -0.00332509
                  61             9.24727              9.2467         -0.00334788
                  62             9.39887             9.39829          -0.0034502
                  63             9.55046             9.54988         -0.00328018
                  64             9.70206             9.70148         -0.00302658
                  65             9.85365             9.85307         -0.00275452
                  66             10.0052             10.0047         -0.00264445
                  67             10.1568             10.1563         -0.00250144
                  68             10.3084             10.3079         -0.00232835
                  69               10.46             10.4595         -0.00211284
                  70             10.6116              10.611         -0.00201051
                  71             10.7632             10.7626         -0.00196902
                  72             10.9148             10.9142         -0.00196041
                  73             11.0664             11.0658         -0.00188208
                  74              11.218             11.2174         -0.00183031
                  75             11.3696              11.369         -0.00180039
                  76             11.5212             11.5206         -0.00181438
                  77             11.6728             11.6722         -0.00173337
                  78             11.8244             11.8238         -0.00160108
                  79              11.976             11.9754         -0.00144835
                  80             12.1276              12.127          -0.0013874
                  81             12.2792             12.2786         -0.00134937
                  82             12.4308             12.4302         -0.00131016
                  83             12.5824             12.5818         -0.00123887
                  84             12.7339             12.7334         -0.00120042
                  85             12.8855              12.885         -0.00119187
                  86             13.0371             13.0366         -0.00119989
                  87             13.1887             13.1882         -0.00117821
                  88             13.3403             13.3397           -0.001149
                  89             13.4919             13.4913         -0.00111788
                  90             13.6435             13.6429         -0.00110733
                  91             13.7951             13.7945         -0.00107687
                  92             13.9467             13.9461         -0.00103056
                  93             14.0983             14.0977        -0.000973786
                  94             14.2499             14.2493        -0.000951427
                  95             14.4015             14.4009        -0.000948828
                  96             14.5531             14.5525          -0.0009548
                  97             14.7047             14.7041        -0.000938939
                  98             14.8563             14.8557        -0.000928625
                  99             15.0079             15.0073        -0.000935104
