            Interval                 Arc              Radial            Vertical
                   0                   0                   0          -0.0486302
                   1            0.151541            0.151529          -0.0467159
                   2            0.303082            0.303068           -0.045851
                   3            0.454623            0.454607          -0.0451139
                   4            0.606164            0.606145            -0.04409
                   5            0.757705            0.757682           -0.043101
                   6            0.909247             0.90922          -0.0420058
                   7             1.06079             1.06076          -0.0407111
                   8             1.21233             1.21229          -0.0398247
                   9             1.36387             1.36383          -0.0388485
                  10             1.51541             1.51537          -0.0377619
                  11             1.66695             1.66691          -0.0365656
                  12             1.81849             1.81844          -0.0353243
                  13             1.97003             1.96998          -0.0340651
                  14             2.12158             2.12151          -0.0329742
                  15             2.27312             2.27305          -0.0313663
                  16             2.42466             2.42458          -0.0297395
                  17              2.5762             2.57611          -0.0281611
                  18             2.72774             2.72765          -0.0269926
                  19             2.87928             2.87919          -0.0258153
                  20             3.03082             3.03072          -0.0246624
                  21             3.18236             3.18226          -0.0235062
                  22              3.3339              3.3338          -0.0224775
                  23             3.48545             3.48533          -0.0215089
                  24             3.63699             3.63687          -0.0205697
                  25             3.78853             3.78841          -0.0196004
                  26             3.94007             3.93995          -0.0186576
                  27             4.09161             4.09149          -0.0177534
                  28             4.24315             4.24303          -0.0169227
                  29             4.39469             4.39456          -0.0160692
                  30             4.54623              4.5461          -0.0152325
                  31             4.69777             4.69764          -0.0144294
                  32             4.84931             4.84918          -0.0137671
                  33             5.00086             5.00072          -0.0131597
                  34              5.1524             5.15226          -0.0125801
                  35             5.30394              5.3038          -0.0119843
                  36             5.45548             5.45534          -0.0114283
                  37             5.60702             5.60688          -0.0109074
                  38             5.75856             5.75842          -0.0104186
                  39              5.9101             5.90996         -0.00993615
                  40             6.06164              6.0615         -0.00947094
                  41             6.21318             6.21304         -0.00902909
                  42             6.36473             6.36458          -0.0086208
                  43             6.51627             6.51612         -0.00823024
                  44             6.66781             6.66766         -0.00785666
                  45             6.81935             6.81921         -0.00749952
                  46             6.97089             6.97075          -0.0071778
                  47             7.12243             7.12229         -0.00688091
                  48             7.27397             7.27383         -0.00659983
                  49             7.42551             7.42537         -0.00631888
                  50             7.57705             7.57691         -0.00604908
                  51              7.7286             7.72845          -0.0057942
                  52             7.88014             7.87999         -0.00555749
                  53             8.03168             8.03153         -0.00533055
                  54             8.18322             8.18307         -0.00511321
                  55             8.33476             8.33461         -0.00490609
                  56              8.4863             8.48616          -0.0047124
                  57             8.63784              8.6377         -0.00452956
                  58             8.78938             8.78924         -0.00435601
                  59             8.94092             8.94078         -0.00419025
                  60             9.09247             9.09232         -0.00403474
                  61             9.24401             9.24386         -0.00388858
                  62             9.39555              9.3954         -0.00375025
                  63             9.54709             9.54694         -0.00361631
                  64             9.69863             9.69848         -0.00348786
                  65             9.85017             9.85002         -0.00336607
                  66             10.0017             10.0016         -0.00325186
                  67             10.1533             10.1531         -0.00314354
                  68             10.3048             10.3046         -0.00304026
                  69             10.4563             10.4562         -0.00294259
                  70             10.6079             10.6077           -0.002851
                  71             10.7594             10.7593         -0.00276516
                  72              10.911             10.9108          -0.0026841
                  73             11.0625             11.0624         -0.00260727
                  74              11.214             11.2139          -0.0025347
                  75             11.3656             11.3654         -0.00246618
                  76             11.5171              11.517         -0.00240165
                  77             11.6687             11.6685          -0.0023404
                  78             11.8202             11.8201         -0.00228237
                  79             11.9717             11.9716         -0.00222753
                  80             12.1233             12.1231         -0.00217627
                  81             12.2748             12.2747         -0.00212815
                  82             12.4264             12.4262         -0.00208216
                  83             12.5779             12.5778         -0.00204189
                  84             12.7295             12.7293         -0.00200629
                  85              12.881             12.8808         -0.00197578
                  86             13.0325             13.0324         -0.00194656
                  87             13.1841             13.1839         -0.00191937
                  88             13.3356             13.3355         -0.00189415
                  89             13.4872              13.487         -0.00187047
                  90             13.6387             13.6386         -0.00184862
                  91             13.7902             13.7901         -0.00182859
                  92             13.9418             13.9416         -0.00181054
                  93             14.0933             14.0932          -0.0017946
                  94             14.2449             14.2447         -0.00178094
                  95             14.3964             14.3963          -0.0017702
                  96             14.5479             14.5478         -0.00176364
                  97             14.6995             14.6993         -0.00175961
                  98              14.851             14.8509         -0.00176093
                  99             15.0026             15.0024         -0.00177411
