            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.23908
                   0                   0                   0             3.23908
                   1           0.0317333           0.0317279             3.23858
                   2           0.0634665           0.0634239             3.23707
                   3           0.0951998            0.095056             3.23455
                   4            0.126933            0.126592             3.23104
                   5            0.158666            0.158001             3.22652
                   6              0.1904            0.189251             3.22101
                   7            0.222133            0.220311             3.21451
                   8            0.253866            0.251148             3.20703
                   9            0.285599            0.281733             3.19858
                  10            0.317333            0.312033             3.18915
                  11            0.349066             0.34202             3.17878
                  12            0.380799            0.371662             3.16745
                  13            0.412532            0.400931             3.15519
                  14            0.444266            0.429795             3.14201
                  15            0.475999            0.458227             3.12792
                  16            0.507732            0.486197             3.11293
                  17            0.539465            0.513677             3.09707
                  18            0.571199            0.540641             3.08034
                  19            0.602932             0.56706             3.06276
                  20            0.634665            0.592908             3.04435
                  21            0.666398            0.618159             3.02514
                  22            0.698132            0.642788             3.00513
                  23            0.729865            0.666769             2.98435
                  24            0.761598            0.690079             2.96282
                  25            0.793331            0.712694             2.94056
                  26            0.825065            0.734592             2.91759
                  27            0.856798             0.75575             2.89394
                  28            0.888531            0.776146             2.86964
                  29            0.920265            0.795762             2.84469
                  30            0.951998            0.814576             2.81914
                  31            0.983731             0.83257               2.793
                  32             1.01546            0.849725             2.76631
                  33              1.0472            0.866025             2.73908
                  34             1.07893            0.881453             2.71135
                  35             1.11066            0.895994             2.68315
                  36              1.1424            0.909632              2.6545
                  37             1.17413            0.922354             2.62543
                  38             1.20586            0.934148             2.59597
                  39              1.2376            0.945001             2.56615
                  40             1.26933            0.954902               2.536
                  41             1.30106            0.963842             2.50556
                  42              1.3328            0.971812             2.47484
                  43             1.36453            0.978802             2.44389
                  44             1.39626            0.984808             2.41273
                  45               1.428            0.989821              2.3814
                  46             1.45973            0.993838             2.34992
                  47             1.49146            0.996855             2.31833
                  48              1.5232            0.998867             2.28666
                  49             1.55493            0.999874             2.25495
                  50             1.58666            0.999874             2.22322
                  51              1.6184            0.998867              2.1915
                  52             1.65013            0.996855             2.15983
                  53             1.68186            0.993838             2.12824
                  54              1.7136            0.989821             2.09677
                  55             1.74533            0.984808             2.06543
                  56             1.77706            0.978802             2.03428
                  57              1.8088            0.971812             2.00332
                  58             1.84053            0.963842             1.97261
                  59             1.87226            0.954902             1.94216
                  60               1.904            0.945001             1.91201
                  61             1.93573            0.934148              1.8822
                  62             1.96746            0.922354             1.85274
                  63              1.9992            0.909632             1.82367
                  64             2.03093            0.895994             1.79502
                  65             2.06266            0.881453             1.76681
                  66              2.0944            0.866025             1.73908
                  67             2.12613            0.849725             1.71186
                  68             2.15786             0.83257             1.68516
                  69             2.18959            0.814576             1.65903
                  70             2.22133            0.795762             1.63347
                  71             2.25306            0.776146             1.60853
                  72             2.28479             0.75575             1.58422
                  73             2.31653            0.734592             1.56057
                  74             2.34826            0.712694             1.53761
                  75             2.37999            0.690079             1.51535
                  76             2.41173            0.666769             1.49382
                  77             2.44346            0.642788             1.47304
                  78             2.47519            0.618159             1.45303
                  79             2.50693            0.592908             1.43381
                  80             2.53866             0.56706             1.41541
                  81             2.57039            0.540641             1.39783
                  82             2.60213            0.513677              1.3811
                  83             2.63386            0.486197             1.36523
                  84             2.66559            0.458227             1.35025
                  85             2.69733            0.429795             1.33616
                  86             2.72906            0.400931             1.32297
                  87             2.76079            0.371662             1.31071
                  88             2.79253             0.34202             1.29939
                  89             2.82426            0.312033             1.28901
                  90             2.85599            0.281733             1.27959
                  91             2.88773            0.251148             1.27113
                  92             2.91946            0.220311             1.26365
                  93             2.95119            0.189251             1.25715
                  94             2.98293            0.158001             1.25164
                  95             3.01466            0.126592             1.24713
                  96             3.04639            0.095056             1.24361
                  97             3.07813           0.0634239              1.2411
                  98             3.10986           0.0317279             1.23959
                  99             3.14159                   0             1.23908
