            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.20031
                   0                   0                   0             2.20031
                   1           0.0317333           0.0317279              2.1998
                   2           0.0634665           0.0634239             2.19829
                   3           0.0951998            0.095056             2.19578
                   4            0.126933            0.126592             2.19226
                   5            0.158666            0.158001             2.18774
                   6              0.1904            0.189251             2.18223
                   7            0.222133            0.220311             2.17574
                   8            0.253866            0.251148             2.16825
                   9            0.285599            0.281733              2.1598
                  10            0.317333            0.312033             2.15038
                  11            0.349066             0.34202                2.14
                  12            0.380799            0.371662             2.12867
                  13            0.412532            0.400931             2.11641
                  14            0.444266            0.429795             2.10323
                  15            0.475999            0.458227             2.08914
                  16            0.507732            0.486197             2.07416
                  17            0.539465            0.513677             2.05829
                  18            0.571199            0.540641             2.04156
                  19            0.602932             0.56706             2.02398
                  20            0.634665            0.592908             2.00558
                  21            0.666398            0.618159             1.98636
                  22            0.698132            0.642788             1.96635
                  23            0.729865            0.666769             1.94557
                  24            0.761598            0.690079             1.92404
                  25            0.793331            0.712694             1.90178
                  26            0.825065            0.734592             1.87882
                  27            0.856798             0.75575             1.85517
                  28            0.888531            0.776146             1.83086
                  29            0.920265            0.795762             1.80592
                  30            0.951998            0.814576             1.78036
                  31            0.983731             0.83257             1.75423
                  32             1.01546            0.849725             1.72753
                  33              1.0472            0.866025             1.70031
                  34             1.07893            0.881453             1.67258
                  35             1.11066            0.895994             1.64437
                  36              1.1424            0.909632             1.61572
                  37             1.17413            0.922354             1.58665
                  38             1.20586            0.934148             1.55719
                  39              1.2376            0.945001             1.52737
                  40             1.26933            0.954902             1.49723
                  41             1.30106            0.963842             1.46678
                  42              1.3328            0.971812             1.43606
                  43             1.36453            0.978802             1.40511
                  44             1.39626            0.984808             1.37395
                  45               1.428            0.989821             1.34262
                  46             1.45973            0.993838             1.31114
                  47             1.49146            0.996855             1.27956
                  48              1.5232            0.998867             1.24789
                  49             1.55493            0.999874             1.21617
                  50             1.58666            0.999874             1.18444
                  51              1.6184            0.998867             1.15272
                  52             1.65013            0.996855             1.12106
                  53             1.68186            0.993838             1.08947
                  54              1.7136            0.989821             1.05799
                  55             1.74533            0.984808             1.02666
                  56             1.77706            0.978802            0.995499
                  57              1.8088            0.971812            0.964547
                  58             1.84053            0.963842            0.933832
                  59             1.87226            0.954902            0.903386
                  60               1.904            0.945001            0.873238
                  61             1.93573            0.934148             0.84342
                  62             1.96746            0.922354            0.813961
                  63              1.9992            0.909632            0.784891
                  64             2.03093            0.895994            0.756239
                  65             2.06266            0.881453            0.728035
                  66              2.0944            0.866025            0.700306
                  67             2.12613            0.849725            0.673081
                  68             2.15786             0.83257            0.646386
                  69             2.18959            0.814576            0.620249
                  70             2.22133            0.795762            0.594696
                  71             2.25306            0.776146            0.569753
                  72             2.28479             0.75575            0.545445
                  73             2.31653            0.734592            0.521797
                  74             2.34826            0.712694            0.498831
                  75             2.37999            0.690079            0.476572
                  76             2.41173            0.666769            0.455042
                  77             2.44346            0.642788            0.434262
                  78             2.47519            0.618159            0.414253
                  79             2.50693            0.592908            0.395036
                  80             2.53866             0.56706            0.376629
                  81             2.57039            0.540641            0.359053
                  82             2.60213            0.513677            0.342323
                  83             2.63386            0.486197            0.326457
                  84             2.66559            0.458227            0.311471
                  85             2.69733            0.429795             0.29738
                  86             2.72906            0.400931            0.284198
                  87             2.76079            0.371662            0.271938
                  88             2.79253             0.34202            0.260613
                  89             2.82426            0.312033            0.250235
                  90             2.85599            0.281733            0.240813
                  91             2.88773            0.251148            0.232357
                  92             2.91946            0.220311            0.224876
                  93             2.95119            0.189251            0.218377
                  94             2.98293            0.158001            0.212867
                  95             3.01466            0.126592            0.208351
                  96             3.04639            0.095056            0.204834
                  97             3.07813           0.0634239            0.202319
                  98             3.10986           0.0317279             0.20081
                  99             3.14159                   0            0.200306
