            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.80363
                   0                   0                   0             1.80363
                   1           0.0317333           0.0317279             1.80313
                   2           0.0634665           0.0634239             1.80162
                   3           0.0951998            0.095056              1.7991
                   4            0.126933            0.126592             1.79558
                   5            0.158666            0.158001             1.79107
                   6              0.1904            0.189251             1.78556
                   7            0.222133            0.220311             1.77906
                   8            0.253866            0.251148             1.77158
                   9            0.285599            0.281733             1.76312
                  10            0.317333            0.312033              1.7537
                  11            0.349066             0.34202             1.74332
                  12            0.380799            0.371662               1.732
                  13            0.412532            0.400931             1.71974
                  14            0.444266            0.429795             1.70656
                  15            0.475999            0.458227             1.69246
                  16            0.507732            0.486197             1.67748
                  17            0.539465            0.513677             1.66161
                  18            0.571199            0.540641             1.64488
                  19            0.602932             0.56706             1.62731
                  20            0.634665            0.592908              1.6089
                  21            0.666398            0.618159             1.58968
                  22            0.698132            0.642788             1.56967
                  23            0.729865            0.666769             1.54889
                  24            0.761598            0.690079             1.52736
                  25            0.793331            0.712694              1.5051
                  26            0.825065            0.734592             1.48214
                  27            0.856798             0.75575             1.45849
                  28            0.888531            0.776146             1.43418
                  29            0.920265            0.795762             1.40924
                  30            0.951998            0.814576             1.38369
                  31            0.983731             0.83257             1.35755
                  32             1.01546            0.849725             1.33085
                  33              1.0472            0.866025             1.30363
                  34             1.07893            0.881453              1.2759
                  35             1.11066            0.895994              1.2477
                  36              1.1424            0.909632             1.21904
                  37             1.17413            0.922354             1.18997
                  38             1.20586            0.934148             1.16052
                  39              1.2376            0.945001              1.1307
                  40             1.26933            0.954902             1.10055
                  41             1.30106            0.963842              1.0701
                  42              1.3328            0.971812             1.03939
                  43             1.36453            0.978802             1.00844
                  44             1.39626            0.984808            0.977277
                  45               1.428            0.989821            0.945944
                  46             1.45973            0.993838            0.914467
                  47             1.49146            0.996855            0.882879
                  48              1.5232            0.998867            0.851211
                  49             1.55493            0.999874            0.819495
                  50             1.58666            0.999874            0.787763
                  51              1.6184            0.998867            0.756047
                  52             1.65013            0.996855            0.724379
                  53             1.68186            0.993838            0.692791
                  54              1.7136            0.989821            0.661314
                  55             1.74533            0.984808            0.629981
                  56             1.77706            0.978802            0.598822
                  57              1.8088            0.971812             0.56787
                  58             1.84053            0.963842            0.537155
                  59             1.87226            0.954902            0.506709
                  60               1.904            0.945001            0.476561
                  61             1.93573            0.934148            0.446743
                  62             1.96746            0.922354            0.417284
                  63              1.9992            0.909632            0.388214
                  64             2.03093            0.895994            0.359562
                  65             2.06266            0.881453            0.331358
                  66              2.0944            0.866025            0.303629
                  67             2.12613            0.849725            0.276404
                  68             2.15786             0.83257            0.249709
                  69             2.18959            0.814576            0.223572
                  70             2.22133            0.795762            0.198019
                  71             2.25306            0.776146            0.173076
                  72             2.28479             0.75575            0.148768
                  73             2.31653            0.734592             0.12512
                  74             2.34826            0.712694            0.102154
                  75             2.37999            0.690079            0.079895
                  76             2.41173            0.666769           0.0583646
                  77             2.44346            0.642788           0.0375846
                  78             2.47519            0.618159            0.017576
                  79             2.50693            0.592908         -0.00164117
                  80             2.53866             0.56706          -0.0200475
                  81             2.57039            0.540641          -0.0376244
                  82             2.60213            0.513677          -0.0543543
                  83             2.63386            0.486197          -0.0702203
                  84             2.66559            0.458227          -0.0852064
                  85             2.69733            0.429795          -0.0992975
                  86             2.72906            0.400931           -0.112479
                  87             2.76079            0.371662           -0.124739
                  88             2.79253             0.34202           -0.136064
                  89             2.82426            0.312033           -0.146442
                  90             2.85599            0.281733           -0.155864
                  91             2.88773            0.251148            -0.16432
                  92             2.91946            0.220311           -0.171801
                  93             2.95119            0.189251             -0.1783
                  94             2.98293            0.158001            -0.18381
                  95             3.01466            0.126592           -0.188326
                  96             3.04639            0.095056           -0.191843
                  97             3.07813           0.0634239           -0.194358
                  98             3.10986           0.0317279           -0.195867
                  99             3.14159                   0           -0.196371
