            Interval               Theta              Radial            Vertical
                   0                   0                   0              1.4214
                   0                   0                   0              1.4214
                   1           0.0317333           0.0317279              1.4209
                   2           0.0634665           0.0634239             1.41939
                   3           0.0951998            0.095056             1.41687
                   4            0.126933            0.126592             1.41336
                   5            0.158666            0.158001             1.40884
                   6              0.1904            0.189251             1.40333
                   7            0.222133            0.220311             1.39683
                   8            0.253866            0.251148             1.38935
                   9            0.285599            0.281733             1.38089
                  10            0.317333            0.312033             1.37147
                  11            0.349066             0.34202             1.36109
                  12            0.380799            0.371662             1.34977
                  13            0.412532            0.400931             1.33751
                  14            0.444266            0.429795             1.32433
                  15            0.475999            0.458227             1.31024
                  16            0.507732            0.486197             1.29525
                  17            0.539465            0.513677             1.27938
                  18            0.571199            0.540641             1.26265
                  19            0.602932             0.56706             1.24508
                  20            0.634665            0.592908             1.22667
                  21            0.666398            0.618159             1.20745
                  22            0.698132            0.642788             1.18744
                  23            0.729865            0.666769             1.16666
                  24            0.761598            0.690079             1.14513
                  25            0.793331            0.712694             1.12288
                  26            0.825065            0.734592             1.09991
                  27            0.856798             0.75575             1.07626
                  28            0.888531            0.776146             1.05195
                  29            0.920265            0.795762             1.02701
                  30            0.951998            0.814576             1.00146
                  31            0.983731             0.83257            0.975321
                  32             1.01546            0.849725            0.948626
                  33              1.0472            0.866025              0.9214
                  34             1.07893            0.881453            0.893672
                  35             1.11066            0.895994            0.865467
                  36              1.1424            0.909632            0.836815
                  37             1.17413            0.922354            0.807746
                  38             1.20586            0.934148            0.778287
                  39              1.2376            0.945001            0.748468
                  40             1.26933            0.954902            0.718321
                  41             1.30106            0.963842            0.687874
                  42              1.3328            0.971812            0.657159
                  43             1.36453            0.978802            0.626207
                  44             1.39626            0.984808            0.595049
                  45               1.428            0.989821            0.563715
                  46             1.45973            0.993838            0.532239
                  47             1.49146            0.996855             0.50065
                  48              1.5232            0.998867            0.468982
                  49             1.55493            0.999874            0.437266
                  50             1.58666            0.999874            0.405534
                  51              1.6184            0.998867            0.373819
                  52             1.65013            0.996855             0.34215
                  53             1.68186            0.993838            0.310562
                  54              1.7136            0.989821            0.279086
                  55             1.74533            0.984808            0.247752
                  56             1.77706            0.978802            0.216594
                  57              1.8088            0.971812            0.185642
                  58             1.84053            0.963842            0.154927
                  59             1.87226            0.954902             0.12448
                  60               1.904            0.945001           0.0943325
                  61             1.93573            0.934148           0.0645142
                  62             1.96746            0.922354           0.0350553
                  63              1.9992            0.909632          0.00598544
                  64             2.03093            0.895994          -0.0226662
                  65             2.06266            0.881453          -0.0508706
                  66              2.0944            0.866025          -0.0785995
                  67             2.12613            0.849725           -0.105825
                  68             2.15786             0.83257            -0.13252
                  69             2.18959            0.814576           -0.158656
                  70             2.22133            0.795762           -0.184209
                  71             2.25306            0.776146           -0.209152
                  72             2.28479             0.75575            -0.23346
                  73             2.31653            0.734592           -0.257109
                  74             2.34826            0.712694           -0.280074
                  75             2.37999            0.690079           -0.302334
                  76             2.41173            0.666769           -0.323864
                  77             2.44346            0.642788           -0.344644
                  78             2.47519            0.618159           -0.364653
                  79             2.50693            0.592908            -0.38387
                  80             2.53866             0.56706           -0.402276
                  81             2.57039            0.540641           -0.419853
                  82             2.60213            0.513677           -0.436583
                  83             2.63386            0.486197           -0.452449
                  84             2.66559            0.458227           -0.467435
                  85             2.69733            0.429795           -0.481526
                  86             2.72906            0.400931           -0.494708
                  87             2.76079            0.371662           -0.506967
                  88             2.79253             0.34202           -0.518292
                  89             2.82426            0.312033           -0.528671
                  90             2.85599            0.281733           -0.538093
                  91             2.88773            0.251148           -0.546548
                  92             2.91946            0.220311           -0.554029
                  93             2.95119            0.189251           -0.560528
                  94             2.98293            0.158001           -0.566038
                  95             3.01466            0.126592           -0.570554
                  96             3.04639            0.095056           -0.574071
                  97             3.07813           0.0634239           -0.576586
                  98             3.10986           0.0317279           -0.578096
                  99             3.14159                   0             -0.5786
