            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.192856
                   1            0.151638            0.151525           -0.187007
                   2            0.303276            0.303088           -0.182237
                   3            0.454914            0.454641           -0.177177
                   4            0.606552            0.606153           -0.171001
                   5             0.75819            0.757619           -0.163777
                   6            0.909827            0.909038           -0.155629
                   7             1.06147             1.06042            -0.14676
                   8              1.2131             1.21176           -0.137385
                   9             1.36474             1.36309           -0.127726
                  10             1.51638             1.51442            -0.11799
                  11             1.66802             1.66575           -0.108364
                  12             1.81965              1.8171          -0.0990023
                  13             1.97129             1.96847          -0.0900311
                  14             2.12293             2.11987          -0.0815426
                  15             2.27457              2.2713           -0.073598
                  16             2.42621             2.42276          -0.0662327
                  17             2.57784             2.57425          -0.0594595
                  18             2.72948             2.72576          -0.0532735
                  19             2.88112             2.87729          -0.0476554
                  20             3.03276             3.02885          -0.0425771
                  21              3.1844             3.18041          -0.0380041
                  22             3.33603               3.332          -0.0338992
                  23             3.48767             3.48359          -0.0302236
                  24             3.63931             3.63519          -0.0269388
                  25             3.79095              3.7868          -0.0240077
                  26             3.94259             3.93842           -0.021395
                  27             4.09422             4.09004           -0.019068
                  28             4.24586             4.24166          -0.0169966
                  29              4.3975             4.39329          -0.0151532
                  30             4.54914             4.54492           -0.013513
                  31             4.70078             4.69655          -0.0120535
                  32             4.85241             4.84818          -0.0107547
                  33             5.00405             4.99981         -0.00959857
                  34             5.15569             5.15145         -0.00856917
                  35             5.30733             5.30308         -0.00765226
                  36             5.45896             5.45472         -0.00683522
                  37              5.6106             5.60636         -0.00610685
                  38             5.76224             5.75799         -0.00545725
                  39             5.91388             5.90963         -0.00487761
                  40             6.06552             6.06127         -0.00436017
                  41             6.21715              6.2129         -0.00389802
                  42             6.36879             6.36454         -0.00348508
                  43             6.52043             6.51618         -0.00311592
                  44             6.67207             6.66782         -0.00278577
                  45             6.82371             6.81945         -0.00249038
                  46             6.97534             6.97109         -0.00222598
                  47             7.12698             7.12273         -0.00198922
                  48             7.27862             7.27437         -0.00177714
                  49             7.43026               7.426         -0.00158711
                  50              7.5819             7.57764         -0.00141677
                  51             7.73353             7.72928         -0.00126404
                  52             7.88517             7.88092         -0.00112707
                  53             8.03681             8.03256          -0.0010042
                  54             8.18845             8.18419        -0.000893959
                  55             8.34009             8.33583         -0.00079503
                  56             8.49172             8.48747         -0.00070624
                  57             8.64336             8.63911        -0.000626541
                  58               8.795             8.79074        -0.000554999
                  59             8.94664             8.94238        -0.000490776
                  60             9.09827             9.09402        -0.000433125
                  61             9.24991             9.24566        -0.000381375
                  62             9.40155              9.3973        -0.000334929
                  63             9.55319             9.54893        -0.000293251
                  64             9.70483             9.70057         -0.00025586
                  65             9.85646             9.85221        -0.000222327
                  66             10.0081             10.0038        -0.000192269
                  67             10.1597             10.1555         -0.00016534
                  68             10.3114             10.3071        -0.000141235
                  69              10.463             10.4588        -0.000119679
                  70             10.6147             10.6104        -0.000100427
                  71             10.7663              10.762        -8.32614e-05
                  72             10.9179             10.9137        -6.79901e-05
                  73             11.0696             11.0653        -5.44424e-05
                  74             11.2212              11.217         -4.2469e-05
                  75             11.3728             11.3686        -3.19395e-05
                  76             11.5245             11.5202        -2.27419e-05
                  77             11.6761             11.6719        -1.47813e-05
                  78             11.8278             11.8235        -7.97901e-06
                  79             11.9794             11.9751         -2.2729e-06
                  80              12.131             12.1268         2.38454e-06
                  81             12.2827             12.2784         6.02354e-06
                  82             12.4343             12.4301         8.65802e-06
                  83             12.5859             12.5817         1.02754e-05
                  84             12.7376             12.7333         1.08529e-05
                  85             12.8892              12.885         1.03432e-05
                  86             13.0409             13.0366         8.68065e-06
                  87             13.1925             13.1882         5.76087e-06
                  88             13.3441             13.3399         1.44371e-06
                  89             13.4958             13.4915        -4.45757e-06
                  90             13.6474             13.6432        -1.21899e-05
                  91              13.799             13.7948         -2.2079e-05
                  92             13.9507             13.9464        -3.45589e-05
                  93             14.1023             14.0981        -5.02159e-05
                  94              14.254             14.2497        -6.98644e-05
                  95             14.4056             14.4013        -9.46748e-05
                  96             14.5572              14.553        -0.000126422
                  97             14.7089             14.7046        -0.000168027
                  98             14.8605             14.8563         -0.00022506
                  99             15.0122             15.0079        -0.000312153
