            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.18622
                   0                   0                   0             2.18622
                   1           0.0317333           0.0317279             2.18572
                   2           0.0634665           0.0634239             2.18421
                   3           0.0951998            0.095056              2.1817
                   4            0.126933            0.126592             2.17818
                   5            0.158666            0.158001             2.17366
                   6              0.1904            0.189251             2.16815
                   7            0.222133            0.220311             2.16165
                   8            0.253866            0.251148             2.15417
                   9            0.285599            0.281733             2.14572
                  10            0.317333            0.312033             2.13629
                  11            0.349066             0.34202             2.12592
                  12            0.380799            0.371662             2.11459
                  13            0.412532            0.400931             2.10233
                  14            0.444266            0.429795             2.08915
                  15            0.475999            0.458227             2.07506
                  16            0.507732            0.486197             2.06007
                  17            0.539465            0.513677             2.04421
                  18            0.571199            0.540641             2.02748
                  19            0.602932             0.56706              2.0099
                  20            0.634665            0.592908             1.99149
                  21            0.666398            0.618159             1.97228
                  22            0.698132            0.642788             1.95227
                  23            0.729865            0.666769             1.93149
                  24            0.761598            0.690079             1.90996
                  25            0.793331            0.712694              1.8877
                  26            0.825065            0.734592             1.86473
                  27            0.856798             0.75575             1.84108
                  28            0.888531            0.776146             1.81678
                  29            0.920265            0.795762             1.79183
                  30            0.951998            0.814576             1.76628
                  31            0.983731             0.83257             1.74014
                  32             1.01546            0.849725             1.71345
                  33              1.0472            0.866025             1.68622
                  34             1.07893            0.881453             1.65849
                  35             1.11066            0.895994             1.63029
                  36              1.1424            0.909632             1.60164
                  37             1.17413            0.922354             1.57257
                  38             1.20586            0.934148             1.54311
                  39              1.2376            0.945001             1.51329
                  40             1.26933            0.954902             1.48314
                  41             1.30106            0.963842              1.4527
                  42              1.3328            0.971812             1.42198
                  43             1.36453            0.978802             1.39103
                  44             1.39626            0.984808             1.35987
                  45               1.428            0.989821             1.32854
                  46             1.45973            0.993838             1.29706
                  47             1.49146            0.996855             1.26547
                  48              1.5232            0.998867             1.23381
                  49             1.55493            0.999874             1.20209
                  50             1.58666            0.999874             1.17036
                  51              1.6184            0.998867             1.13864
                  52             1.65013            0.996855             1.10697
                  53             1.68186            0.993838             1.07539
                  54              1.7136            0.989821             1.04391
                  55             1.74533            0.984808             1.01258
                  56             1.77706            0.978802            0.981417
                  57              1.8088            0.971812            0.950464
                  58             1.84053            0.963842            0.919749
                  59             1.87226            0.954902            0.889303
                  60               1.904            0.945001            0.859155
                  61             1.93573            0.934148            0.829337
                  62             1.96746            0.922354            0.799878
                  63              1.9992            0.909632            0.770808
                  64             2.03093            0.895994            0.742157
                  65             2.06266            0.881453            0.713952
                  66              2.0944            0.866025            0.686223
                  67             2.12613            0.849725            0.658998
                  68             2.15786             0.83257            0.632303
                  69             2.18959            0.814576            0.606166
                  70             2.22133            0.795762            0.580614
                  71             2.25306            0.776146            0.555671
                  72             2.28479             0.75575            0.531363
                  73             2.31653            0.734592            0.507714
                  74             2.34826            0.712694            0.484748
                  75             2.37999            0.690079            0.462489
                  76             2.41173            0.666769            0.440959
                  77             2.44346            0.642788            0.420179
                  78             2.47519            0.618159             0.40017
                  79             2.50693            0.592908            0.380953
                  80             2.53866             0.56706            0.362547
                  81             2.57039            0.540641             0.34497
                  82             2.60213            0.513677             0.32824
                  83             2.63386            0.486197            0.312374
                  84             2.66559            0.458227            0.297388
                  85             2.69733            0.429795            0.283297
                  86             2.72906            0.400931            0.270115
                  87             2.76079            0.371662            0.257855
                  88             2.79253             0.34202            0.246531
                  89             2.82426            0.312033            0.236152
                  90             2.85599            0.281733             0.22673
                  91             2.88773            0.251148            0.218275
                  92             2.91946            0.220311            0.210793
                  93             2.95119            0.189251            0.204295
                  94             2.98293            0.158001            0.198784
                  95             3.01466            0.126592            0.194268
                  96             3.04639            0.095056            0.190751
                  97             3.07813           0.0634239            0.188237
                  98             3.10986           0.0317279            0.186727
                  99             3.14159                   0            0.186223
