            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.44366
                   0                   0                   0             1.44366
                   1           0.0317333           0.0317279             1.44316
                   2           0.0634665           0.0634239             1.44165
                   3           0.0951998            0.095056             1.43913
                   4            0.126933            0.126592             1.43561
                   5            0.158666            0.158001              1.4311
                   6              0.1904            0.189251             1.42559
                   7            0.222133            0.220311             1.41909
                   8            0.253866            0.251148             1.41161
                   9            0.285599            0.281733             1.40315
                  10            0.317333            0.312033             1.39373
                  11            0.349066             0.34202             1.38335
                  12            0.380799            0.371662             1.37203
                  13            0.412532            0.400931             1.35977
                  14            0.444266            0.429795             1.34659
                  15            0.475999            0.458227             1.33249
                  16            0.507732            0.486197             1.31751
                  17            0.539465            0.513677             1.30164
                  18            0.571199            0.540641             1.28491
                  19            0.602932             0.56706             1.26734
                  20            0.634665            0.592908             1.24893
                  21            0.666398            0.618159             1.22971
                  22            0.698132            0.642788              1.2097
                  23            0.729865            0.666769             1.18892
                  24            0.761598            0.690079             1.16739
                  25            0.793331            0.712694             1.14513
                  26            0.825065            0.734592             1.12217
                  27            0.856798             0.75575             1.09852
                  28            0.888531            0.776146             1.07421
                  29            0.920265            0.795762             1.04927
                  30            0.951998            0.814576             1.02372
                  31            0.983731             0.83257            0.997579
                  32             1.01546            0.849725            0.970885
                  33              1.0472            0.866025            0.943659
                  34             1.07893            0.881453             0.91593
                  35             1.11066            0.895994            0.887726
                  36              1.1424            0.909632            0.859074
                  37             1.17413            0.922354            0.830004
                  38             1.20586            0.934148            0.800545
                  39              1.2376            0.945001            0.770727
                  40             1.26933            0.954902            0.740579
                  41             1.30106            0.963842            0.710133
                  42              1.3328            0.971812            0.679418
                  43             1.36453            0.978802            0.648466
                  44             1.39626            0.984808            0.617307
                  45               1.428            0.989821            0.585974
                  46             1.45973            0.993838            0.554497
                  47             1.49146            0.996855            0.522909
                  48              1.5232            0.998867            0.491241
                  49             1.55493            0.999874            0.459525
                  50             1.58666            0.999874            0.427793
                  51              1.6184            0.998867            0.396077
                  52             1.65013            0.996855            0.364409
                  53             1.68186            0.993838            0.332821
                  54              1.7136            0.989821            0.301344
                  55             1.74533            0.984808            0.270011
                  56             1.77706            0.978802            0.238852
                  57              1.8088            0.971812              0.2079
                  58             1.84053            0.963842            0.177185
                  59             1.87226            0.954902            0.146739
                  60               1.904            0.945001            0.116591
                  61             1.93573            0.934148           0.0867728
                  62             1.96746            0.922354           0.0573139
                  63              1.9992            0.909632            0.028244
                  64             2.03093            0.895994        -0.000407561
                  65             2.06266            0.881453           -0.028612
                  66              2.0944            0.866025          -0.0563409
                  67             2.12613            0.849725          -0.0835664
                  68             2.15786             0.83257           -0.110261
                  69             2.18959            0.814576           -0.136398
                  70             2.22133            0.795762           -0.161951
                  71             2.25306            0.776146           -0.186894
                  72             2.28479             0.75575           -0.211202
                  73             2.31653            0.734592            -0.23485
                  74             2.34826            0.712694           -0.257816
                  75             2.37999            0.690079           -0.280075
                  76             2.41173            0.666769           -0.301605
                  77             2.44346            0.642788           -0.322385
                  78             2.47519            0.618159           -0.342394
                  79             2.50693            0.592908           -0.361611
                  80             2.53866             0.56706           -0.380018
                  81             2.57039            0.540641           -0.397594
                  82             2.60213            0.513677           -0.414324
                  83             2.63386            0.486197            -0.43019
                  84             2.66559            0.458227           -0.445176
                  85             2.69733            0.429795           -0.459267
                  86             2.72906            0.400931           -0.472449
                  87             2.76079            0.371662           -0.484709
                  88             2.79253             0.34202           -0.496034
                  89             2.82426            0.312033           -0.506412
                  90             2.85599            0.281733           -0.515834
                  91             2.88773            0.251148            -0.52429
                  92             2.91946            0.220311           -0.531771
                  93             2.95119            0.189251            -0.53827
                  94             2.98293            0.158001            -0.54378
                  95             3.01466            0.126592           -0.548296
                  96             3.04639            0.095056           -0.551813
                  97             3.07813           0.0634239           -0.554328
                  98             3.10986           0.0317279           -0.555837
                  99             3.14159                   0           -0.556341
