            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.66493
                   0                   0                   0             3.66493
                   1           0.0317333           0.0317279             3.66442
                   2           0.0634665           0.0634239             3.66291
                   3           0.0951998            0.095056              3.6604
                   4            0.126933            0.126592             3.65688
                   5            0.158666            0.158001             3.65236
                   6              0.1904            0.189251             3.64685
                   7            0.222133            0.220311             3.64036
                   8            0.253866            0.251148             3.63287
                   9            0.285599            0.281733             3.62442
                  10            0.317333            0.312033               3.615
                  11            0.349066             0.34202             3.60462
                  12            0.380799            0.371662             3.59329
                  13            0.412532            0.400931             3.58103
                  14            0.444266            0.429795             3.56785
                  15            0.475999            0.458227             3.55376
                  16            0.507732            0.486197             3.53877
                  17            0.539465            0.513677             3.52291
                  18            0.571199            0.540641             3.50618
                  19            0.602932             0.56706              3.4886
                  20            0.634665            0.592908              3.4702
                  21            0.666398            0.618159             3.45098
                  22            0.698132            0.642788             3.43097
                  23            0.729865            0.666769             3.41019
                  24            0.761598            0.690079             3.38866
                  25            0.793331            0.712694              3.3664
                  26            0.825065            0.734592             3.34343
                  27            0.856798             0.75575             3.31979
                  28            0.888531            0.776146             3.29548
                  29            0.920265            0.795762             3.27054
                  30            0.951998            0.814576             3.24498
                  31            0.983731             0.83257             3.21885
                  32             1.01546            0.849725             3.19215
                  33              1.0472            0.866025             3.16493
                  34             1.07893            0.881453              3.1372
                  35             1.11066            0.895994             3.10899
                  36              1.1424            0.909632             3.08034
                  37             1.17413            0.922354             3.05127
                  38             1.20586            0.934148             3.02181
                  39              1.2376            0.945001             2.99199
                  40             1.26933            0.954902             2.96185
                  41             1.30106            0.963842              2.9314
                  42              1.3328            0.971812             2.90068
                  43             1.36453            0.978802             2.86973
                  44             1.39626            0.984808             2.83857
                  45               1.428            0.989821             2.80724
                  46             1.45973            0.993838             2.77576
                  47             1.49146            0.996855             2.74418
                  48              1.5232            0.998867             2.71251
                  49             1.55493            0.999874             2.68079
                  50             1.58666            0.999874             2.64906
                  51              1.6184            0.998867             2.61734
                  52             1.65013            0.996855             2.58568
                  53             1.68186            0.993838             2.55409
                  54              1.7136            0.989821             2.52261
                  55             1.74533            0.984808             2.49128
                  56             1.77706            0.978802             2.46012
                  57              1.8088            0.971812             2.42917
                  58             1.84053            0.963842             2.39845
                  59             1.87226            0.954902             2.36801
                  60               1.904            0.945001             2.33786
                  61             1.93573            0.934148             2.30804
                  62             1.96746            0.922354             2.27858
                  63              1.9992            0.909632             2.24951
                  64             2.03093            0.895994             2.22086
                  65             2.06266            0.881453             2.19265
                  66              2.0944            0.866025             2.16493
                  67             2.12613            0.849725              2.1377
                  68             2.15786             0.83257             2.11101
                  69             2.18959            0.814576             2.08487
                  70             2.22133            0.795762             2.05932
                  71             2.25306            0.776146             2.03437
                  72             2.28479             0.75575             2.01006
                  73             2.31653            0.734592             1.98642
                  74             2.34826            0.712694             1.96345
                  75             2.37999            0.690079             1.94119
                  76             2.41173            0.666769             1.91966
                  77             2.44346            0.642788             1.89888
                  78             2.47519            0.618159             1.87887
                  79             2.50693            0.592908             1.85966
                  80             2.53866             0.56706             1.84125
                  81             2.57039            0.540641             1.82367
                  82             2.60213            0.513677             1.80694
                  83             2.63386            0.486197             1.79108
                  84             2.66559            0.458227             1.77609
                  85             2.69733            0.429795               1.762
                  86             2.72906            0.400931             1.74882
                  87             2.76079            0.371662             1.73656
                  88             2.79253             0.34202             1.72523
                  89             2.82426            0.312033             1.71485
                  90             2.85599            0.281733             1.70543
                  91             2.88773            0.251148             1.69698
                  92             2.91946            0.220311              1.6895
                  93             2.95119            0.189251               1.683
                  94             2.98293            0.158001             1.67749
                  95             3.01466            0.126592             1.67297
                  96             3.04639            0.095056             1.66945
                  97             3.07813           0.0634239             1.66694
                  98             3.10986           0.0317279             1.66543
                  99             3.14159                   0             1.66493
