           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.974001
                   2                0.02             2.98028           -0.953168
                   3                0.03             2.97075           -0.934798
                   4                0.04              2.9614           -0.918544
                   5                0.05             2.95222           -0.904112
                   6                0.06             2.94318           -0.891247
                   7                0.07             2.93426           -0.879733
                   8                0.08             2.92547           -0.869386
                   9                0.09             2.91677           -0.860047
                  10                 0.1             2.90817           -0.851582
                  11                0.11             2.89966           -0.843875
                  12                0.12             2.89122           -0.836826
                  13                0.13             2.88285           -0.830351
                  14                0.14             2.87455           -0.824377
                  15                0.15              2.8663           -0.818842
                  16                0.16             2.85811           -0.813692
                  17                0.17             2.84998            -0.80888
                  18                0.18             2.84189           -0.804368
                  19                0.19             2.83384           -0.800121
                  20                 0.2             2.82584           -0.796109
                  21                0.21             2.81788           -0.792307
                  22                0.22             2.80996           -0.788693
                  23                0.23             2.80207           -0.785248
                  24                0.24             2.79422           -0.781954
                  25                0.25              2.7864           -0.778799
                  26                0.26             2.77861           -0.775769
                  27                0.27             2.77085           -0.772853
                  28                0.28             2.76313           -0.770041
                  29                0.29             2.75543           -0.767325
                  30                 0.3             2.74775           -0.764698
                  31                0.31             2.74011           -0.762152
                  32                0.32             2.73248           -0.759683
                  33                0.33             2.72489           -0.757284
                  34                0.34             2.71731           -0.754951
                  35                0.35             2.70976            -0.75268
                  36                0.36             2.70224           -0.750467
                  37                0.37             2.69473           -0.748309
                  38                0.38             2.68725           -0.746202
                  39                0.39             2.67979           -0.744144
                  40                 0.4             2.67235           -0.742132
                  41                0.41             2.66493           -0.740164
                  42                0.42             2.65752           -0.738237
                  43                0.43             2.65014            -0.73635
                  44                0.44             2.64278           -0.734501
                  45                0.45             2.63543           -0.732688
                  46                0.46             2.62811            -0.73091
                  47                0.47              2.6208           -0.729164
                  48                0.48             2.61351            -0.72745
                  49                0.49             2.60623           -0.725766
                  50                 0.5             2.59897           -0.724111
                  51                0.51             2.59173           -0.722483
                  52                0.52             2.58451           -0.720882
                  53                0.53              2.5773           -0.719307
                  54                0.54             2.57011           -0.717756
                  55                0.55             2.56293           -0.716229
                  56                0.56             2.55577           -0.714725
                  57                0.57             2.54862           -0.713242
                  58                0.58             2.54149            -0.71178
                  59                0.59             2.53437           -0.710339
                  60                 0.6             2.52726           -0.708917
                  61                0.61             2.52018           -0.707513
                  62                0.62              2.5131           -0.706128
                  63                0.63             2.50604           -0.704759
                  64                0.64             2.49899           -0.703408
                  65                0.65             2.49196           -0.702072
                  66                0.66             2.48494           -0.700752
                  67                0.67             2.47793           -0.699447
                  68                0.68             2.47093           -0.698156
                  69                0.69             2.46395           -0.696878
                  70                 0.7             2.45698           -0.695614
                  71                0.71             2.45003           -0.694363
                  72                0.72             2.44308           -0.693124
                  73                0.73             2.43615           -0.691897
                  74                0.74             2.42923           -0.690681
                  75                0.75             2.42233           -0.689476
                  76                0.76             2.41543           -0.688282
                  77                0.77             2.40855           -0.687098
                  78                0.78             2.40168           -0.685923
                  79                0.79             2.39482           -0.684758
                  80                 0.8             2.38797           -0.683602
                  81                0.81             2.38114           -0.682455
                  82                0.82             2.37431           -0.681316
                  83                0.83              2.3675           -0.680185
                  84                0.84              2.3607           -0.679062
                  85                0.85             2.35391           -0.677946
                  86                0.86             2.34713           -0.676838
                  87                0.87             2.34036           -0.675736
                  88                0.88              2.3336           -0.674641
                  89                0.89             2.32685           -0.673552
                  90                 0.9             2.32012            -0.67247
                  91                0.91             2.31339           -0.671393
                  92                0.92             2.30668           -0.670322
                  93                0.93             2.29998           -0.669256
                  94                0.94             2.29328           -0.668195
                  95                0.95              2.2866           -0.667139
                  96                0.96             2.27993           -0.666088
                  97                0.97             2.27327           -0.665042
                  98                0.98             2.26662           -0.663999
                  99                0.99             2.25998           -0.662961
                 100                   1             2.25335           -0.661927
                 101                1.01             2.24673           -0.660897
                 102                1.02             2.24012           -0.659871
                 103                1.03             2.23352           -0.658848
                 104                1.04             2.22693           -0.657828
                 105                1.05             2.22036           -0.656811
                 106                1.06             2.21379           -0.655797
                 107                1.07             2.20723           -0.654787
                 108                1.08             2.20068           -0.653779
                 109                1.09             2.19414           -0.652773
                 110                 1.1             2.18762            -0.65177
                 111                1.11              2.1811            -0.65077
                 112                1.12             2.17459           -0.649771
                 113                1.13             2.16809           -0.648775
                 114                1.14             2.16161            -0.64778
                 115                1.15             2.15513           -0.646788
                 116                1.16             2.14866           -0.645797
                 117                1.17              2.1422           -0.644808
                 118                1.18             2.13575           -0.643821
                 119                1.19             2.12932           -0.642835
                 120                 1.2             2.12289            -0.64185
                 121                1.21             2.11647           -0.640866
                 122                1.22             2.11006           -0.639884
                 123                1.23             2.10366           -0.638903
                 124                1.24             2.09727           -0.637923
                 125                1.25             2.09089           -0.636944
                 126                1.26             2.08452           -0.635965
                 127                1.27             2.07816           -0.634988
                 128                1.28             2.07181           -0.634011
                 129                1.29             2.06547           -0.633035
                 130                 1.3             2.05914           -0.632059
                 131                1.31             2.05282           -0.631084
                 132                1.32             2.04651           -0.630109
                 133                1.33             2.04021           -0.629134
                 134                1.34             2.03392            -0.62816
                 135                1.35             2.02764           -0.627186
                 136                1.36             2.02137           -0.626213
                 137                1.37              2.0151           -0.625239
                 138                1.38             2.00885           -0.624266
                 139                1.39             2.00261           -0.623292
                 140                 1.4             1.99638           -0.622319
                 141                1.41             1.99015           -0.621345
                 142                1.42             1.98394           -0.620371
