            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.307516
                   1            0.151832            0.149872           -0.283207
                   2            0.303665            0.300788           -0.266545
                   3            0.455497            0.452077           -0.253697
                   4             0.60733            0.602912           -0.236329
                   5            0.759162            0.753525           -0.217126
                   6            0.910995            0.904182           -0.198265
                   7             1.06283             1.05457           -0.177398
                   8             1.21466             1.20547           -0.160586
                   9             1.36649             1.35666           -0.146578
                  10             1.51832             1.50793            -0.13356
                  11             1.67016             1.65919           -0.120374
                  12             1.82199             1.81061           -0.109236
                  13             1.97382             1.96203          -0.0980271
                  14             2.12565             2.11371          -0.0910998
                  15             2.27749             2.26517          -0.0805369
                  16             2.42932             2.41652          -0.0684297
                  17             2.58115             2.56787          -0.0563633
                  18             2.73298             2.71955          -0.0495527
                  19             2.88482             2.87128          -0.0440784
                  20             3.03665             3.02302          -0.0387963
                  21             3.18848             3.17476          -0.0333106
                  22             3.34031             3.32653          -0.0291581
                  23             3.49215             3.47833          -0.0260944
                  24             3.64398             3.63015          -0.0237509
                  25             3.79581             3.78196           -0.021101
                  26             3.94764             3.93377          -0.0185503
                  27             4.09948             4.08558          -0.0160484
                  28             4.25131             4.23741          -0.0144213
                  29             4.40314             4.38923          -0.0125099
                  30             4.55497             4.54104          -0.0104171
                  31             4.70681             4.69286         -0.00800269
                  32             4.85864             4.84468         -0.00680475
                  33             5.01047             4.99652         -0.00632024
                  34              5.1623             5.14835         -0.00605527
                  35             5.31414             5.30018         -0.00527434
                  36             5.46597             5.45201         -0.00453028
                  37              5.6178             5.60384         -0.00400551
                  38             5.76963             5.75567         -0.00372467
                  39             5.92146              5.9075         -0.00333287
                  40              6.0733             6.05934         -0.00286017
                  41             6.22513             6.21117         -0.00236295
                  42             6.37696               6.363         -0.00205649
                  43             6.52879             6.51483         -0.00178287
                  44             6.68063             6.66666          -0.0015099
                  45             6.83246              6.8185          -0.0011478
                  46             6.98429             6.97033        -0.000976205
                  47             7.13612             7.12216        -0.000964506
                  48             7.28796             7.27399          -0.0010385
                  49             7.43979             7.42583        -0.000950358
                  50             7.59162             7.57766        -0.000789374
                  51             7.74345             7.72949        -0.000641732
                  52             7.89529             7.88132        -0.000591539
                  53             8.04712             8.03316        -0.000544173
                  54             8.19895             8.18499        -0.000472141
                  55             8.35078             8.33682        -0.000377495
                  56             8.50262             8.48865        -0.000321385
                  57             8.65445             8.64049        -0.000289776
                  58             8.80628             8.79232        -0.000267474
                  59             8.95811             8.94415        -0.000224027
                  60             9.10995             9.09598        -0.000199325
                  61             9.26178             9.24782        -0.000198803
                  62             9.41361             9.39965         -0.00021881
                  63             9.56544             9.55148        -0.000207881
                  64             9.71728             9.70331        -0.000172842
                  65             9.86911             9.85514        -0.000132888
                  66             10.0209              10.007        -0.000119405
                  67             10.1728             10.1588        -0.000116527
                  68             10.3246             10.3106         -0.00011057
                  69             10.4764             10.4625        -9.52179e-05
                  70             10.6283             10.6143        -8.44906e-05
                  71             10.7801             10.7661        -8.11637e-05
                  72             10.9319              10.918        -8.22096e-05
                  73             11.0838             11.0698        -7.91573e-05
                  74             11.2356             11.2216        -7.59263e-05
                  75             11.3874             11.3735        -7.46469e-05
                  76             11.5393             11.5253        -7.75813e-05
                  77             11.6911             11.6771        -7.66211e-05
                  78             11.8429              11.829        -7.10819e-05
                  79             11.9948             11.9808        -6.30983e-05
                  80             12.1466             12.1326        -6.05276e-05
                  81             12.2984             12.2845        -6.14589e-05
                  82             12.4503             12.4363        -6.07046e-05
                  83             12.6021             12.5881        -6.07667e-05
                  84             12.7539               12.74        -6.26665e-05
                  85             12.9058             12.8918        -7.00564e-05
                  86             13.0576             13.0436        -7.70683e-05
                  87             13.2094             13.1955        -8.36175e-05
                  88             13.3613             13.3473        -8.98978e-05
                  89             13.5131             13.4991        -9.54461e-05
                  90             13.6649              13.651        -0.000101708
                  91             13.8168             13.8028        -0.000107888
                  92             13.9686             13.9546        -0.000113898
                  93             14.1204             14.1065        -0.000120081
                  94             14.2722             14.2583        -0.000127655
                  95             14.4241             14.4101        -0.000137622
                  96             14.5759              14.562        -0.000151868
                  97             14.7277             14.7138        -0.000166767
                  98             14.8796             14.8656        -0.000187033
                  99             15.0314             15.0174        -0.000224829
