            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.169593
                   1            0.151638            0.151378           -0.160704
                   2            0.303277            0.302925           -0.155452
                   3            0.454915            0.454496           -0.150924
                   4            0.606553            0.606025           -0.145179
                   5            0.758192            0.757533           -0.138901
                   6             0.90983            0.909017           -0.132054
                   7             1.06147             1.06047           -0.124496
                   8             1.21311             1.21195           -0.117608
                   9             1.36475             1.36343           -0.110673
                  10             1.51638              1.5149           -0.103561
                  11             1.66802             1.66636          -0.0962936
                  12             1.81966             1.81784          -0.0892449
                  13              1.9713             1.96932           -0.082427
                  14             2.12294             2.12084          -0.0763862
                  15             2.27458             2.27233          -0.0695975
                  16             2.42621             2.42382          -0.0628979
                  17             2.57785             2.57533          -0.0565874
                  18             2.72949             2.72688          -0.0515876
                  19             2.88113             2.87845          -0.0470007
                  20             3.03277             3.03003          -0.0426931
                  21             3.18441             3.18161          -0.0385987
                  22             3.33604              3.3332          -0.0349469
                  23             3.48768             3.48481          -0.0316637
                  24             3.63932             3.63642          -0.0286758
                  25             3.79096             3.78803          -0.0258833
                  26              3.9426             3.93965          -0.0233269
                  27             4.09424             4.09127          -0.0210088
                  28             4.24587             4.24289          -0.0189604
                  29             4.39751             4.39452          -0.0170496
                  30             4.54915             4.54615          -0.0152833
                  31             4.70079             4.69778           -0.013664
                  32             4.85243             4.84941          -0.0123124
                  33             5.00407             5.00104          -0.0111404
                  34              5.1557             5.15268          -0.0100872
                  35             5.30734             5.30431         -0.00908124
                  36             5.45898             5.45595         -0.00817016
                  37             5.61062             5.60758         -0.00735807
                  38             5.76226             5.75922          -0.0066397
                  39              5.9139             5.91086          -0.0059839
                  40             6.06553             6.06249          -0.0053875
                  41             6.21717             6.21413         -0.00484922
                  42             6.36881             6.36577         -0.00437165
                  43             6.52045             6.51741         -0.00394087
                  44             6.67209             6.66904         -0.00355037
                  45             6.82373             6.82068         -0.00319521
                  46             6.97536             6.97232         -0.00288387
                  47               7.127             7.12396         -0.00260961
                  48             7.27864              7.2756         -0.00236408
                  49             7.43028             7.42723         -0.00213451
                  50             7.58192             7.57887         -0.00192382
                  51             7.73356             7.73051         -0.00173397
                  52             7.88519             7.88215         -0.00156645
                  53             8.03683             8.03379         -0.00141557
                  54             8.18847             8.18543         -0.00127864
                  55             8.34011             8.33706         -0.00115418
                  56             8.49175              8.4887          -0.0010426
                  57             8.64339             8.64034        -0.000942323
                  58             8.79503             8.79198        -0.000851853
                  59             8.94666             8.94362        -0.000769743
                  60              9.0983             9.09526        -0.000696024
                  61             9.24994             9.24689        -0.000629972
                  62             9.40158             9.39853          -0.0005706
                  63             9.55322             9.55017        -0.000516348
                  64             9.70486             9.70181        -0.000466924
                  65             9.85649             9.85345        -0.000422378
                  66             10.0081             10.0051        -0.000382404
                  67             10.1598             10.1567        -0.000346283
                  68             10.3114             10.3084        -0.000313384
                  69              10.463               10.46        -0.000284143
                  70             10.6147             10.6116        -0.000258355
                  71             10.7663             10.7633        -0.000235804
                  72              10.918             10.9149        -0.000215772
                  73             11.0696             11.0666        -0.000198001
                  74             11.2212             11.2182         -0.00018228
                  75             11.3729             11.3698        -0.000168393
                  76             11.5245             11.5215        -0.000156323
                  77             11.6762             11.6731        -0.000145784
                  78             11.8278             11.8247        -0.000136664
                  79             11.9794             11.9764        -0.000128835
                  80             12.1311              12.128        -0.000122107
                  81             12.2827             12.2797        -0.000116207
                  82             12.4343             12.4313        -0.000110078
                  83              12.586             12.5829        -0.000108996
                  84             12.7376             12.7346        -0.000111702
                  85             12.8893             12.8862        -0.000118927
                  86             13.0409             13.0379        -0.000125702
                  87             13.1925             13.1895        -0.000133202
                  88             13.3442             13.3411         -0.00014145
                  89             13.4958             13.4928        -0.000150149
                  90             13.6475             13.6444        -0.000159689
                  91             13.7991              13.796        -0.000170281
                  92             13.9507             13.9477        -0.000182313
                  93             14.1024             14.0993        -0.000196034
                  94              14.254              14.251        -0.000211992
                  95             14.4056             14.4026        -0.000231378
                  96             14.5573             14.5542        -0.000256517
                  97             14.7089             14.7059        -0.000285891
                  98             14.8606             14.8575        -0.000325021
                  99             15.0122             15.0092        -0.000387365
