            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.168812
                   1            0.151637            0.151382           -0.160025
                   2            0.303275            0.302931           -0.154825
                   3            0.454912            0.454501           -0.150332
                   4            0.606549            0.606032           -0.144637
                   5            0.758187            0.757541           -0.138408
                   6            0.909824            0.909026           -0.131611
                   7             1.06146             1.06048           -0.124111
                   8              1.2131             1.21196           -0.117263
                   9             1.36474             1.36344           -0.110364
                  10             1.51637             1.51491           -0.103287
                  11             1.66801             1.66638          -0.0960573
                  12             1.81965             1.81785          -0.0890419
                  13             1.97129             1.96934          -0.0822557
                  14             2.12292             2.12086          -0.0762323
                  15             2.27456             2.27234          -0.0694775
                  16              2.4262             2.42383          -0.0628151
                  17             2.57783             2.57534          -0.0565399
                  18             2.72947              2.7269          -0.0515555
                  19             2.88111             2.87846          -0.0469801
                  20             3.03275             3.03004          -0.0426837
                  21             3.18438             3.18162          -0.0386014
                  22             3.33602             3.33322          -0.0349574
                  23             3.48766             3.48482          -0.0316791
                  24              3.6393             3.63643          -0.0286947
                  25             3.79093             3.78804          -0.0259067
                  26             3.94257             3.93965          -0.0233545
                  27             4.09421             4.09127          -0.0210398
                  28             4.24584              4.2429          -0.0189926
                  29             4.39748             4.39452          -0.0170839
                  30             4.54912             4.54615          -0.0153202
                  31             4.70076             4.69778          -0.0137039
                  32             4.85239             4.84941          -0.0123517
                  33             5.00403             5.00104          -0.0111776
                  34             5.15567             5.15268          -0.0101222
                  35             5.30731             5.30431         -0.00911538
                  36             5.45894             5.45594         -0.00820348
                  37             5.61058             5.60758         -0.00739017
                  38             5.76222             5.75922         -0.00667018
                  39             5.91386             5.91085         -0.00601305
                  40             6.06549             6.06249         -0.00541549
                  41             6.21713             6.21412         -0.00487609
                  42             6.36877             6.36576         -0.00439713
                  43              6.5204              6.5174         -0.00396501
                  44             6.67204             6.66903         -0.00357326
                  45             6.82368             6.82067         -0.00321701
                  46             6.97532             6.97231         -0.00290431
                  47             7.12695             7.12394         -0.00262852
                  48             7.27859             7.27558         -0.00238145
                  49             7.43023             7.42722         -0.00215072
                  50             7.58187             7.57886         -0.00193904
                  51              7.7335             7.73049         -0.00174824
                  52             7.88514             7.88213         -0.00157969
                  53             8.03678             8.03377         -0.00142782
                  54             8.18842             8.18541         -0.00128998
                  55             8.34005             8.33704          -0.0011647
                  56             8.49169             8.48868         -0.00105231
                  57             8.64333             8.64032        -0.000951257
                  58             8.79496             8.79195        -0.000860053
                  59              8.9466             8.94359        -0.000777275
                  60             9.09824             9.09523        -0.000702911
                  61             9.24988             9.24687        -0.000636235
                  62             9.40151              9.3985         -0.00057627
                  63             9.55315             9.55014        -0.000521496
                  64             9.70479             9.70178        -0.000471608
                  65             9.85643             9.85342        -0.000426634
                  66             10.0081             10.0051        -0.000386243
                  67             10.1597             10.1567         -0.00034973
                  68             10.3113             10.3083        -0.000316476
                  69              10.463               10.46         -0.00028691
                  70             10.6146             10.6116        -0.000260817
                  71             10.7662             10.7632        -0.000237979
                  72             10.9179             10.9149         -0.00021768
                  73             11.0695             11.0665        -0.000199667
                  74             11.2212             11.2182        -0.000183726
                  75             11.3728             11.3698         -0.00016964
                  76             11.5244             11.5214        -0.000157389
                  77             11.6761             11.6731        -0.000146691
                  78             11.8277             11.8247        -0.000137433
                  79             11.9793             11.9763        -0.000129489
                  80              12.131              12.128        -0.000122658
                  81             12.2826             12.2796        -0.000116671
                  82             12.4343             12.4312        -0.000110484
                  83             12.5859             12.5829        -0.000109347
                  84             12.7375             12.7345        -0.000112003
                  85             12.8892             12.8862        -0.000119172
                  86             13.0408             13.0378        -0.000125914
                  87             13.1924             13.1894        -0.000133393
                  88             13.3441             13.3411        -0.000141633
                  89             13.4957             13.4927        -0.000150341
                  90             13.6474             13.6443        -0.000159905
                  91              13.799              13.796        -0.000170538
                  92             13.9506             13.9476        -0.000182625
                  93             14.1023             14.0993        -0.000196419
                  94             14.2539             14.2509        -0.000212469
                  95             14.4055             14.4025        -0.000231966
                  96             14.5572             14.5542         -0.00025723
                  97             14.7088             14.7058        -0.000286763
                  98             14.8605             14.8574        -0.000326084
                  99             15.0121             15.0091        -0.000388636
