            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.135563
                   1            0.151595            0.151518           -0.130707
                   2            0.303191            0.303079           -0.127505
                   3            0.454786            0.454643           -0.124402
                   4            0.606382            0.606189           -0.120553
                   5            0.757977            0.757722           -0.116197
                   6            0.909572             0.90924           -0.111344
                   7             1.06117             1.06074           -0.106034
                   8             1.21276             1.21225           -0.100794
                   9             1.36436             1.36375          -0.0953917
                  10             1.51595             1.51524          -0.0898472
                  11             1.66755             1.66673           -0.084211
                  12             1.81914             1.81822          -0.0786647
                  13             1.97074             1.96972          -0.0732666
                  14             2.12234             2.12123          -0.0681889
                  15             2.27393             2.27274           -0.062927
                  16             2.42553             2.42425          -0.0578267
                  17             2.57712             2.57577          -0.0530108
                  18             2.72872              2.7273           -0.048805
                  19             2.88031             2.87885          -0.0448767
                  20             3.03191              3.0304          -0.0411905
                  21              3.1835             3.18195          -0.0377193
                  22              3.3351             3.33352          -0.0345358
                  23             3.48669             3.48508          -0.0316107
                  24             3.63829             3.63666          -0.0289171
                  25             3.78989             3.78823          -0.0264241
                  26             3.94148             3.93981          -0.0241333
                  27             4.09308             4.09139          -0.0220366
                  28             4.24467             4.24297          -0.0201295
                  29             4.39627             4.39456          -0.0183715
                  30             4.54786             4.54614          -0.0167568
                  31             4.69946             4.69773          -0.0152794
                  32             4.85105             4.84932          -0.0139584
                  33             5.00265             5.00091          -0.0127637
                  34             5.15424              5.1525          -0.0116737
                  35             5.30584              5.3041          -0.0106659
                  36             5.45743             5.45569         -0.00974552
                  37             5.60903             5.60728         -0.00890786
                  38             5.76063             5.75888         -0.00814691
                  39             5.91222             5.91047         -0.00745125
                  40             6.06382             6.06206          -0.0068156
                  41             6.21541             6.21366         -0.00623529
                  42             6.36701             6.36525         -0.00570661
                  43              6.5186             6.51685          -0.0052236
                  44              6.6702             6.66844         -0.00478189
                  45             6.82179             6.82004         -0.00437778
                  46             6.97339             6.97163         -0.00400972
                  47             7.12498             7.12323         -0.00367402
                  48             7.27658             7.27482           -0.003367
                  49             7.42818             7.42642         -0.00308468
                  50             7.57977             7.57801         -0.00282563
                  51             7.73137             7.72961         -0.00258843
                  52             7.88296              7.8812          -0.0023717
                  53             8.03456              8.0328         -0.00217315
                  54             8.18615             8.18439         -0.00199104
                  55             8.33775             8.33599         -0.00182394
                  56             8.48934             8.48758         -0.00167077
                  57             8.64094             8.63918         -0.00153033
                  58             8.79253             8.79078         -0.00140149
                  59             8.94413             8.94237         -0.00128326
                  60             9.09572             9.09397         -0.00117481
                  61             9.24732             9.24556         -0.00107537
                  62             9.39892             9.39716        -0.000984152
                  63             9.55051             9.54875        -0.000900448
                  64             9.70211             9.70035        -0.000823677
                  65              9.8537             9.85194        -0.000753347
                  66             10.0053             10.0035        -0.000688797
                  67             10.1569             10.1551        -0.000629561
                  68             10.3085             10.3067         -0.00057524
                  69             10.4601             10.4583        -0.000525856
                  70             10.6117             10.6099        -0.000481026
                  71             10.7633             10.7615        -0.000440425
                  72             10.9149             10.9131         -0.00040356
                  73             11.0665             11.0647        -0.000370183
                  74             11.2181             11.2163        -0.000340038
                  75             11.3697             11.3679        -0.000312901
                  76             11.5213             11.5195        -0.000288643
                  77             11.6728             11.6711        -0.000267057
                  78             11.8244             11.8227        -0.000248003
                  79              11.976             11.9743        -0.000231358
                  80             12.1276             12.1259        -0.000216755
                  81             12.2792             12.2775        -0.000204022
                  82             12.4308             12.4291         -0.00019259
                  83             12.5824             12.5807        -0.000186147
                  84              12.734             12.7323        -0.000183739
                  85             12.8856             12.8839        -0.000185603
                  86             13.0372             13.0354        -0.000188319
                  87             13.1888              13.187        -0.000192618
                  88             13.3404             13.3386        -0.000198495
                  89              13.492             13.4902        -0.000205851
                  90             13.6436             13.6418         -0.00021498
                  91             13.7952             13.7934        -0.000226107
                  92             13.9468              13.945          -0.0002396
                  93             14.0984             14.0966        -0.000255742
                  94               14.25             14.2482        -0.000275187
                  95             14.4016             14.3998         -0.00029903
                  96             14.5532             14.5514        -0.000329225
                  97             14.7048              14.703        -0.000365362
                  98             14.8564             14.8546        -0.000412574
                  99             15.0079             15.0062         -0.00048348
