            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.303346
                   1            0.151826            0.149923           -0.279394
                   2            0.303652            0.300876           -0.263132
                   3            0.455478            0.452187           -0.250622
                   4            0.607304            0.603064            -0.23368
                   5             0.75913            0.753735           -0.214986
                   6            0.910956            0.904442           -0.196587
                   7             1.06278             1.05489           -0.176175
                   8             1.21461             1.20582            -0.15973
                   9             1.36643             1.35702           -0.145955
                  10             1.51826              1.5083           -0.133079
                  11             1.67009             1.65957           -0.120028
                  12             1.82191             1.81099           -0.108945
                  13             1.97374              1.9624          -0.0978078
                  14             2.12556             2.11407          -0.0908622
                  15             2.27739             2.26553          -0.0803527
                  16             2.42922             2.41688          -0.0683693
                  17             2.58104             2.56824          -0.0564541
                  18             2.73287             2.71992          -0.0496891
                  19             2.88469             2.87164          -0.0442329
                  20             3.03652             3.02338          -0.0389724
                  21             3.18835             3.17511          -0.0335204
                  22             3.34017             3.32688           -0.029373
                  23               3.492             3.47867          -0.0262881
                  24             3.64382             3.63048          -0.0239041
                  25             3.79565             3.78228           -0.021231
                  26             3.94748             3.93409           -0.018664
                  27              4.0993             4.08589          -0.0161604
                  28             4.25113             4.23771          -0.0145126
                  29             4.40295             4.38952          -0.0125969
                  30             4.55478             4.54133          -0.0105132
                  31             4.70661             4.69314         -0.00813048
                  32             4.85843             4.84496         -0.00693305
                  33             5.01026             4.99679         -0.00642799
                  34             5.16208             5.14861         -0.00613684
                  35             5.31391             5.30044          -0.0053498
                  36             5.46574             5.45226         -0.00460181
                  37             5.61756             5.60409         -0.00406792
                  38             5.76939             5.75591         -0.00377127
                  39             5.92121             5.90774         -0.00337082
                  40             6.07304             6.05956         -0.00289583
                  41             6.22486             6.21139         -0.00240133
                  42             6.37669             6.36321         -0.00209209
                  43             6.52852             6.51504         -0.00181614
                  44             6.68034             6.66686         -0.00154193
                  45             6.83217             6.81869         -0.00118481
                  46             6.98399             6.97052         -0.00101183
                  47             7.13582             7.12234        -0.000992728
                  48             7.28765             7.27417          -0.0010556
                  49             7.43947             7.42599        -0.000963885
                  50              7.5913             7.57782        -0.000803437
                  51             7.74312             7.72965        -0.000656619
                  52             7.89495             7.88147        -0.000603537
                  53             8.04678              8.0333        -0.000553876
                  54              8.1986             8.18512        -0.000481421
                  55             8.35043             8.33695        -0.000388143
                  56             8.50225             8.48878        -0.000331882
                  57             8.65408              8.6406        -0.000299197
                  58             8.80591             8.79243        -0.000275507
                  59             8.95773             8.94425        -0.000232186
                  60             9.10956             9.09608        -0.000206924
                  61             9.26138             9.24791        -0.000204781
                  62             9.41321             9.39973        -0.000222057
                  63             9.56504             9.55156        -0.000210185
                  64             9.71686             9.70338        -0.000175705
                  65             9.86869             9.85521        -0.000136843
                  66             10.0205              10.007        -0.000123116
                  67             10.1723             10.1589        -0.000119514
                  68             10.3242             10.3107        -0.000113079
                  69              10.476             10.4625        -9.79571e-05
                  70             10.6278             10.6143        -8.72831e-05
                  71             10.7796             10.7662        -8.36662e-05
                  72             10.9315              10.918        -8.41932e-05
                  73             11.0833             11.0698        -8.09632e-05
                  74             11.2351             11.2216        -7.76272e-05
                  75             11.3869             11.3735        -7.61562e-05
                  76             11.5388             11.5253        -7.86435e-05
                  77             11.6906             11.6771        -7.75155e-05
                  78             11.8424             11.8289        -7.21416e-05
                  79             11.9943             11.9808         -6.4515e-05
                  80             12.1461             12.1326        -6.19722e-05
                  81             12.2979             12.2844        -6.26955e-05
                  82             12.4497             12.4363        -6.17117e-05
                  83             12.6016             12.5881        -6.18019e-05
                  84             12.7534             12.7399        -6.38095e-05
                  85             12.9052             12.8917        -7.12609e-05
                  86              13.057             13.0436        -7.82418e-05
                  87             13.2089             13.1954        -8.48099e-05
                  88             13.3607             13.3472        -9.11556e-05
                  89             13.5125              13.499        -9.67922e-05
                  90             13.6643             13.6509        -0.000103094
                  91             13.8162             13.8027        -0.000109338
                  92              13.968             13.9545         -0.00011547
                  93             14.1198             14.1063        -0.000121827
                  94             14.2716             14.2582        -0.000129539
                  95             14.4235               14.41        -0.000139614
                  96             14.5753             14.5618        -0.000153989
                  97             14.7271             14.7136        -0.000169108
                  98             14.8789             14.8655        -0.000189706
                  99             15.0308             15.0173        -0.000227991
