            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.123831
                   1            0.151583            0.151536           -0.120071
                   2            0.303165            0.303096           -0.117441
                   3            0.454748            0.454655           -0.114767
                   4             0.60633            0.606201           -0.111452
                   5            0.757913            0.757736           -0.107651
                   6            0.909495            0.909258           -0.103392
                   7             1.06108             1.06077          -0.0987304
                   8             1.21266             1.21228          -0.0940279
                   9             1.36424             1.36378          -0.0891569
                  10             1.51583             1.51528          -0.0841568
                  11             1.66741             1.66678           -0.079082
                  12             1.81899             1.81828          -0.0740708
                  13             1.97057             1.96978          -0.0691796
                  14             2.12216              2.1213          -0.0645228
                  15             2.27374              2.2728          -0.0597907
                  16             2.42532             2.42432          -0.0552184
                  17              2.5769             2.57584          -0.0508915
                  18             2.72849             2.72737          -0.0470204
                  19             2.88007             2.87891          -0.0433906
                  20             3.03165             3.03045           -0.039982
                  21             3.18323               3.182          -0.0367758
                  22             3.33482             3.33356          -0.0338163
                  23              3.4864             3.48511          -0.0310834
                  24             3.63798             3.63668          -0.0285585
                  25             3.78956             3.78824          -0.0262208
                  26             3.94115             3.93981          -0.0240671
                  27             4.09273             4.09138          -0.0220885
                  28             4.24431             4.24295          -0.0202773
                  29             4.39589             4.39452          -0.0186074
                  30             4.54748              4.5461          -0.0170713
                  31             4.69906             4.69767           -0.015662
                  32             4.85064             4.84925          -0.0143854
                  33             5.00222             5.00083          -0.0132214
                  34             5.15381             5.15241          -0.0121547
                  35             5.30539             5.30399          -0.0111699
                  36             5.45697             5.45557           -0.010267
                  37             5.60855             5.60715         -0.00944058
                  38             5.76014             5.75873         -0.00868482
                  39             5.91172             5.91031          -0.0079913
                  40              6.0633             6.06189         -0.00735491
                  41             6.21488             6.21347         -0.00677104
                  42             6.36647             6.36505         -0.00623572
                  43             6.51805             6.51663         -0.00574416
                  44             6.66963             6.66822         -0.00529248
                  45             6.82121              6.8198         -0.00487727
                  46              6.9728             6.97138         -0.00449622
                  47             7.12438             7.12296         -0.00414621
                  48             7.27596             7.27454         -0.00382422
                  49             7.42754             7.42613         -0.00352726
                  50             7.57913             7.57771         -0.00325358
                  51             7.73071             7.72929         -0.00300152
                  52             7.88229             7.88087         -0.00276953
                  53             8.03387             8.03246         -0.00255572
                  54             8.18546             8.18404         -0.00235855
                  55             8.33704             8.33562         -0.00217664
                  56             8.48862              8.4872         -0.00200886
                  57              8.6402             8.63879         -0.00185407
                  58             8.79179             8.79037         -0.00171123
                  59             8.94337             8.94195         -0.00157937
                  60             9.09495             9.09353         -0.00145769
                  61             9.24653             9.24512         -0.00134538
                  62             9.39812              9.3967         -0.00124174
                  63              9.5497             9.54828         -0.00114609
                  64             9.70128             9.69986         -0.00105785
                  65             9.85287             9.85145          -0.0009765
                  66             10.0044              10.003        -0.000901409
                  67              10.156             10.1546        -0.000832129
                  68             10.3076             10.3062        -0.000768272
                  69             10.4592             10.4578         -0.00070973
                  70             10.6108             10.6094        -0.000656127
                  71             10.7624             10.7609         -0.00060713
                  72             10.9139             10.9125        -0.000562309
                  73             11.0655             11.0641        -0.000521409
                  74             11.2171             11.2157        -0.000484176
                  75             11.3687             11.3673        -0.000450387
                  76             11.5203             11.5189        -0.000419889
                  77             11.6719             11.6704        -0.000392484
                  78             11.8234              11.822        -0.000368026
                  79              11.975             11.9736        -0.000346392
                  80             12.1266             12.1252        -0.000327217
                  81             12.2782             12.2768        -0.000310352
                  82             12.4298             12.4283         -0.00029536
                  83             12.5814             12.5799        -0.000285263
                  84             12.7329             12.7315        -0.000279245
                  85             12.8845             12.8831        -0.000277427
                  86             13.0361             13.0347        -0.000277002
                  87             13.1877             13.1863        -0.000278547
                  88             13.3393             13.3378        -0.000282056
                  89             13.4908             13.4894         -0.00028748
                  90             13.6424              13.641         -0.00029508
                  91              13.794             13.7926        -0.000305073
                  92             13.9456             13.9442        -0.000317807
                  93             14.0972             14.0958        -0.000333576
                  94             14.2488             14.2473         -0.00035303
                  95             14.4003             14.3989        -0.000377199
                  96             14.5519             14.5505        -0.000407868
                  97             14.7035             14.7021        -0.000445026
                  98             14.8551             14.8537        -0.000493526
                  99             15.0067             15.0053        -0.000565356
