            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.416091
                   1            0.152036            0.148519           -0.383596
                   2            0.304072            0.297964           -0.355625
                   3            0.456108            0.448156           -0.332025
                   4            0.608144            0.597218           -0.302102
                   5             0.76018            0.745328           -0.267773
                   6            0.912216              0.8937           -0.234596
                   7             1.06425             1.04197           -0.200957
                   8             1.21629             1.19165           -0.174325
                   9             1.36832             1.34239           -0.154476
                  10             1.52036             1.49367            -0.13935
                  11              1.6724             1.64498           -0.124542
                  12             1.82443             1.79663           -0.113697
                  13             1.97647             1.94825           -0.102443
                  14              2.1285             2.10018          -0.0968466
                  15             2.28054             2.25179          -0.0854795
                  16             2.43258             2.40308          -0.0704364
                  17             2.58461             2.55428          -0.0545166
                  18             2.73665              2.7061          -0.0462791
                  19             2.88868               2.858          -0.0399783
                  20             3.04072             3.00991          -0.0338094
                  21             3.19275             3.16181          -0.0273667
                  22             3.34479             3.31379          -0.0231811
                  23             3.49683             3.46581          -0.0208925
                  24             3.64886             3.61784          -0.0199722
                  25              3.8009             3.76987          -0.0183057
                  26             3.95293             3.92189          -0.0165143
                  27             4.10497             4.07391          -0.0142026
                  28             4.25701             4.22594          -0.0131195
                  29             4.40904             4.37797          -0.0112361
                  30             4.56108             4.52998         -0.00876569
                  31             4.71311             4.68198         -0.00535012
                  32             4.86515             4.83401          -0.0039612
                  33             5.01719             4.98605         -0.00389542
                  34             5.16922             5.13808         -0.00424979
                  35             5.32126             5.29012         -0.00360234
                  36             5.47329             5.44215         -0.00297298
                  37             5.62533             5.59419         -0.00273097
                  38             5.77737             5.74622         -0.00293308
                  39              5.9294             5.89826         -0.00281115
                  40             6.08144             6.05029         -0.00240917
                  41             6.23347             6.20233         -0.00178995
                  42             6.38551             6.35437         -0.00150178
                  43             6.53755              6.5064         -0.00122563
                  44             6.68958             6.65844        -0.000935688
                  45             6.84162             6.81047        -0.000369279
                  46             6.99365             6.96251        -0.000185281
                  47             7.14569             7.11454        -0.000353652
                  48             7.29773             7.26658        -0.000742705
                  49             7.44976             7.41861        -0.000755403
                  50              7.6018             7.57065        -0.000573396
                  51             7.75383             7.72269        -0.000395874
                  52             7.90587             7.87472         -0.00042972
                  53              8.0579             8.02676        -0.000443467
                  54             8.20994             8.17879        -0.000368293
                  55             8.36198             8.33083         -0.00020503
                  56             8.51401             8.48287        -0.000129374
                  57             8.66605              8.6349         -0.00011059
                  58             8.81808             8.78694        -0.000119995
                  59             8.97012             8.93897        -5.80861e-05
                  60             9.12216             9.09101        -3.95864e-05
                  61             9.27419             9.24305        -8.24207e-05
                  62             9.42623             9.39508        -0.000190455
                  63             9.57826             9.54712        -0.000209098
                  64              9.7303             9.69915         -0.00015184
                  65             9.88234             9.85119        -6.88464e-05
                  66             10.0344             10.0032        -5.83499e-05
                  67             10.1864             10.1553        -7.46726e-05
                  68             10.3384             10.3073        -7.87958e-05
                  69             10.4905             10.4593        -4.73132e-05
                  70             10.6425             10.6114        -2.82924e-05
                  71             10.7946             10.7634        -3.07489e-05
                  72             10.9466             10.9154        -4.83375e-05
                  73             11.0986             11.0675        -4.89276e-05
                  74             11.2507             11.2195         -4.6869e-05
                  75             11.4027             11.3715        -5.01267e-05
                  76             11.5547             11.5236        -6.90982e-05
                  77             11.7068             11.6756        -7.36112e-05
                  78             11.8588             11.8277        -6.04099e-05
                  79             12.0108             11.9797        -3.64315e-05
                  80             12.1629             12.1317        -3.09294e-05
                  81             12.3149             12.2838        -3.84105e-05
                  82             12.4669             12.4358        -4.55613e-05
                  83              12.619             12.5878        -4.36104e-05
                  84              12.771             12.7399        -4.12747e-05
                  85             12.9231             12.8919        -4.68932e-05
                  86             13.0751             13.0439        -5.65558e-05
                  87             13.2271              13.196        -6.34676e-05
                  88             13.3792              13.348        -6.79712e-05
                  89             13.5312             13.5001         -7.0871e-05
                  90             13.6832             13.6521        -7.70419e-05
                  91             13.8353             13.8041        -8.22193e-05
                  92             13.9873             13.9562         -8.4921e-05
                  93             14.1393             14.1082        -8.54644e-05
                  94             14.2914             14.2602        -8.96763e-05
                  95             14.4434             14.4123        -9.84609e-05
                  96             14.5955             14.5643        -0.000111669
                  97             14.7475             14.7163         -0.00012239
                  98             14.8995             14.8684         -0.00013549
                  99             15.0516             15.0204         -0.00016272
