            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.468796
                   1            0.152171            0.147709           -0.432243
                   2            0.304342            0.296079           -0.398411
                   3            0.456512            0.445339           -0.368802
                   4            0.608683            0.592989           -0.331981
                   5            0.760854            0.739078            -0.28939
                   6            0.913025            0.885454             -0.2478
                   7              1.0652             1.03204           -0.206964
                   8             1.21737             1.18094            -0.17556
                   9             1.36954             1.33149           -0.153395
                  10             1.52171             1.48292           -0.138472
                  11             1.67388             1.63444           -0.124385
                  12             1.82605             1.78632           -0.114905
                  13             1.97822             1.93815           -0.104837
                  14             2.13039             2.09026            -0.10052
                  15             2.28256             2.24199          -0.0888487
                  16             2.43473             2.39325          -0.0722483
                  17              2.5869             2.54435          -0.0542399
                  18             2.73907             2.69624          -0.0450032
                  19             2.89124             2.84825          -0.0379172
                  20             3.04342             3.00026          -0.0309423
                  21             3.19559             3.15226          -0.0238679
                  22             3.34776             3.30438          -0.0197582
                  23             3.49993             3.45654          -0.0181109
                  24              3.6521             3.60871          -0.0182633
                  25             3.80427             3.76088          -0.0174198
                  26             3.95644             3.91305          -0.0162583
                  27             4.10861              4.0652           -0.014144
                  28             4.26078             4.21737          -0.0132993
                  29             4.41295             4.36953          -0.0112948
                  30             4.56512             4.52167         -0.00844685
                  31             4.71729             4.67379         -0.00434754
                  32             4.86947             4.82595          -0.0027246
                  33             5.02164             4.97812          -0.0027822
                  34             5.17381             5.13029         -0.00339753
                  35             5.32598             5.28246         -0.00280722
                  36             5.47815             5.43463          -0.0022779
                  37             5.63032              5.5868         -0.00225467
                  38             5.78249             5.73897         -0.00278589
                  39             5.93466             5.89114         -0.00285051
                  40             6.08683             6.04331         -0.00249812
                  41               6.239             6.19548         -0.00177756
                  42             6.39117             6.34765         -0.00144661
                  43             6.54334             6.49982         -0.00110637
                  44             6.69551             6.65199        -0.000756977
                  45             6.84769             6.80416        -3.12194e-05
                  46             6.99986             6.95633         0.000188987
                  47             7.15203              7.1085        -6.93703e-05
                  48              7.3042             7.26067        -0.000640856
                  49             7.45637             7.41284        -0.000718091
                  50             7.60854             7.56501        -0.000531836
                  51             7.76071             7.71718          -0.0003459
                  52             7.91288             7.86935        -0.000436785
                  53             8.06505             8.02152         -0.00048527
                  54             8.21722              8.1737        -0.000398088
                  55             8.36939             8.32587        -0.000174209
                  56             8.52156             8.47804        -6.86755e-05
                  57             8.67373             8.63021        -4.21733e-05
                  58             8.82591             8.78238        -6.34683e-05
                  59             8.97808             8.93455          1.7182e-05
                  60             9.13025             9.08672         3.54151e-05
                  61             9.28242             9.23889        -3.35183e-05
                  62             9.43459             9.39106        -0.000201242
                  63             9.58676             9.54323        -0.000241173
                  64             9.73893              9.6954        -0.000169636
                  65              9.8911             9.84757        -5.66308e-05
                  66             10.0433             9.99974        -4.67202e-05
                  67             10.1954             10.1519        -7.32577e-05
                  68             10.3476             10.3041         -8.0042e-05
                  69             10.4998             10.4563        -3.19476e-05
                  70              10.652             10.6084        -3.12698e-06
                  71             10.8041             10.7606        -7.18705e-06
                  72             10.9563             10.9128        -3.61716e-05
                  73             11.1085             11.0649        -3.87567e-05
                  74             11.2606             11.2171        -3.72058e-05
                  75             11.4128             11.3693        -4.32814e-05
                  76              11.565             11.5215         -7.4682e-05
                  77             11.7172             11.6736        -8.34251e-05
                  78             11.8693             11.8258        -6.41238e-05
                  79             12.0215              11.978        -2.69339e-05
                  80             12.1737             12.1301        -1.83627e-05
                  81             12.3258             12.2823        -3.00346e-05
                  82              12.478             12.4345        -4.24496e-05
                  83             12.6302             12.5866        -3.81084e-05
                  84             12.7823             12.7388        -3.23583e-05
                  85             12.9345              12.891        -3.71122e-05
                  86             13.0867             13.0432        -4.98597e-05
                  87             13.2389             13.1953        -5.77723e-05
                  88              13.391             13.3475        -6.13754e-05
                  89             13.5432             13.4997        -6.25808e-05
                  90             13.6954             13.6518        -6.94719e-05
                  91             13.8475              13.804        -7.45658e-05
                  92             13.9997             13.9562        -7.52223e-05
                  93             14.1519             14.1084         -7.1577e-05
                  94             14.3041             14.2605         -7.3875e-05
                  95             14.4562             14.4127        -8.29971e-05
                  96             14.6084             14.5649        -9.71457e-05
                  97             14.7606              14.717        -0.000106319
                  98             14.9127             14.8692         -0.00011619
                  99             15.0649             15.0214        -0.000139037
