            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.233119
                   1            0.151725            0.150776           -0.216183
                   2             0.30345             0.30217           -0.206164
                   3            0.455175            0.453698            -0.19843
                   4              0.6069            0.605063           -0.187988
                   5            0.758625            0.756374            -0.17679
                   6             0.91035            0.907656           -0.165203
                   7             1.06207             1.05881           -0.152089
                   8              1.2138             1.21016           -0.141319
                   9             1.36552             1.36155           -0.131345
                  10             1.51725             1.51295           -0.121319
                  11             1.66897             1.66432           -0.111073
                  12              1.8207             1.81575           -0.101624
                  13             1.97242              1.9672          -0.0923765
                  14             2.12415             2.11877          -0.0854973
                  15             2.27587             2.27022          -0.0763968
                  16              2.4276             2.42164          -0.0668519
                  17             2.57932             2.57309          -0.0576976
                  18             2.73105              2.7247          -0.0517266
                  19             2.88277             2.87634          -0.0465662
                  20              3.0345             3.02798          -0.0416637
                  21             3.18622             3.17963           -0.036816
                  22             3.33795              3.3313          -0.0328049
                  23             3.48967             3.48299           -0.029451
                  24              3.6414             3.63468          -0.0265341
                  25             3.79312             3.78638          -0.0236245
                  26             3.94485             3.93808          -0.0209213
                  27             4.09657             4.08979          -0.0184487
                  28              4.2483              4.2415          -0.0164936
                  29             4.40002             4.39321          -0.0145226
                  30             4.55175             4.54492          -0.0125877
                  31             4.70347             4.69664          -0.0106747
                  32              4.8552             4.84836         -0.00942072
                  33             5.00692             5.00008         -0.00853842
                  34             5.15865              5.1518         -0.00780007
                  35             5.31037             5.30352         -0.00689684
                  36              5.4621             5.45525         -0.00607113
                  37             5.61382             5.60697         -0.00538568
                  38             5.76555             5.75869         -0.00484303
                  39             5.91727             5.91042          -0.0043056
                  40               6.069             6.06214          -0.0037852
                  41             6.22072             6.21387         -0.00330542
                  42             6.37245             6.36559         -0.00292768
                  43             6.52417             6.51732         -0.00259051
                  44              6.6759             6.66904         -0.00227702
                  45             6.82762             6.82077         -0.00196516
                  46             6.97935             6.97249         -0.00174366
                  47             7.13107             7.12421         -0.00159353
                  48              7.2828             7.27594         -0.00148145
                  49             7.43452             7.42766         -0.00132725
                  50             7.58625             7.57939         -0.00116313
                  51             7.73797             7.73111         -0.00101676
                  52              7.8897             7.88284        -0.000913131
                  53             8.04142             8.03456        -0.000821122
                  54             8.19315             8.18629          -0.0007314
                  55             8.34487             8.33801        -0.000643744
                  56              8.4966             8.48974        -0.000573672
                  57             8.64832             8.64146        -0.000516169
                  58             8.80005             8.79319        -0.000465895
                  59             8.95177             8.94491        -0.000415604
                  60              9.1035             9.09664        -0.000374916
                  61             9.25522             9.24836        -0.000344361
                  62             9.40695             9.40009        -0.000321347
                  63             9.55867             9.55181         -0.00029311
                  64             9.71039             9.70354        -0.000261664
                  65             9.86212             9.85526        -0.000232173
                  66             10.0138              10.007         -0.00021125
                  67             10.1656             10.1587        -0.000194643
                  68             10.3173             10.3104        -0.000178611
                  69              10.469             10.4622        -0.000162676
                  70             10.6207             10.6139        -0.000149541
                  71             10.7725             10.7656        -0.000139766
                  72             10.9242             10.9173        -0.000131959
                  73             11.0759             11.0691        -0.000124498
                  74             11.2276             11.2208         -0.00011795
                  75             11.3794             11.3725        -0.000112478
                  76             11.5311             11.5242        -0.000108488
                  77             11.6828              11.676        -0.000104321
                  78             11.8345             11.8277        -9.98413e-05
                  79             11.9863             11.9794        -9.53212e-05
                  80              12.138             12.1311        -9.22235e-05
                  81             12.2897             12.2829        -8.98563e-05
                  82             12.4414             12.4346        -8.59095e-05
                  83             12.5932             12.5863        -8.61156e-05
                  84             12.7449              12.738        -8.94242e-05
                  85             12.8966             12.8898        -9.76778e-05
                  86             13.0483             13.0415        -0.000104694
                  87             13.2001             13.1932        -0.000111869
                  88             13.3518             13.3449        -0.000119325
                  89             13.5035             13.4967        -0.000126464
                  90             13.6552             13.6484        -0.000133916
                  91              13.807             13.8001        -0.000141715
                  92             13.9587             13.9518        -0.000150155
                  93             14.1104             14.1036        -0.000159494
                  94             14.2621             14.2553        -0.000170117
                  95             14.4139              14.407        -0.000183171
                  96             14.5656             14.5587        -0.000201114
                  97             14.7173             14.7105        -0.000221301
                  98              14.869             14.8622        -0.000248986
                  99             15.0208             15.0139        -0.000297306
