            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.516916
                   1            0.152324            0.146719           -0.476006
                   2            0.304647            0.293854           -0.436551
                   3            0.456971            0.442058           -0.401374
                   4            0.609294            0.588089           -0.358042
                   5            0.761618            0.731848           -0.307684
                   6            0.913942            0.875758           -0.257762
                   7             1.06627             1.02022           -0.209443
                   8             1.21859             1.16827           -0.173637
                   9             1.37091             1.31875           -0.149988
                  10             1.52324             1.47044           -0.136099
                  11             1.67556             1.62225           -0.123624
                  12             1.82788             1.77439           -0.116105
                  13             1.98021             1.92648           -0.107771
                  14             2.13253             2.07878           -0.105066
                  15             2.28485             2.23062          -0.0929434
                  16             2.43718             2.38183          -0.0745791
                  17              2.5895             2.53281          -0.0543556
                  18             2.74183             2.68478          -0.0439884
                  19             2.89415             2.83689          -0.0358879
                  20             3.04647               2.989          -0.0278476
                  21              3.1988             3.14112          -0.0199875
                  22             3.35112             3.29339          -0.0160224
                  23             3.50344             3.44571          -0.0152494
                  24             3.65577             3.59803          -0.0167709
                  25             3.80809             3.75035          -0.0169843
                  26             3.96041             3.90268           -0.016584
                  27             4.11274             4.05499          -0.0147104
                  28             4.26506             4.20731          -0.0140536
                  29             4.41738             4.35962          -0.0117869
                  30             4.56971              4.5119         -0.00837834
                  31             4.72203             4.66415         -0.00344972
                  32             4.87436             4.81646         -0.00151639
                  33             5.02668             4.96878         -0.00164868
                  34               5.179              5.1211         -0.00248523
                  35             5.33133             5.27342         -0.00194433
                  36             5.48365             5.42575         -0.00156903
                  37             5.63597             5.57807         -0.00185578
                  38              5.7883             5.73039         -0.00280555
                  39             5.94062             5.88272         -0.00310169
                  40             6.09294             6.03504         -0.00280279
                  41             6.24527             6.18736          -0.0019441
                  42             6.39759             6.33968         -0.00152168
                  43             6.54992             6.49201         -0.00105932
                  44             6.70224             6.64433        -0.000600073
                  45             6.85456             6.79665         0.000326323
                  46             7.00689             6.94897         0.000594991
                  47             7.15921              7.1013         0.000236411
                  48             7.31153             7.25362        -0.000537828
                  49             7.46386             7.40594        -0.000692731
                  50             7.61618             7.55826        -0.000515755
                  51              7.7685             7.71059        -0.000338641
                  52             7.92083             7.86291         -0.00050458
                  53             8.07315             8.01524        -0.000590669
                  54             8.22548             8.16756        -0.000479985
                  55              8.3778             8.31988        -0.000172707
                  56             8.53012             8.47221        -1.93837e-05
                  57             8.68245             8.62453         2.80222e-05
                  58             8.83477             8.77685        -5.03833e-07
                  59             8.98709             8.92918         0.000104098
                  60             9.13942              9.0815         0.000120249
                  61             9.29174             9.23382         1.79353e-05
                  62             9.44406             9.38615        -0.000222495
                  63             9.59639             9.53847        -0.000289445
                  64             9.74871             9.69079        -0.000202988
                  65             9.90103             9.84312         -5.6559e-05
                  66             10.0534             9.99544        -4.79858e-05
                  67             10.2057             10.1478        -8.45162e-05
                  68              10.358             10.3001        -9.03213e-05
                  69             10.5103             10.4524        -1.79213e-05
                  70             10.6627             10.6047         2.53749e-05
                  71              10.815             10.7571         2.06759e-05
                  72             10.9673             10.9094        -2.24107e-05
                  73             11.1196             11.0617        -2.79249e-05
                  74             11.2719              11.214        -2.80143e-05
                  75             11.4243             11.3664        -3.83608e-05
                  76             11.5766             11.5187          -8.607e-05
                  77             11.7289              11.671        -0.000100293
                  78             11.8812             11.8233        -7.32444e-05
                  79             12.0336             11.9756         -1.9147e-05
                  80             12.1859              12.128        -6.49386e-06
                  81             12.3382             12.2803        -2.28787e-05
                  82             12.4905             12.4326        -4.09914e-05
                  83             12.6429             12.5849        -3.27408e-05
                  84             12.7952             12.7373        -2.25181e-05
                  85             12.9475             12.8896        -2.66788e-05
                  86             13.0998             13.0419        -4.41409e-05
                  87             13.2522             13.1942         -5.3848e-05
                  88             13.4045             13.3466        -5.66856e-05
                  89             13.5568             13.4989        -5.59767e-05
                  90             13.7091             13.6512        -6.42295e-05
                  91             13.8614             13.8035        -6.94532e-05
                  92             14.0138             13.9559        -6.75719e-05
                  93             14.1661             14.1082          -5.845e-05
                  94             14.3184             14.2605        -5.85095e-05
                  95             14.4707             14.4128        -6.85237e-05
                  96             14.6231             14.5652        -8.45064e-05
                  97             14.7754             14.7175        -9.21547e-05
                  98             14.9277             14.8698        -9.86852e-05
                  99               15.08             15.0221        -0.000117573
