            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.211318
                   1            0.151695            0.151018           -0.197005
                   2             0.30339            0.302487           -0.188721
                   3            0.455085            0.454041           -0.182174
                   4             0.60678            0.605486           -0.173484
                   5            0.758475            0.756896           -0.164174
                   6             0.91017            0.908273           -0.154357
                   7             1.06187             1.05956           -0.143308
                   8             1.21356             1.21098            -0.13402
                   9             1.36526             1.36241           -0.125135
                  10             1.51695             1.51384           -0.116103
                  11             1.66865             1.66525            -0.10686
                  12             1.82034             1.81669          -0.0981557
                  13             1.97204             1.96815          -0.0896983
                  14             2.12373              2.1197          -0.0829997
                  15             2.27543             2.27116          -0.0745792
                  16             2.42712             2.42261          -0.0659518
                  17             2.57882             2.57408            -0.05775
                  18             2.73051             2.72567          -0.0520661
                  19             2.88221             2.87728          -0.0470398
                  20              3.0339              3.0289          -0.0422872
                  21              3.1856             3.18053          -0.0376609
                  22             3.33729             3.33217          -0.0337286
                  23             3.48899             3.48383          -0.0303434
                  24             3.64068              3.6355          -0.0273382
                  25             3.79238             3.78716          -0.0244229
                  26             3.94407             3.93883          -0.0217351
                  27             4.09577             4.09051          -0.0192963
                  28             4.24746             4.24219           -0.017277
                  29             4.39916             4.39387          -0.0153076
                  30             4.55085             4.54556          -0.0134241
                  31             4.70255             4.69724          -0.0116279
                  32             4.85424             4.84893          -0.0103373
                  33             5.00594             5.00062         -0.00933842
                  34             5.15763             5.15232         -0.00847187
                  35             5.30933             5.30401         -0.00752972
                  36             5.46102              5.4557         -0.00667445
                  37             5.61272             5.60739         -0.00594244
                  38             5.76441             5.75909         -0.00533247
                  39             5.91611             5.91078         -0.00475395
                  40              6.0678             6.06248         -0.00421262
                  41              6.2195             6.21417         -0.00372153
                  42             6.37119             6.36586         -0.00331361
                  43             6.52289             6.51756          -0.0029487
                  44             6.67458             6.66925          -0.0026144
                  45             6.82628             6.82095         -0.00229821
                  46             6.97797             6.97264         -0.00205107
                  47             7.12967             7.12434         -0.00185866
                  48             7.28136             7.27603          -0.0016983
                  49             7.43306             7.42773         -0.00152186
                  50             7.58475             7.57942         -0.00134847
                  51             7.73645             7.73112         -0.00119389
                  52             7.88814             7.88281         -0.00107192
                  53             8.03984             8.03451         -0.00096351
                  54             8.19153              8.1862        -0.000862527
                  55             8.34323              8.3379        -0.000768112
                  56             8.49492             8.48959        -0.000688201
                  57             8.64662             8.64129        -0.000619491
                  58             8.79831             8.79298        -0.000558568
                  59             8.95001             8.94468        -0.000501356
                  60              9.1017             9.09637        -0.000452558
                  61              9.2534             9.24807        -0.000412025
                  62             9.40509             9.39976        -0.000377851
                  63             9.55679             9.55146        -0.000343178
                  64             9.70848             9.70315        -0.000308949
                  65             9.86018             9.85485        -0.000277808
                  66             10.0119             10.0065         -0.00025266
                  67             10.1636             10.1582        -0.000231099
                  68             10.3153             10.3099        -0.000210987
                  69              10.467             10.4616         -0.00019255
                  70             10.6187             10.6133        -0.000176913
                  71             10.7703              10.765        -0.000164268
                  72              10.922             10.9167        -0.000153514
                  73             11.0737             11.0684        -0.000143841
                  74             11.2254             11.2201         -0.00013538
                  75             11.3771             11.3718        -0.000128064
                  76             11.5288             11.5235        -0.000122093
                  77             11.6805             11.6752        -0.000116591
                  78             11.8322             11.8269        -0.000111455
                  79             11.9839             11.9786        -0.000106712
                  80             12.1356             12.1303        -0.000102968
                  81             12.2873              12.282        -9.97263e-05
                  82              12.439             12.4337        -9.51853e-05
                  83             12.5907             12.5854        -9.52875e-05
                  84             12.7424             12.7371         -9.8774e-05
                  85             12.8941             12.8887        -0.000107088
                  86             13.0458             13.0404        -0.000114244
                  87             13.1975             13.1921        -0.000121691
                  88             13.3492             13.3438        -0.000129518
                  89             13.5009             13.4955          -0.0001372
                  90             13.6526             13.6472         -0.00014526
                  91             13.8042             13.7989        -0.000153826
                  92             13.9559             13.9506        -0.000163241
                  93             14.1076             14.1023        -0.000173752
                  94             14.2593              14.254        -0.000185745
                  95              14.411             14.4057        -0.000200401
                  96             14.5627             14.5574        -0.000220209
                  97             14.7144             14.7091        -0.000242806
                  98             14.8661             14.8608         -0.00027361
                  99             15.0178             15.0125        -0.000326037
