            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -0.19216
                   1            0.151669            0.151205           -0.180304
                   2            0.303338            0.302719           -0.173464
                   3            0.455007            0.454285           -0.167879
                   4            0.606676             0.60578           -0.160614
                   5            0.758345            0.757247            -0.15279
                   6            0.910013            0.908684           -0.144405
                   7             1.06168             1.06006           -0.135046
                   8             1.21335             1.21152           -0.126928
                   9             1.36502             1.36297           -0.118957
                  10             1.51669             1.51442           -0.110808
                  11             1.66836             1.66586           -0.102467
                  12             1.82003             1.81732          -0.0944903
                  13              1.9717              1.9688          -0.0867705
                  14             2.12336             2.12033           -0.080314
                  15             2.27503              2.2718          -0.0725936
                  16              2.4267             2.42327          -0.0648305
                  17             2.57837             2.57476           -0.057493
                  18             2.73004             2.72633          -0.0520949
                  19             2.88171             2.87792          -0.0472319
                  20             3.03338             3.02952          -0.0426507
                  21             3.18505             3.18113          -0.0382459
                  22             3.33672             3.33275          -0.0344141
                  23             3.48838             3.48438          -0.0310416
                  24             3.64005             3.63602          -0.0280072
                  25             3.79172             3.78766          -0.0251225
                  26             3.94339             3.93931          -0.0224756
                  27             4.09506             4.09096          -0.0200799
                  28             4.24673             4.24261          -0.0180277
                  29              4.3984             4.39427          -0.0160738
                  30             4.55007             4.54593            -0.01424
                  31             4.70174             4.69758          -0.0125319
                  32             4.85341             4.84925          -0.0112083
                  33             5.00507             5.00091          -0.0101178
                  34             5.15674             5.15258         -0.00915258
                  35             5.30841             5.30424         -0.00817782
                  36             5.46008             5.45591         -0.00729557
                  37             5.61175             5.60758         -0.00652421
                  38             5.76342             5.75925         -0.00586023
                  39             5.91509             5.91091         -0.00524558
                  40             6.06676             6.06258         -0.00468123
                  41             6.21843             6.21425         -0.00417235
                  42             6.37009             6.36592         -0.00373411
                  43             6.52176             6.51759         -0.00334092
                  44             6.67343             6.66925         -0.00298362
                  45              6.8251             6.82092          -0.0026546
                  46             6.97677             6.97259         -0.00238037
                  47             7.12844             7.12426         -0.00215052
                  48             7.28011             7.27593         -0.00195012
                  49             7.43178              7.4276         -0.00175146
                  50             7.58345             7.57927         -0.00156462
                  51             7.73511             7.73094         -0.00139752
                  52             7.88678              7.8826         -0.00125685
                  53             8.03845             8.03427         -0.00113124
                  54             8.19012             8.18594         -0.00101656
                  55             8.34179             8.33761        -0.000911545
                  56             8.49346             8.48928        -0.000819647
                  57             8.64513             8.64095        -0.000738593
                  58              8.7968             8.79262         -0.00066613
                  59             8.94847             8.94429        -0.000599846
                  60             9.10013             9.09596        -0.000541607
                  61              9.2518             9.24762        -0.000490903
                  62             9.40347             9.39929        -0.000446346
                  63             9.55514             9.55096        -0.000404366
                  64             9.70681             9.70263        -0.000365196
                  65             9.85848              9.8543        -0.000329947
                  66             10.0101              10.006        -0.000299498
                  67             10.1618             10.1576        -0.000272487
                  68             10.3135             10.3093        -0.000247699
                  69             10.4652              10.461        -0.000225618
                  70             10.6168             10.6126         -0.00020653
                  71             10.7685             10.7643        -0.000190395
                  72             10.9202              10.916        -0.000176309
                  73             11.0718             11.0677        -0.000163842
                  74             11.2235             11.2193        -0.000152906
                  75             11.3752              11.371        -0.000143329
                  76             11.5268             11.5227        -0.000135194
                  77             11.6785             11.6743        -0.000128009
                  78             11.8302              11.826        -0.000121676
                  79             11.9818             11.9777        -0.000116108
                  80             12.1335             12.1293        -0.000111438
                  81             12.2852              12.281        -0.000107289
                  82             12.4369             12.4327         -0.00010223
                  83             12.5885             12.5843        -0.000102078
                  84             12.7402              12.736        -0.000105515
                  85             12.8919             12.8877        -0.000113651
                  86             13.0435             13.0393         -0.00012085
                  87             13.1952              13.191        -0.000128486
                  88             13.3469             13.3427         -0.00013662
                  89             13.4985             13.4944        -0.000144818
                  90             13.6502              13.646        -0.000153538
                  91             13.8019             13.7977        -0.000162956
                  92             13.9535             13.9494        -0.000173444
                  93             14.1052              14.101        -0.000185245
                  94             14.2569             14.2527        -0.000198803
                  95             14.4085             14.4044        -0.000215317
                  96             14.5602              14.556         -0.00023724
                  97             14.7119             14.7077        -0.000262529
                  98             14.8636             14.8594        -0.000296701
                  99             15.0152              15.011        -0.000353297
