            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.393841
                   1            0.151987            0.148813           -0.362956
                   2            0.303975             0.29864           -0.337403
                   3            0.455962            0.449148           -0.316253
                   4            0.607949            0.598692           -0.289112
                   5            0.759936            0.747488           -0.258128
                   6            0.911924            0.896506           -0.228232
                   7             1.06391             1.04533            -0.19739
                   8              1.2159             1.19531           -0.172776
                   9             1.36789             1.34614           -0.154044
                  10             1.51987             1.49739           -0.139086
                  11             1.67186             1.64865           -0.124284
                  12             1.82385             1.80023           -0.113105
                  13             1.97583             1.95178            -0.10158
                  14             2.12782             2.10365          -0.0955737
                  15             2.27981             2.25522          -0.0843222
                  16              2.4318             2.40652          -0.0698772
                  17             2.58378             2.55775          -0.0547698
                  18             2.73577             2.70953          -0.0468827
                  19             2.88776              2.8614          -0.0408253
                  20             3.03975             3.01327          -0.0349077
                  21             3.19173             3.16513           -0.028686
                  22             3.34372             3.31706          -0.0244893
                  23             3.49571             3.46903           -0.021996
                  24             3.64769             3.62101          -0.0207149
                  25             3.79968             3.77299          -0.0187797
                  26             3.95167             3.92496           -0.016778
                  27             4.10366             4.07693          -0.0144041
                  28             4.25564             4.22891          -0.0132129
                  29             4.40763             4.38089          -0.0113458
                  30             4.55962             4.53286         -0.00898547
                  31             4.71161             4.68481         -0.00581023
                  32             4.86359             4.83679          -0.0044902
                  33             5.01558             4.98878         -0.00435716
                  34             5.16757             5.14077         -0.00459445
                  35             5.31955             5.29275         -0.00392232
                  36             5.47154             5.44474         -0.00326359
                  37             5.62353             5.59673         -0.00295149
                  38             5.77552             5.74871         -0.00303928
                  39              5.9275              5.9007         -0.00285251
                  40             6.07949             6.05269         -0.00243308
                  41             6.23148             6.20467         -0.00184689
                  42             6.38347             6.35666         -0.00156465
                  43             6.53545             6.50865         -0.00130068
                  44             6.68744             6.66063         -0.00102344
                  45             6.83943             6.81262        -0.000510881
                  46             6.99141             6.96461        -0.000336502
                  47              7.1434             7.11659        -0.000468916
                  48             7.29539             7.26858         -0.00078853
                  49             7.44738             7.42057        -0.000778208
                  50             7.59936             7.57256        -0.000600283
                  51             7.75135             7.72454          -0.0004288
                  52             7.90334             7.87653        -0.000443006
                  53             8.05533             8.02852        -0.000443489
                  54             8.20731              8.1805        -0.000370991
                  55              8.3593             8.33249        -0.000227091
                  56             8.51129             8.48448        -0.000159365
                  57             8.66327             8.63647        -0.000140606
                  58             8.81526             8.78845          -0.0001442
                  59             8.96725             8.94044        -8.82584e-05
                  60             9.11924             9.09243         -6.9444e-05
                  61             9.27122             9.24442        -0.000102823
                  62             9.42321              9.3964        -0.000189724
                  63              9.5752             9.54839        -0.000201136
                  64             9.72719             9.70038         -0.00014933
                  65             9.87917             9.85236        -7.72162e-05
                  66             10.0312             10.0044        -6.64402e-05
                  67             10.1831             10.1563        -7.86813e-05
                  68             10.3351             10.3083        -8.11226e-05
                  69             10.4871             10.4603        -5.46349e-05
                  70             10.6391             10.6123        -3.84504e-05
                  71             10.7911             10.7643        -3.99824e-05
                  72             10.9431             10.9163        -5.35783e-05
                  73             11.0951             11.0683        -5.34695e-05
                  74             11.2471             11.2203           -5.13e-05
                  75              11.399             11.3722        -5.36046e-05
                  76              11.551             11.5242        -6.84463e-05
                  77              11.703             11.6762        -7.15683e-05
                  78              11.855             11.8282        -6.04355e-05
                  79              12.007             11.9802        -4.08333e-05
                  80              12.159             12.1322        -3.62792e-05
                  81              12.311             12.2842        -4.22205e-05
                  82              12.463             12.4361        -4.74441e-05
                  83             12.6149             12.5881        -4.61533e-05
                  84             12.7669             12.7401        -4.49418e-05
                  85             12.9189             12.8921        -5.09372e-05
                  86             13.0709             13.0441        -5.97211e-05
                  87             13.2229             13.1961        -6.64052e-05
                  88             13.3749             13.3481        -7.12858e-05
                  89             13.5269             13.5001         -7.4804e-05
                  90             13.6789              13.652        -8.08404e-05
                  91             13.8308              13.804        -8.61282e-05
                  92             13.9828              13.956        -8.95686e-05
                  93             14.1348              14.108        -9.15165e-05
                  94             14.2868               14.26        -9.64397e-05
                  95             14.4388              14.412        -0.000105251
                  96             14.5908              14.564        -0.000118345
                  97             14.7428              14.716        -0.000129761
                  98             14.8948             14.8679          -0.0001442
                  99             15.0467             15.0199        -0.000173367
