            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.343285
                   1            0.151891            0.149438           -0.316109
                   2            0.303782            0.299978           -0.295883
                   3            0.455673            0.451024           -0.279879
                   4            0.607564            0.601427           -0.258677
                   5            0.759455             0.75144           -0.234862
                   6            0.911347            0.901565           -0.211766
                   7             1.06324             1.05141           -0.186902
                   8             1.21513             1.20197           -0.166885
                   9             1.36702             1.35302           -0.150875
                  10             1.51891             1.50426           -0.136816
                  11              1.6708             1.65549           -0.122673
                  12             1.82269             1.80695            -0.11126
                  13             1.97458              1.9584          -0.0996508
                  14             2.12648             2.11014           -0.092979
                  15             2.27837             2.26164          -0.0820541
                  16             2.43026             2.41296          -0.0689436
                  17             2.58215             2.56427          -0.0556119
                  18             2.73404             2.71599          -0.0483956
                  19             2.88593             2.86777          -0.0427363
                  20             3.03782             3.01957          -0.0372429
                  21             3.18971             3.17135           -0.031466
                  22              3.3416             3.32318          -0.0272805
                  23              3.4935             3.47504           -0.024419
                  24             3.64539             3.62692           -0.022461
                  25             3.79728             3.77879          -0.0200506
                  26             3.94917             3.93067          -0.0176783
                  27             4.10106             4.08254          -0.0152078
                  28             4.25295             4.23442          -0.0137617
                  29             4.40484              4.3863          -0.0118827
                  30             4.55673             4.53818         -0.00970122
                  31             4.70862             4.69004         -0.00699848
                  32             4.86052             4.84193         -0.00577642
                  33             5.01241             4.99382         -0.00545505
                  34              5.1643             5.14571         -0.00540782
                  35             5.31619              5.2976         -0.00467557
                  36             5.46808             5.44949         -0.00396449
                  37             5.61997             5.60138         -0.00352057
                  38             5.77186             5.75327         -0.00338166
                  39             5.92375             5.90516         -0.00306788
                  40             6.07564             6.05705         -0.00261523
                  41             6.22753             6.20894         -0.00208841
                  42             6.37943             6.36083         -0.00180005
                  43             6.53132             6.51273          -0.0015399
                  44             6.68321             6.66462          -0.0012725
                  45              6.8351             6.81651        -0.000858842
                  46             6.98699              6.9684        -0.000693134
                  47             7.13888             7.12029        -0.000742953
                  48             7.29077             7.27218         -0.00091504
                  49             7.44266             7.42407        -0.000857806
                  50             7.59455             7.57596        -0.000690564
                  51             7.74645             7.72785        -0.000533999
                  52             7.89834             7.87974        -0.000509037
                  53             8.05023             8.03164        -0.000481182
                  54             8.20212             8.18353        -0.000410914
                  55             8.35401             8.33542        -0.000300614
                  56              8.5059             8.48731        -0.000243115
                  57             8.65779              8.6392        -0.000219077
                  58             8.80968             8.79109        -0.000208134
                  59             8.96157             8.94298        -0.000161673
                  60             9.11347             9.09487        -0.000140579
                  61             9.26536             9.24676        -0.000153899
                  62             9.41725             9.39866        -0.000199102
                  63             9.56914             9.55055        -0.000196624
                  64             9.72103             9.70244        -0.000155676
                  65             9.87292             9.85433        -0.000104466
                  66             10.0248             10.0062        -9.25501e-05
                  67             10.1767             10.1581        -9.58647e-05
                  68             10.3286               10.31        -9.37227e-05
                  69             10.4805             10.4619        -7.52364e-05
                  70             10.6324             10.6138        -6.32556e-05
                  71             10.7843             10.7657        -6.21925e-05
                  72             10.9362             10.9176        -6.79713e-05
                  73             11.0881             11.0695        -6.62624e-05
                  74             11.2399             11.2213        -6.36807e-05
                  75             11.3918             11.3732        -6.39394e-05
                  76             11.5437             11.5251        -7.11392e-05
                  77             11.6956              11.677        -7.16885e-05
                  78             11.8475             11.8289         -6.4311e-05
                  79             11.9994             11.9808        -5.24969e-05
                  80             12.1513             12.1327        -4.94264e-05
                  81             12.3032             12.2846        -5.22654e-05
                  82             12.4551             12.4365        -5.37053e-05
                  83              12.607             12.5884        -5.34009e-05
                  84             12.7589             12.7403         -5.4225e-05
                  85             12.9107             12.8922        -6.10587e-05
                  86             13.0626              13.044        -6.85282e-05
                  87             13.2145             13.1959        -7.50058e-05
                  88             13.3664             13.3478        -8.07188e-05
                  89             13.5183             13.4997        -8.54822e-05
                  90             13.6702             13.6516        -9.15128e-05
                  91             13.8221             13.8035        -9.72262e-05
                  92              13.974             13.9554          -0.0001022
                  93             14.1259             14.1073        -0.000106806
                  94             14.2778             14.2592        -0.000113262
                  95             14.4297             14.4111        -0.000122524
                  96             14.5815              14.563        -0.000135964
                  97             14.7334             14.7148        -0.000149211
                  98             14.8853             14.8667        -0.000166868
                  99             15.0372             15.0186        -0.000200821
