            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.320251
                   1            0.151853            0.149717           -0.294884
                   2            0.303705            0.300511           -0.276977
                   3            0.455558            0.451725           -0.263058
                   4             0.60741            0.602422           -0.244362
                   5            0.759263            0.752844           -0.223567
                   6            0.911116            0.903332           -0.203254
                   7             1.06297             1.05354           -0.180983
                   8             1.21482             1.20433            -0.16304
                   9             1.36667             1.35547           -0.148318
                  10             1.51853             1.50673           -0.134894
                  11             1.67038             1.65797           -0.121325
                  12             1.82223              1.8094           -0.110047
                  13             1.97408             1.96083           -0.098652
                  14             2.12594             2.11253          -0.0917953
                  15             2.27779               2.264          -0.0810855
                  16             2.42964             2.41534            -0.06861
                  17             2.58149             2.56668          -0.0560878
                  18             2.73335             2.71837          -0.0491366
                  19              2.8852             2.87012          -0.0436032
                  20             3.03705             3.02188          -0.0382518
                  21              3.1889             3.17363          -0.0326632
                  22             3.34076             3.32542          -0.0284969
                  23             3.49261             3.47725          -0.0255006
                  24             3.64446             3.62908          -0.0232865
                  25             3.79631             3.78091          -0.0207134
                  26             3.94817             3.93275          -0.0182185
                  27             4.10002             4.08458          -0.0157243
                  28             4.25187             4.23642          -0.0141611
                  29             4.40373             4.38826          -0.0122624
                  30             4.55558              4.5401          -0.0101403
                  31             4.70743             4.69193         -0.00762691
                  32             4.85928             4.84378         -0.00642448
                  33             5.01114             4.99563         -0.00600079
                  34             5.16299             5.14749         -0.00581481
                  35             5.31484             5.29934         -0.00505195
                  36             5.46669             5.45119         -0.00431971
                  37             5.61855             5.60304         -0.00382308
                  38              5.7704             5.75489         -0.00359143
                  39             5.92225             5.90674         -0.00322655
                  40              6.0741              6.0586         -0.00276084
                  41             6.22596             6.21045         -0.00225433
                  42             6.37781              6.3623         -0.00195552
                  43             6.52966             6.51415         -0.00168806
                  44             6.68151               6.666         -0.00141812
                  45             6.83337             6.81786         -0.00103944
                  46             6.98522             6.96971        -0.000871165
                  47             7.13707             7.12156        -0.000881756
                  48             7.28892             7.27341        -0.000990135
                  49             7.44078             7.42527        -0.000912906
                  50             7.59263             7.57712         -0.00074999
                  51             7.74448             7.72897        -0.000599505
                  52             7.89633             7.88082        -0.000558175
                  53             8.04819             8.03268        -0.000517773
                  54             8.20004             8.18453        -0.000446731
                  55             8.35189             8.33638        -0.000347301
                  56             8.50375             8.48824        -0.000291243
                  57              8.6556             8.64009        -0.000262672
                  58             8.80745             8.79194        -0.000244522
                  59              8.9593             8.94379        -0.000200388
                  60             9.11116             9.09565        -0.000177204
                  61             9.26301              9.2475        -0.000181616
                  62             9.41486             9.39935        -0.000210223
                  63             9.56671              9.5512        -0.000202218
                  64             9.71857             9.70306         -0.00016529
                  65             9.87042             9.85491        -0.000121704
                  66             10.0223             10.0068        -0.000108877
                  67             10.1741             10.1586        -0.000108205
                  68              10.326             10.3105        -0.000103663
                  69             10.4778             10.4623        -8.74311e-05
                  70             10.6297             10.6142        -7.64196e-05
                  71             10.7815              10.766        -7.39428e-05
                  72             10.9334             10.9179        -7.66122e-05
                  73             11.0852             11.0697        -7.40717e-05
                  74             11.2371             11.2216          -7.112e-05
                  75             11.3889             11.3734        -7.04076e-05
                  76             11.5408             11.5253        -7.47685e-05
                  77             11.6926             11.6771        -7.43282e-05
                  78             11.8445              11.829        -6.82186e-05
                  79             11.9964             11.9808        -5.90289e-05
                  80             12.1482             12.1327        -5.63333e-05
                  81             12.3001             12.2845        -5.79183e-05
                  82             12.4519             12.4364        -5.78988e-05
                  83             12.6038             12.5883        -5.78572e-05
                  84             12.7556             12.7401        -5.94056e-05
                  85             12.9075              12.892        -6.66029e-05
                  86             13.0593             13.0438        -7.37378e-05
                  87             13.2112             13.1957        -8.02427e-05
                  88              13.363             13.3475        -8.63229e-05
                  89             13.5149             13.4994        -9.15984e-05
                  90             13.6667             13.6512        -9.77555e-05
                  91             13.8186             13.8031        -0.000103752
                  92             13.9704             13.9549        -0.000109393
                  93             14.1223             14.1068        -0.000115034
                  94             14.2741             14.2586          -0.0001222
                  95              14.426             14.4105        -0.000131873
                  96             14.5778             14.5623        -0.000145773
                  97             14.7297             14.7142        -0.000160039
                  98             14.8816              14.866        -0.000179331
                  99             15.0334             15.0179        -0.000215716
