            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.201645
                   1            0.151682            0.151116           -0.188559
                   2            0.303364             0.30261           -0.181014
                   3            0.455046            0.454171           -0.174961
                   4            0.606727            0.605644           -0.167004
                   5            0.758409            0.757085           -0.158465
                   6            0.910091            0.908495           -0.149385
                   7             1.06177             1.05984           -0.139206
                   8             1.21345             1.21127           -0.130524
                   9             1.36514             1.36272           -0.122105
                  10             1.51682             1.51416           -0.113519
                  11              1.6685             1.66558           -0.104729
                  12             1.82018             1.81703          -0.0963846
                  13             1.97186              1.9685          -0.0882956
                  14             2.12355             2.12004          -0.0817083
                  15             2.27523             2.27151          -0.0736296
                  16             2.42691             2.42297          -0.0654327
                  17             2.57859             2.57445          -0.0576649
                  18             2.73027             2.72603          -0.0521206
                  19             2.88196             2.87763          -0.0471701
                  20             3.03364             3.02924          -0.0424984
                  21             3.18532             3.18085          -0.0379801
                  22               3.337             3.33249          -0.0340938
                  23             3.48868             3.48413          -0.0307093
                  24             3.64036             3.63578          -0.0276827
                  25             3.79205             3.78744          -0.0247781
                  26             3.94373             3.93909          -0.0221075
                  27             4.09541             4.09076          -0.0196885
                  28             4.24709             4.24243          -0.0176492
                  29             4.39877             4.39409          -0.0156857
                  30             4.55046             4.54576          -0.0138267
                  31             4.70214             4.69744          -0.0120767
                  32             4.85382             4.84911          -0.0107691
                  33              5.0055             5.00079         -0.00972212
                  34             5.15718             5.15247         -0.00880365
                  35             5.30886             5.30415         -0.00784467
                  36             5.46055             5.45583         -0.00697577
                  37             5.61223             5.60751         -0.00622358
                  38             5.76391             5.75919         -0.00558564
                  39             5.91559             5.91087         -0.00498887
                  40             6.06727             6.06255         -0.00443648
                  41             6.21896             6.21423         -0.00393735
                  42             6.37064             6.36591         -0.00351456
                  43             6.52232             6.51759         -0.00313584
                  44               6.674             6.66928         -0.00279053
                  45             6.82568             6.82096         -0.00246896
                  46             6.97736             6.97264         -0.00220869
                  47             7.12905             7.12432         -0.00199741
                  48             7.28073               7.276         -0.00181659
                  49             7.43241             7.42768         -0.00162932
                  50             7.58409             7.57937         -0.00144985
                  51             7.73577             7.73105         -0.00128966
                  52             7.88746             7.88273         -0.00115863
                  53             8.03914             8.03441         -0.00104194
                  54             8.19082             8.18609        -0.000934557
                  55              8.3425             8.33777        -0.000835401
                  56             8.49418             8.48946        -0.000749897
                  57             8.64587             8.64114        -0.000675318
                  58             8.79755             8.79282        -0.000608899
                  59             8.94923              8.9445        -0.000547522
                  60             9.10091             9.09618        -0.000494292
                  61             9.25259             9.24787        -0.000448854
                  62             9.40427             9.39955         -0.00040958
                  63             9.55596             9.55123        -0.000371479
                  64             9.70764             9.70291        -0.000335106
                  65             9.85932             9.85459        -0.000302251
                  66              10.011             10.0063        -0.000274665
                  67             10.1627              10.158        -0.000250532
                  68             10.3144             10.3096        -0.000228235
                  69              10.466             10.4613        -0.000208168
                  70             10.6177              10.613        -0.000190976
                  71             10.7694             10.7647        -0.000176724
                  72             10.9211             10.9164        -0.000164416
                  73             11.0728              11.068        -0.000153468
                  74             11.2245             11.2197        -0.000143882
                  75             11.3761             11.3714         -0.00013553
                  76             11.5278             11.5231        -0.000128547
                  77             11.6795             11.6748        -0.000122281
                  78             11.8312             11.8265        -0.000116634
                  79             11.9829             11.9781        -0.000111564
                  80             12.1345             12.1298        -0.000107411
                  81             12.2862             12.2815        -0.000103743
                  82             12.4379             12.4332        -9.89537e-05
                  83             12.5896             12.5849        -9.89591e-05
                  84             12.7413             12.7365        -0.000102457
                  85              12.893             12.8882        -0.000110721
                  86             13.0446             13.0399         -0.00011792
                  87             13.1963             13.1916        -0.000125476
                  88              13.348             13.3433        -0.000133466
                  89             13.4997              13.495        -0.000141407
                  90             13.6514             13.6466        -0.000149786
                  91              13.803             13.7983        -0.000158759
                  92             13.9547               13.95        -0.000168687
                  93             14.1064             14.1017        -0.000179812
                  94             14.2581             14.2534        -0.000192545
                  95             14.4098              14.405        -0.000208078
                  96             14.5615             14.5567        -0.000228889
                  97             14.7131             14.7084        -0.000252766
                  98             14.8648             14.8601        -0.000285183
                  99             15.0165             15.0118        -0.000339657
