            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.216238
                   1            0.151702            0.150966           -0.201316
                   2            0.303404             0.30242           -0.192648
                   3            0.455105            0.453969           -0.185843
                   4            0.606807            0.605399           -0.176769
                   5            0.758509            0.756789           -0.167052
                   6            0.910211            0.908147           -0.156848
                   7             1.06191             1.05941           -0.145345
                   8             1.21361             1.21081           -0.135736
                   9             1.36532             1.36224            -0.12661
                  10             1.51702             1.51366           -0.117352
                  11             1.66872             1.66506            -0.10788
                  12             1.82042              1.8165          -0.0989993
                  13             1.97212             1.96796          -0.0903582
                  14             2.12382             2.11951          -0.0836109
                  15             2.27553             2.27097          -0.0750258
                  16             2.42723             2.42241          -0.0661846
                  17             2.57893             2.57388          -0.0577644
                  18             2.73063             2.72547          -0.0520127
                  19             2.88233             2.87709          -0.0469521
                  20             3.03404             3.02872          -0.0421622
                  21             3.18574             3.18035          -0.0374836
                  22             3.33744               3.332          -0.0335308
                  23             3.48914             3.48366          -0.0301491
                  24             3.64084             3.63533          -0.0271593
                  25             3.79254             3.78701          -0.0242419
                  26             3.94425             3.93868          -0.0215479
                  27             4.09595             4.09037          -0.0191003
                  28             4.24765             4.24206          -0.0170933
                  29             4.39935             4.39374          -0.0151222
                  30             4.55105             4.54543          -0.0132268
                  31             4.70276             4.69713          -0.0114057
                  32             4.85446             4.84882          -0.0101237
                  33             5.00616             5.00052         -0.00915035
                  34             5.15786             5.15222         -0.00831156
                  35             5.30956             5.30392         -0.00737814
                  36             5.46126             5.45562         -0.00652972
                  37             5.61297             5.60732         -0.00580813
                  38             5.76467             5.75902         -0.00521286
                  39             5.91637             5.91072         -0.00464363
                  40             6.06807             6.06242         -0.00410748
                  41             6.21977             6.21412         -0.00361975
                  42             6.37147             6.36582         -0.00321905
                  43             6.52318             6.51752          -0.0028608
                  44             6.67488             6.66923         -0.00253166
                  45             6.82658             6.82093         -0.00221737
                  46             6.97828             6.97263         -0.00197649
                  47             7.12998             7.12433         -0.00179366
                  48             7.28169             7.27603         -0.00164392
                  49             7.43339             7.42773         -0.00147273
                  50             7.58509             7.57943         -0.00130193
                  51             7.73679             7.73114         -0.00114971
                  52             7.88849             7.88284          -0.0010321
                  53             8.04019             8.03454        -0.000927636
                  54              8.1919             8.18624         -0.00082955
                  55              8.3436             8.33794         -0.00073711
                  56              8.4953             8.48965        -0.000659731
                  57               8.647             8.64135         -0.00059377
                  58              8.7987             8.79305        -0.000535434
                  59              8.9504             8.94475        -0.000480059
                  60             9.10211             9.09645        -0.000433297
                  61             9.25381             9.24815        -0.000395124
                  62             9.40551             9.39986        -0.000363483
                  63             9.55721             9.55156        -0.000330396
                  64             9.70891             9.70326        -0.000297022
                  65             9.86062             9.85496        -0.000266503
                  66             10.0123             10.0067        -0.000242444
                  67              10.164             10.1584        -0.000222087
                  68             10.3157             10.3101        -0.000202983
                  69             10.4674             10.4618        -0.000185238
                  70             10.6191             10.6135        -0.000170273
                  71             10.7708             10.7652        -0.000158353
                  72             10.9225             10.9169        -0.000148318
                  73             11.0742             11.0686        -0.000139213
                  74             11.2259             11.2203        -0.000131249
                  75             11.3776              11.372        -0.000124398
                  76             11.5293             11.5237        -0.000118901
                  77              11.681             11.6754        -0.000113738
                  78             11.8327             11.8271        -0.000108805
                  79             11.9844             11.9788        -0.000104169
                  80             12.1361             12.1305          -0.0001006
                  81             12.2878             12.2822        -9.75606e-05
                  82             12.4395             12.4339        -9.31458e-05
                  83             12.5912             12.5856        -9.32818e-05
                  84             12.7429             12.7373         -9.6743e-05
                  85             12.8947              12.889         -0.00010506
                  86             13.0464             13.0407        -0.000112187
                  87             13.1981             13.1924        -0.000119573
                  88             13.3498             13.3441        -0.000127316
                  89             13.5015             13.4958         -0.00013487
                  90             13.6532             13.6475        -0.000142779
                  91             13.8049             13.7992        -0.000151154
                  92             13.9566             13.9509         -0.00016033
                  93             14.1083             14.1026        -0.000170554
                  94               14.26             14.2543        -0.000182205
                  95             14.4117              14.406        -0.000196457
                  96             14.5634             14.5577          -0.0002158
                  97             14.7151             14.7094        -0.000237801
                  98             14.8668             14.8611        -0.000267843
                  99             15.0185             15.0128        -0.000319287
