            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.414921
                   1            0.152033            0.148535           -0.382511
                   2            0.304067            0.298001           -0.354668
                   3              0.4561            0.448211           -0.331199
                   4            0.608133              0.5973           -0.301425
                   5            0.760166            0.745449           -0.267274
                   6              0.9122            0.893857           -0.234273
                   7             1.06423             1.04216           -0.200785
                   8             1.21627             1.19186           -0.174259
                   9              1.3683              1.3426           -0.154467
                  10             1.52033             1.49388           -0.139346
                  11             1.67237             1.64519           -0.124534
                  12              1.8244             1.79683           -0.113668
                  13             1.97643             1.94845           -0.102397
                  14             2.12847             2.10038          -0.0967764
                  15              2.2805             2.25198          -0.0854153
                  16             2.43253             2.40327          -0.0704042
                  17             2.58457             2.55448          -0.0545279
                  18              2.7366             2.70629          -0.0463098
                  19             2.88863             2.85819           -0.040023
                  20             3.04067              3.0101          -0.0338685
                  21              3.1927               3.162           -0.027438
                  22             3.34473             3.31397          -0.0232515
                  23             3.49677             3.46599          -0.0209513
                  24              3.6488             3.61802           -0.020011
                  25             3.80083             3.77004          -0.0183292
                  26             3.95287             3.92206           -0.016526
                  27              4.1049             4.07408          -0.0142108
                  28             4.25693             4.22611          -0.0131221
                  29             4.40896             4.37813          -0.0112399
                  30               4.561             4.53014         -0.00877592
                  31             4.71303             4.68214         -0.00537359
                  32             4.86506             4.83417         -0.00398872
                  33              5.0171              4.9862         -0.00391962
                  34             5.16913             5.13823         -0.00426796
                  35             5.32116             5.29026         -0.00361922
                  36              5.4732              5.4423         -0.00298817
                  37             5.62523             5.59433         -0.00274222
                  38             5.77726             5.74636         -0.00293803
                  39              5.9293              5.8984         -0.00281252
                  40             6.08133             6.05043         -0.00240957
                  41             6.23336             6.20246          -0.0017922
                  42              6.3854             6.35449          -0.0015045
                  43             6.53743             6.50653         -0.00122918
                  44             6.68946             6.65856        -0.000940058
                  45              6.8415             6.81059        -0.000376656
                  46             6.99353             6.96262        -0.000193249
                  47             7.14556             7.11466        -0.000359718
                  48              7.2976             7.26669         -0.00074503
                  49             7.44963             7.41872        -0.000756468
                  50             7.60166             7.57076        -0.000574653
                  51              7.7537             7.72279        -0.000397426
                  52             7.90573             7.87482        -0.000430189
                  53             8.05776             8.02686        -0.000443221
                  54              8.2098             8.17889        -0.000368217
                  55             8.36183             8.33092         -0.00020605
                  56             8.51386             8.48296        -0.000130871
                  57              8.6659             8.63499         -0.00011213
                  58             8.81793             8.78702         -0.00012124
                  59             8.96996             8.93906        -5.96715e-05
                  60               9.122             9.09109        -4.11619e-05
                  61             9.27403             9.24312        -8.34831e-05
                  62             9.42606             9.39516        -0.000190356
                  63              9.5781             9.54719        -0.000208597
                  64             9.73013             9.69922        -0.000151635
                  65             9.88216             9.85126        -6.92383e-05
                  66             10.0342             10.0033        -5.87289e-05
                  67             10.1862             10.1553        -7.48339e-05
                  68             10.3383             10.3074        -7.88749e-05
                  69             10.4903             10.4594        -4.76805e-05
                  70             10.6423             10.6114        -2.88256e-05
                  71             10.7944             10.7635        -3.12369e-05
                  72             10.9464             10.9155        -4.86054e-05
                  73             11.0984             11.0675        -4.91577e-05
                  74             11.2505             11.2196        -4.70931e-05
                  75             11.4025             11.3716        -5.02986e-05
                  76             11.5545             11.5236         -6.9039e-05
                  77             11.7066             11.6757        -7.34739e-05
                  78             11.8586             11.8277         -6.0388e-05
                  79             12.0106             11.9797        -3.66555e-05
                  80             12.1627             12.1318        -3.12081e-05
                  81             12.3147             12.2838        -3.86051e-05
                  82             12.4667             12.4358        -4.56504e-05
                  83             12.6188             12.5879        -4.37385e-05
                  84             12.7708             12.7399        -4.14659e-05
                  85             12.9228             12.8919        -4.71042e-05
                  86             13.0749              13.044        -5.67153e-05
                  87             13.2269              13.196        -6.36127e-05
                  88             13.3789              13.348        -6.81362e-05
                  89              13.531             13.5001        -7.10698e-05
                  90              13.683             13.6521        -7.72314e-05
                  91              13.835             13.8041        -8.24135e-05
                  92             13.9871             13.9562        -8.51554e-05
                  93             14.1391             14.1082        -8.57771e-05
                  94             14.2911             14.2602        -9.00275e-05
                  95             14.4432             14.4123         -9.8811e-05
                  96             14.5952             14.5643         -0.00011201
                  97             14.7472             14.7163        -0.000122766
                  98             14.8993             14.8684        -0.000135936
                  99             15.0513             15.0204         -0.00016327
