            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.00748
                   1            0.154738            0.154622             -2.0015
                   2            0.309476            0.308624            -1.98642
                   3            0.464214            0.461485            -1.96239
                   4            0.618952            0.612682            -1.92948
                   5             0.77369            0.761808            -1.88819
                   6            0.928428            0.908571            -1.83915
                   7             1.08317             1.05282            -1.78315
                   8              1.2379             1.19456            -1.72107
                   9             1.39264             1.33396             -1.6539
                  10             1.54738             1.47134             -1.5827
                  11             1.70212             1.60718            -1.50859
                  12             1.85686             1.74205            -1.43274
                  13             2.01159             1.87661            -1.35633
                  14             2.16633             2.01148            -1.28048
                  15             2.32107             2.14726            -1.20627
                  16             2.47581             2.28442            -1.13463
                  17             2.63055             2.42325            -1.06631
                  18             2.78528             2.56393            -1.00186
                  19             2.94002             2.70646           -0.941625
                  20             3.09476             2.85075           -0.885725
                  21              3.2495             2.99664           -0.834133
                  22             3.40423             3.14392           -0.786691
                  23             3.55897             3.29241           -0.743161
                  24             3.71371             3.44192           -0.703263
                  25             3.86845             3.59227           -0.666693
                  26             4.02319             3.74333           -0.633154
                  27             4.17792             3.89497           -0.602358
                  28             4.33266              4.0471           -0.574038
                  29              4.4874             4.19962           -0.547949
                  30             4.64214             4.35247            -0.52387
                  31             4.79688              4.5056           -0.501602
                  32             4.95161             4.65896           -0.480967
                  33             5.10635              4.8125           -0.461808
                  34             5.26109             4.96621           -0.443983
                  35             5.41583             5.12006           -0.427369
                  36             5.57057             5.27401           -0.411853
                  37              5.7253             5.42807           -0.397337
                  38             5.88004             5.58221           -0.383732
                  39             6.03478             5.73642           -0.370961
                  40             6.18952             5.89069           -0.358953
                  41             6.34426             6.04501           -0.347645
                  42             6.49899             6.19938            -0.33698
                  43             6.65373             6.35379           -0.326909
                  44             6.80847             6.50824           -0.317385
                  45             6.96321             6.66271           -0.308366
                  46             7.11795             6.81721           -0.299817
                  47             7.27268             6.97174           -0.291702
                  48             7.42742             7.12629           -0.283991
                  49             7.58216             7.28085           -0.276657
                  50              7.7369             7.43543           -0.269673
                  51             7.89164             7.59002           -0.263017
                  52             8.04637             7.74463           -0.256667
                  53             8.20111             7.89925           -0.250604
                  54             8.35585             8.05388            -0.24481
                  55             8.51059             8.20852           -0.239269
                  56             8.66533             8.36317           -0.233965
                  57             8.82006             8.51782           -0.228884
                  58              8.9748             8.67248           -0.224014
                  59             9.12954             8.82715           -0.219343
                  60             9.28428             8.98182           -0.214859
                  61             9.43902              9.1365           -0.210553
                  62             9.59375             9.29118           -0.206415
                  63             9.74849             9.44587           -0.202436
                  64             9.90323             9.60056           -0.198609
                  65              10.058             9.75525           -0.194924
                  66             10.2127             9.90995           -0.191376
                  67             10.3674             10.0647           -0.187958
                  68             10.5222             10.2194           -0.184663
                  69             10.6769             10.3741           -0.181486
                  70             10.8317             10.5288           -0.178421
                  71             10.9864             10.6835           -0.175463
                  72             11.1411             10.8382           -0.172608
                  73             11.2959             10.9929           -0.169851
                  74             11.4506             11.1476           -0.167189
                  75             11.6053             11.3023           -0.164616
                  76             11.7601             11.4571            -0.16213
                  77             11.9148             11.6118           -0.159726
                  78             12.0696             11.7665           -0.157403
                  79             12.2243             11.9212           -0.155157
                  80              12.379             12.0759           -0.152984
                  81             12.5338             12.2307           -0.150884
                  82             12.6885             12.3854           -0.148852
                  83             12.8432             12.5401           -0.146887
                  84              12.998             12.6948           -0.144988
                  85             13.1527             12.8496           -0.143151
                  86             13.3075             13.0043           -0.141375
                  87             13.4622              13.159            -0.13966
                  88             13.6169             13.3137           -0.138002
                  89             13.7717             13.4685           -0.136402
                  90             13.9264             13.6232           -0.134859
                  91             14.0812             13.7779           -0.133372
                  92             14.2359             13.9327           -0.131941
                  93             14.3906             14.0874           -0.130566
                  94             14.5454             14.2421           -0.129248
                  95             14.7001             14.3969            -0.12799
                  96             14.8548             14.5516           -0.126795
                  97             15.0096             14.7063            -0.12567
                  98             15.1643             14.8611            -0.12463
                  99             15.3191             15.0158           -0.123715
