            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -4.80555
                   1            0.171383            0.170778            -4.79117
                   2            0.342765            0.338823            -4.75751
                   3            0.514148            0.502018            -4.70517
                   4            0.685531            0.657959            -4.63407
                   5            0.856913            0.804602            -4.54537
                   6              1.0283            0.940254            -4.44063
                   7             1.19968             1.06363            -4.32167
                   8             1.37106             1.17394            -4.19051
                   9             1.54244             1.27096            -4.04924
                  10             1.71383             1.35511            -3.89993
                  11             1.88521             1.42745            -3.74457
                  12             2.05659             1.48976            -3.58491
                  13             2.22798             1.54449             -3.4225
                  14             2.39936             1.59472            -3.25864
                  15             2.57074              1.6439            -3.09447
                  16             2.74212             1.69558            -2.93107
                  17             2.91351             1.75297            -2.76958
                  18             3.08489              1.8185            -2.61122
                  19             3.25627              1.8937            -2.45722
                  20             3.42765             1.97918            -2.30867
                  21             3.59904             2.07487            -2.16649
                  22             3.77042             2.18029            -2.03137
                  23              3.9418             2.29471            -1.90377
                  24             4.11318             2.41726            -1.78397
                  25             4.28457             2.54706            -1.67206
                  26             4.45595             2.68322            -1.56797
                  27             4.62733             2.82488            -1.47151
                  28             4.79872             2.97125            -1.38237
                  29              4.9701             3.12162            -1.30014
                  30             5.14148             3.27536            -1.22439
                  31             5.31286             3.43191            -1.15466
                  32             5.48425             3.59082            -1.09047
                  33             5.65563             3.75168            -1.03136
                  34             5.82701             3.91418           -0.976886
                  35             5.99839             4.07803           -0.926645
                  36             6.16978             4.24302           -0.880252
                  37             6.34116             4.40894           -0.837355
                  38             6.51254             4.57566           -0.797637
                  39             6.68393             4.74304           -0.760807
                  40             6.85531             4.91097           -0.726606
                  41             7.02669             5.07938           -0.694796
                  42             7.19807             5.24818           -0.665168
                  43             7.36946             5.41732           -0.637531
                  44             7.54084             5.58675           -0.611713
                  45             7.71222             5.75642           -0.587561
                  46              7.8836              5.9263           -0.564937
                  47             8.05499             6.09637           -0.543716
                  48             8.22637             6.26659           -0.523784
                  49             8.39775             6.43694           -0.505042
                  50             8.56913             6.60741           -0.487397
                  51             8.74052             6.77799           -0.470767
                  52              8.9119             6.94865           -0.455074
                  53             9.08328             7.11939           -0.440252
                  54             9.25467              7.2902           -0.426238
                  55             9.42605             7.46107           -0.412975
                  56             9.59743             7.63199           -0.400411
                  57             9.76881             7.80296             -0.3885
                  58              9.9402             7.97397           -0.377197
                  59             10.1116             8.14501           -0.366464
                  60              10.283             8.31609           -0.356263
                  61             10.4543              8.4872           -0.346562
                  62             10.6257             8.65833            -0.33733
                  63             10.7971             8.82949           -0.328539
                  64             10.9685             9.00067           -0.320162
                  65             11.1399             9.17187           -0.312175
                  66             11.3113             9.34308           -0.304557
                  67             11.4826             9.51431           -0.297286
                  68              11.654             9.68555           -0.290344
                  69             11.8254              9.8568           -0.283713
                  70             11.9968             10.0281           -0.277377
                  71             12.1682             10.1993            -0.27132
                  72             12.3396             10.3706           -0.265529
                  73             12.5109             10.5419           -0.259991
                  74             12.6823             10.7132           -0.254693
                  75             12.8537             10.8845           -0.249625
                  76             13.0251             11.0558           -0.244775
                  77             13.1965             11.2272           -0.240134
                  78             13.3679             11.3985           -0.235694
                  79             13.5392             11.5698           -0.231446
                  80             13.7106             11.7412           -0.227383
                  81              13.882             11.9125           -0.223497
                  82             14.0534             12.0838           -0.219782
                  83             14.2248             12.2552           -0.216233
                  84             14.3961             12.4265           -0.212843
                  85             14.5675             12.5979            -0.20961
                  86             14.7389             12.7692           -0.206528
                  87             14.9103             12.9406           -0.203594
                  88             15.0817              13.112           -0.200806
                  89             15.2531             13.2833           -0.198161
                  90             15.4244             13.4547           -0.195658
                  91             15.5958              13.626           -0.193297
                  92             15.7672             13.7974            -0.19108
                  93             15.9386             13.9688            -0.18901
                  94               16.11             14.1402           -0.187092
                  95             16.2814             14.3115           -0.185338
                  96             16.4527             14.4829           -0.183762
                  97             16.6241             14.6543           -0.182394
                  98             16.7955             14.8257           -0.181289
                  99             16.9669              14.997           -0.180609
