            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -4.31689
                   1            0.167599            0.167107            -4.30405
                   2            0.335199              0.3319            -4.27351
                   3            0.502798            0.492565            -4.22579
                   4            0.670397            0.647068            -4.16084
                   5            0.837997            0.793684            -4.07964
                   6              1.0056             0.93099            -3.98354
                   7              1.1732             1.05792            -3.87409
                   8             1.34079             1.17384            -3.75305
                   9             1.50839             1.27861            -3.62223
                  10             1.67599             1.37261            -3.48347
                  11             1.84359             1.45681            -3.33856
                  12             2.01119             1.53278            -3.18917
                  13             2.17879             1.60266            -3.03683
                  14             2.34639             1.66908            -2.88296
                  15             2.51399             1.73501            -2.72887
                  16             2.68159             1.80345            -2.57588
                  17             2.84919             1.87717            -2.42536
                  18             3.01679             1.95828             -2.2787
                  19             3.18439             2.04813            -2.13722
                  20             3.35199             2.14724            -2.00207
                  21             3.51959             2.25548            -1.87411
                  22             3.68719             2.37228            -1.75391
                  23             3.85478             2.49682            -1.64174
                  24             4.02238             2.62816            -1.53763
                  25             4.18998             2.76538             -1.4414
                  26             4.35758              2.9076            -1.35273
                  27             4.52518             3.05402            -1.27119
                  28             4.69278             3.20396             -1.1963
                  29             4.86038             3.35681            -1.12755
                  30             5.02798             3.51207            -1.06444
                  31             5.19558             3.66933            -1.00647
                  32             5.36318             3.82823           -0.953178
                  33             5.53078             3.98849           -0.904121
                  34             5.69838             4.14987           -0.858905
                  35             5.86598             4.31219           -0.817166
                  36             6.03358             4.47529           -0.778577
                  37             6.20118             4.63903            -0.74284
                  38             6.36877             4.80332           -0.709691
                  39             6.53637             4.96807           -0.678891
                  40             6.70397              5.1332           -0.650226
                  41             6.87157             5.29865           -0.623506
                  42             7.03917             5.46438            -0.59856
                  43             7.20677             5.63035           -0.575234
                  44             7.37437             5.79652           -0.553391
                  45             7.54197             5.96286           -0.532908
                  46             7.70957             6.12936           -0.513673
                  47             7.87717             6.29598           -0.495587
                  48             8.04477             6.46271           -0.478561
                  49             8.21237             6.62954           -0.462511
                  50             8.37997             6.79645           -0.447365
                  51             8.54757             6.96344           -0.433057
                  52             8.71517             7.13049           -0.419524
                  53             8.88276              7.2976           -0.406713
                  54             9.05036             7.46476           -0.394573
                  55             9.21796             7.63196           -0.383058
                  56             9.38556             7.79921           -0.372126
                  57             9.55316             7.96648           -0.361739
                  58             9.72076             8.13379           -0.351862
                  59             9.88836             8.30113           -0.342463
                  60              10.056             8.46849           -0.333512
                  61             10.2236             8.63587           -0.324982
                  62             10.3912             8.80327           -0.316847
                  63             10.5588             8.97069           -0.309086
                  64             10.7264             9.13813           -0.301675
                  65              10.894             9.30558           -0.294596
                  66             11.0616             9.47304            -0.28783
                  67             11.2292             9.64051           -0.281361
                  68             11.3968               9.808           -0.275172
                  69             11.5644             9.97549           -0.269249
                  70              11.732              10.143           -0.263579
                  71             11.8996             10.3105           -0.258148
                  72             12.0672              10.478           -0.252946
                  73             12.2348             10.6456           -0.247962
                  74             12.4024             10.8131           -0.243184
                  75               12.57             10.9806           -0.238605
                  76             12.7375             11.1482           -0.234215
                  77             12.9051             11.3157           -0.230007
                  78             13.0727             11.4833           -0.225972
                  79             13.2403             11.6508           -0.222104
                  80             13.4079             11.8184           -0.218396
                  81             13.5755             11.9859           -0.214843
                  82             13.7431             12.1535           -0.211439
                  83             13.9107             12.3211           -0.208179
                  84             14.0783             12.4886           -0.205059
                  85             14.2459             12.6562           -0.202076
                  86             14.4135             12.8238           -0.199225
                  87             14.5811             12.9914           -0.196503
                  88             14.7487             13.1589           -0.193909
                  89             14.9163             13.3265            -0.19144
                  90             15.0839             13.4941           -0.189095
                  91             15.2515             13.6617           -0.186875
                  92             15.4191             13.8293           -0.184781
                  93             15.5867             13.9969           -0.182815
                  94             15.7543             14.1645           -0.180982
                  95             15.9219              14.332           -0.179291
                  96             16.0895             14.4996           -0.177754
                  97             16.2571             14.6672           -0.176398
                  98             16.4247             14.8348           -0.175268
                  99             16.5923             15.0024             -0.1745
