            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.87984
                   0                   0                   0            -3.87984
                   1           0.0317333           0.0317279            -3.88035
                   2           0.0634665           0.0634239            -3.88186
                   3           0.0951998            0.095056            -3.88437
                   4            0.126933            0.126592            -3.88789
                   5            0.158666            0.158001             -3.8924
                   6              0.1904            0.189251            -3.89791
                   7            0.222133            0.220311            -3.90441
                   8            0.253866            0.251148            -3.91189
                   9            0.285599            0.281733            -3.92035
                  10            0.317333            0.312033            -3.92977
                  11            0.349066             0.34202            -3.94015
                  12            0.380799            0.371662            -3.95147
                  13            0.412532            0.400931            -3.96373
                  14            0.444266            0.429795            -3.97692
                  15            0.475999            0.458227            -3.99101
                  16            0.507732            0.486197            -4.00599
                  17            0.539465            0.513677            -4.02186
                  18            0.571199            0.540641            -4.03859
                  19            0.602932             0.56706            -4.05617
                  20            0.634665            0.592908            -4.07457
                  21            0.666398            0.618159            -4.09379
                  22            0.698132            0.642788             -4.1138
                  23            0.729865            0.666769            -4.13458
                  24            0.761598            0.690079            -4.15611
                  25            0.793331            0.712694            -4.17837
                  26            0.825065            0.734592            -4.20133
                  27            0.856798             0.75575            -4.22498
                  28            0.888531            0.776146            -4.24929
                  29            0.920265            0.795762            -4.27423
                  30            0.951998            0.814576            -4.29979
                  31            0.983731             0.83257            -4.32592
                  32             1.01546            0.849725            -4.35262
                  33              1.0472            0.866025            -4.37984
                  34             1.07893            0.881453            -4.40757
                  35             1.11066            0.895994            -4.43578
                  36              1.1424            0.909632            -4.46443
                  37             1.17413            0.922354             -4.4935
                  38             1.20586            0.934148            -4.52296
                  39              1.2376            0.945001            -4.55277
                  40             1.26933            0.954902            -4.58292
                  41             1.30106            0.963842            -4.61337
                  42              1.3328            0.971812            -4.64408
                  43             1.36453            0.978802            -4.67504
                  44             1.39626            0.984808            -4.70619
                  45               1.428            0.989821            -4.73753
                  46             1.45973            0.993838              -4.769
                  47             1.49146            0.996855            -4.80059
                  48              1.5232            0.998867            -4.83226
                  49             1.55493            0.999874            -4.86398
                  50             1.58666            0.999874            -4.89571
                  51              1.6184            0.998867            -4.92742
                  52             1.65013            0.996855            -4.95909
                  53             1.68186            0.993838            -4.99068
                  54              1.7136            0.989821            -5.02216
                  55             1.74533            0.984808            -5.05349
                  56             1.77706            0.978802            -5.08465
                  57              1.8088            0.971812             -5.1156
                  58             1.84053            0.963842            -5.14632
                  59             1.87226            0.954902            -5.17676
                  60               1.904            0.945001            -5.20691
                  61             1.93573            0.934148            -5.23673
                  62             1.96746            0.922354            -5.26619
                  63              1.9992            0.909632            -5.29526
                  64             2.03093            0.895994            -5.32391
                  65             2.06266            0.881453            -5.35211
                  66              2.0944            0.866025            -5.37984
                  67             2.12613            0.849725            -5.40707
                  68             2.15786             0.83257            -5.43376
                  69             2.18959            0.814576             -5.4599
                  70             2.22133            0.795762            -5.48545
                  71             2.25306            0.776146             -5.5104
                  72             2.28479             0.75575             -5.5347
                  73             2.31653            0.734592            -5.55835
                  74             2.34826            0.712694            -5.58132
                  75             2.37999            0.690079            -5.60358
                  76             2.41173            0.666769            -5.62511
                  77             2.44346            0.642788            -5.64589
                  78             2.47519            0.618159             -5.6659
                  79             2.50693            0.592908            -5.68511
                  80             2.53866             0.56706            -5.70352
                  81             2.57039            0.540641             -5.7211
                  82             2.60213            0.513677            -5.73783
                  83             2.63386            0.486197            -5.75369
                  84             2.66559            0.458227            -5.76868
                  85             2.69733            0.429795            -5.78277
                  86             2.72906            0.400931            -5.79595
                  87             2.76079            0.371662            -5.80821
                  88             2.79253             0.34202            -5.81954
                  89             2.82426            0.312033            -5.82991
                  90             2.85599            0.281733            -5.83934
                  91             2.88773            0.251148            -5.84779
                  92             2.91946            0.220311            -5.85527
                  93             2.95119            0.189251            -5.86177
                  94             2.98293            0.158001            -5.86728
                  95             3.01466            0.126592             -5.8718
                  96             3.04639            0.095056            -5.87531
                  97             3.07813           0.0634239            -5.87783
                  98             3.10986           0.0317279            -5.87934
                  99             3.14159                   0            -5.87984
