            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.746348
                   0                   0                   0           -0.746348
                   1           0.0317333           0.0317279           -0.746852
                   2           0.0634665           0.0634239           -0.748362
                   3           0.0951998            0.095056           -0.750876
                   4            0.126933            0.126592           -0.754393
                   5            0.158666            0.158001           -0.758909
                   6              0.1904            0.189251            -0.76442
                   7            0.222133            0.220311           -0.770918
                   8            0.253866            0.251148             -0.7784
                   9            0.285599            0.281733           -0.786855
                  10            0.317333            0.312033           -0.796277
                  11            0.349066             0.34202           -0.806656
                  12            0.380799            0.371662            -0.81798
                  13            0.412532            0.400931            -0.83024
                  14            0.444266            0.429795           -0.843422
                  15            0.475999            0.458227           -0.857513
                  16            0.507732            0.486197           -0.872499
                  17            0.539465            0.513677           -0.888365
                  18            0.571199            0.540641           -0.905095
                  19            0.602932             0.56706           -0.922672
                  20            0.634665            0.592908           -0.941078
                  21            0.666398            0.618159           -0.960295
                  22            0.698132            0.642788           -0.980304
                  23            0.729865            0.666769            -1.00108
                  24            0.761598            0.690079            -1.02261
                  25            0.793331            0.712694            -1.04487
                  26            0.825065            0.734592            -1.06784
                  27            0.856798             0.75575            -1.09149
                  28            0.888531            0.776146             -1.1158
                  29            0.920265            0.795762            -1.14074
                  30            0.951998            0.814576            -1.16629
                  31            0.983731             0.83257            -1.19243
                  32             1.01546            0.849725            -1.21912
                  33              1.0472            0.866025            -1.24635
                  34             1.07893            0.881453            -1.27408
                  35             1.11066            0.895994            -1.30228
                  36              1.1424            0.909632            -1.33093
                  37             1.17413            0.922354               -1.36
                  38             1.20586            0.934148            -1.38946
                  39              1.2376            0.945001            -1.41928
                  40             1.26933            0.954902            -1.44943
                  41             1.30106            0.963842            -1.47987
                  42              1.3328            0.971812            -1.51059
                  43             1.36453            0.978802            -1.54154
                  44             1.39626            0.984808             -1.5727
                  45               1.428            0.989821            -1.60403
                  46             1.45973            0.993838            -1.63551
                  47             1.49146            0.996855             -1.6671
                  48              1.5232            0.998867            -1.69877
                  49             1.55493            0.999874            -1.73048
                  50             1.58666            0.999874            -1.76221
                  51              1.6184            0.998867            -1.79393
                  52             1.65013            0.996855             -1.8256
                  53             1.68186            0.993838            -1.85719
                  54              1.7136            0.989821            -1.88866
                  55             1.74533            0.984808               -1.92
                  56             1.77706            0.978802            -1.95115
                  57              1.8088            0.971812            -1.98211
                  58             1.84053            0.963842            -2.01282
                  59             1.87226            0.954902            -2.04327
                  60               1.904            0.945001            -2.07342
                  61             1.93573            0.934148            -2.10323
                  62             1.96746            0.922354            -2.13269
                  63              1.9992            0.909632            -2.16176
                  64             2.03093            0.895994            -2.19041
                  65             2.06266            0.881453            -2.21862
                  66              2.0944            0.866025            -2.24635
                  67             2.12613            0.849725            -2.27357
                  68             2.15786             0.83257            -2.30027
                  69             2.18959            0.814576            -2.32641
                  70             2.22133            0.795762            -2.35196
                  71             2.25306            0.776146             -2.3769
                  72             2.28479             0.75575            -2.40121
                  73             2.31653            0.734592            -2.42486
                  74             2.34826            0.712694            -2.44782
                  75             2.37999            0.690079            -2.47008
                  76             2.41173            0.666769            -2.49161
                  77             2.44346            0.642788            -2.51239
                  78             2.47519            0.618159             -2.5324
                  79             2.50693            0.592908            -2.55162
                  80             2.53866             0.56706            -2.57002
                  81             2.57039            0.540641             -2.5876
                  82             2.60213            0.513677            -2.60433
                  83             2.63386            0.486197             -2.6202
                  84             2.66559            0.458227            -2.63518
                  85             2.69733            0.429795            -2.64927
                  86             2.72906            0.400931            -2.66246
                  87             2.76079            0.371662            -2.67472
                  88             2.79253             0.34202            -2.68604
                  89             2.82426            0.312033            -2.69642
                  90             2.85599            0.281733            -2.70584
                  91             2.88773            0.251148             -2.7143
                  92             2.91946            0.220311            -2.72178
                  93             2.95119            0.189251            -2.72828
                  94             2.98293            0.158001            -2.73379
                  95             3.01466            0.126592             -2.7383
                  96             3.04639            0.095056            -2.74182
                  97             3.07813           0.0634239            -2.74433
                  98             3.10986           0.0317279            -2.74584
                  99             3.14159                   0            -2.74635
