            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.98495
                   0                   0                   0             2.98495
                   1           0.0317333           0.0317279             2.98444
                   2           0.0634665           0.0634239             2.98293
                   3           0.0951998            0.095056             2.98042
                   4            0.126933            0.126592              2.9769
                   5            0.158666            0.158001             2.97239
                   6              0.1904            0.189251             2.96687
                   7            0.222133            0.220311             2.96038
                   8            0.253866            0.251148             2.95289
                   9            0.285599            0.281733             2.94444
                  10            0.317333            0.312033             2.93502
                  11            0.349066             0.34202             2.92464
                  12            0.380799            0.371662             2.91331
                  13            0.412532            0.400931             2.90105
                  14            0.444266            0.429795             2.88787
                  15            0.475999            0.458227             2.87378
                  16            0.507732            0.486197              2.8588
                  17            0.539465            0.513677             2.84293
                  18            0.571199            0.540641              2.8262
                  19            0.602932             0.56706             2.80862
                  20            0.634665            0.592908             2.79022
                  21            0.666398            0.618159               2.771
                  22            0.698132            0.642788             2.75099
                  23            0.729865            0.666769             2.73021
                  24            0.761598            0.690079             2.70868
                  25            0.793331            0.712694             2.68642
                  26            0.825065            0.734592             2.66346
                  27            0.856798             0.75575             2.63981
                  28            0.888531            0.776146              2.6155
                  29            0.920265            0.795762             2.59056
                  30            0.951998            0.814576               2.565
                  31            0.983731             0.83257             2.53887
                  32             1.01546            0.849725             2.51217
                  33              1.0472            0.866025             2.48495
                  34             1.07893            0.881453             2.45722
                  35             1.11066            0.895994             2.42901
                  36              1.1424            0.909632             2.40036
                  37             1.17413            0.922354             2.37129
                  38             1.20586            0.934148             2.34183
                  39              1.2376            0.945001             2.31201
                  40             1.26933            0.954902             2.28187
                  41             1.30106            0.963842             2.25142
                  42              1.3328            0.971812             2.22071
                  43             1.36453            0.978802             2.18975
                  44             1.39626            0.984808             2.15859
                  45               1.428            0.989821             2.12726
                  46             1.45973            0.993838             2.09578
                  47             1.49146            0.996855              2.0642
                  48              1.5232            0.998867             2.03253
                  49             1.55493            0.999874             2.00081
                  50             1.58666            0.999874             1.96908
                  51              1.6184            0.998867             1.93736
                  52             1.65013            0.996855              1.9057
                  53             1.68186            0.993838             1.87411
                  54              1.7136            0.989821             1.84263
                  55             1.74533            0.984808              1.8113
                  56             1.77706            0.978802             1.78014
                  57              1.8088            0.971812             1.74919
                  58             1.84053            0.963842             1.71847
                  59             1.87226            0.954902             1.68803
                  60               1.904            0.945001             1.65788
                  61             1.93573            0.934148             1.62806
                  62             1.96746            0.922354              1.5986
                  63              1.9992            0.909632             1.56953
                  64             2.03093            0.895994             1.54088
                  65             2.06266            0.881453             1.51268
                  66              2.0944            0.866025             1.48495
                  67             2.12613            0.849725             1.45772
                  68             2.15786             0.83257             1.43103
                  69             2.18959            0.814576             1.40489
                  70             2.22133            0.795762             1.37934
                  71             2.25306            0.776146             1.35439
                  72             2.28479             0.75575             1.33009
                  73             2.31653            0.734592             1.30644
                  74             2.34826            0.712694             1.28347
                  75             2.37999            0.690079             1.26121
                  76             2.41173            0.666769             1.23968
                  77             2.44346            0.642788              1.2189
                  78             2.47519            0.618159             1.19889
                  79             2.50693            0.592908             1.17968
                  80             2.53866             0.56706             1.16127
                  81             2.57039            0.540641             1.14369
                  82             2.60213            0.513677             1.12696
                  83             2.63386            0.486197              1.1111
                  84             2.66559            0.458227             1.09611
                  85             2.69733            0.429795             1.08202
                  86             2.72906            0.400931             1.06884
                  87             2.76079            0.371662             1.05658
                  88             2.79253             0.34202             1.04525
                  89             2.82426            0.312033             1.03488
                  90             2.85599            0.281733             1.02545
                  91             2.88773            0.251148               1.017
                  92             2.91946            0.220311             1.00952
                  93             2.95119            0.189251             1.00302
                  94             2.98293            0.158001            0.997507
                  95             3.01466            0.126592            0.992991
                  96             3.04639            0.095056            0.989474
                  97             3.07813           0.0634239             0.98696
                  98             3.10986           0.0317279             0.98545
                  99             3.14159                   0            0.984946
