            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.136723
                   1            0.151551            0.151551            -0.13639
                   2            0.303102            0.303099           -0.135425
                   3            0.454653            0.454642           -0.133853
                   4            0.606204            0.606178           -0.131717
                   5            0.757755            0.757706           -0.129075
                   6            0.909307            0.909226           -0.125995
                   7             1.06086             1.06074           -0.122552
                   8             1.21241             1.21224           -0.118823
                   9             1.36396             1.36374           -0.114886
                  10             1.51551             1.51524            -0.11081
                  11             1.66706             1.66673           -0.106664
                  12             1.81861             1.81823           -0.102504
                  13             1.97016             1.96972          -0.0983799
                  14             2.12172             2.12122          -0.0943319
                  15             2.27327             2.27272           -0.090392
                  16             2.42482             2.42422           -0.086584
                  17             2.57637             2.57573          -0.0829251
                  18             2.72792             2.72724          -0.0794264
                  19             2.87947             2.87875          -0.0760939
                  20             3.03102             3.03027          -0.0729298
                  21             3.18257             3.18179          -0.0699332
                  22             3.33412             3.33332          -0.0671006
                  23             3.48568             3.48485          -0.0644269
                  24             3.63723             3.63638          -0.0619059
                  25             3.78878             3.78791          -0.0595304
                  26             3.94033             3.93944          -0.0572929
                  27             4.09188             4.09098          -0.0551856
                  28             4.24343             4.24252          -0.0532007
                  29             4.39498             4.39406          -0.0513308
                  30             4.54653              4.5456          -0.0495684
                  31             4.69808             4.69714          -0.0479065
                  32             4.84964             4.84868          -0.0463384
                  33             5.00119             5.00023          -0.0448578
                  34             5.15274             5.15177          -0.0434588
                  35             5.30429             5.30332          -0.0421357
                  36             5.45584             5.45486          -0.0408834
                  37             5.60739             5.60641          -0.0396972
                  38             5.75894             5.75796          -0.0385725
                  39             5.91049              5.9095          -0.0375053
                  40             6.06204             6.06105          -0.0364916
                  41             6.21359              6.2126          -0.0355279
                  42             6.36515             6.36415           -0.034611
                  43              6.5167              6.5157          -0.0337378
                  44             6.66825             6.66725          -0.0329055
                  45              6.8198             6.81879          -0.0321115
                  46             6.97135             6.97034          -0.0313534
                  47              7.1229             7.12189           -0.030629
                  48             7.27445             7.27344          -0.0299363
                  49               7.426             7.42499          -0.0292732
                  50             7.57755             7.57654          -0.0286381
                  51             7.72911             7.72809          -0.0280292
                  52             7.88066             7.87964          -0.0274452
                  53             8.03221             8.03119          -0.0268845
                  54             8.18376             8.18274          -0.0263459
                  55             8.33531             8.33429          -0.0258281
                  56             8.48686             8.48584            -0.02533
                  57             8.63841             8.63739          -0.0248506
                  58             8.78996             8.78894          -0.0243887
                  59             8.94151             8.94049          -0.0239436
                  60             9.09307             9.09204          -0.0235144
                  61             9.24462             9.24359          -0.0231002
                  62             9.39617             9.39515          -0.0227003
                  63             9.54772              9.5467          -0.0223139
                  64             9.69927             9.69825          -0.0219405
                  65             9.85082              9.8498          -0.0215794
                  66             10.0024             10.0013          -0.0212301
                  67             10.1539             10.1529          -0.0208919
                  68             10.3055             10.3044          -0.0205643
                  69              10.457              10.456          -0.0202469
                  70             10.6086             10.6076          -0.0199393
                  71             10.7601             10.7591          -0.0196409
                  72             10.9117             10.9107          -0.0193514
                  73             11.0632             11.0622          -0.0190704
                  74             11.2148             11.2138          -0.0187976
                  75             11.3663             11.3653          -0.0185325
                  76             11.5179             11.5169           -0.018275
                  77             11.6694             11.6684          -0.0180246
                  78              11.821               11.82          -0.0177811
                  79             11.9725             11.9715          -0.0175442
                  80             12.1241             12.1231          -0.0173137
                  81             12.2756             12.2746          -0.0170893
                  82             12.4272             12.4262          -0.0168707
                  83             12.5787             12.5777          -0.0166579
                  84             12.7303             12.7293          -0.0164505
                  85             12.8818             12.8808          -0.0162483
                  86             13.0334             13.0324          -0.0160512
                  87             13.1849             13.1839           -0.015859
                  88             13.3365             13.3355          -0.0156715
                  89              13.488              13.487          -0.0154886
                  90             13.6396             13.6386          -0.0153101
                  91             13.7911             13.7901          -0.0151358
                  92             13.9427             13.9417          -0.0149657
                  93             14.0943             14.0932          -0.0147997
                  94             14.2458             14.2448          -0.0146375
                  95             14.3974             14.3963          -0.0144791
                  96             14.5489             14.5479          -0.0143245
                  97             14.7005             14.6994          -0.0141735
                  98              14.852              14.851          -0.0140262
                  99             15.0036             15.0025          -0.0138829
