            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.230973
                   0                   0                   0            0.230973
                   1           0.0317333           0.0317279            0.230469
                   2           0.0634665           0.0634239            0.228959
                   3           0.0951998            0.095056            0.226444
                   4            0.126933            0.126592            0.222927
                   5            0.158666            0.158001            0.218411
                   6              0.1904            0.189251            0.212901
                   7            0.222133            0.220311            0.206402
                   8            0.253866            0.251148            0.198921
                   9            0.285599            0.281733            0.190465
                  10            0.317333            0.312033            0.181044
                  11            0.349066             0.34202            0.170665
                  12            0.380799            0.371662             0.15934
                  13            0.412532            0.400931            0.147081
                  14            0.444266            0.429795            0.133899
                  15            0.475999            0.458227            0.119808
                  16            0.507732            0.486197            0.104822
                  17            0.539465            0.513677           0.0889559
                  18            0.571199            0.540641            0.072226
                  19            0.602932             0.56706           0.0546491
                  20            0.634665            0.592908           0.0362428
                  21            0.666398            0.618159           0.0170256
                  22            0.698132            0.642788         -0.00298304
                  23            0.729865            0.666769           -0.023763
                  24            0.761598            0.690079          -0.0452934
                  25            0.793331            0.712694          -0.0675526
                  26            0.825065            0.734592          -0.0905181
                  27            0.856798             0.75575           -0.114167
                  28            0.888531            0.776146           -0.138475
                  29            0.920265            0.795762           -0.163418
                  30            0.951998            0.814576           -0.188971
                  31            0.983731             0.83257           -0.215107
                  32             1.01546            0.849725           -0.241802
                  33              1.0472            0.866025           -0.269027
                  34             1.07893            0.881453           -0.296756
                  35             1.11066            0.895994           -0.324961
                  36              1.1424            0.909632           -0.353612
                  37             1.17413            0.922354           -0.382682
                  38             1.20586            0.934148           -0.412141
                  39              1.2376            0.945001            -0.44196
                  40             1.26933            0.954902           -0.472107
                  41             1.30106            0.963842           -0.502554
                  42              1.3328            0.971812           -0.533269
                  43             1.36453            0.978802           -0.564221
                  44             1.39626            0.984808           -0.595379
                  45               1.428            0.989821           -0.626713
                  46             1.45973            0.993838           -0.658189
                  47             1.49146            0.996855           -0.689778
                  48              1.5232            0.998867           -0.721446
                  49             1.55493            0.999874           -0.753162
                  50             1.58666            0.999874           -0.784893
                  51              1.6184            0.998867           -0.816609
                  52             1.65013            0.996855           -0.848277
                  53             1.68186            0.993838           -0.879866
                  54              1.7136            0.989821           -0.911342
                  55             1.74533            0.984808           -0.942676
                  56             1.77706            0.978802           -0.973834
                  57              1.8088            0.971812            -1.00479
                  58             1.84053            0.963842             -1.0355
                  59             1.87226            0.954902            -1.06595
                  60               1.904            0.945001             -1.0961
                  61             1.93573            0.934148            -1.12591
                  62             1.96746            0.922354            -1.15537
                  63              1.9992            0.909632            -1.18444
                  64             2.03093            0.895994            -1.21309
                  65             2.06266            0.881453             -1.2413
                  66              2.0944            0.866025            -1.26903
                  67             2.12613            0.849725            -1.29625
                  68             2.15786             0.83257            -1.32295
                  69             2.18959            0.814576            -1.34908
                  70             2.22133            0.795762            -1.37464
                  71             2.25306            0.776146            -1.39958
                  72             2.28479             0.75575            -1.42389
                  73             2.31653            0.734592            -1.44754
                  74             2.34826            0.712694             -1.4705
                  75             2.37999            0.690079            -1.49276
                  76             2.41173            0.666769            -1.51429
                  77             2.44346            0.642788            -1.53507
                  78             2.47519            0.618159            -1.55508
                  79             2.50693            0.592908             -1.5743
                  80             2.53866             0.56706             -1.5927
                  81             2.57039            0.540641            -1.61028
                  82             2.60213            0.513677            -1.62701
                  83             2.63386            0.486197            -1.64288
                  84             2.66559            0.458227            -1.65786
                  85             2.69733            0.429795            -1.67195
                  86             2.72906            0.400931            -1.68514
                  87             2.76079            0.371662             -1.6974
                  88             2.79253             0.34202            -1.70872
                  89             2.82426            0.312033             -1.7191
                  90             2.85599            0.281733            -1.72852
                  91             2.88773            0.251148            -1.73698
                  92             2.91946            0.220311            -1.74446
                  93             2.95119            0.189251            -1.75096
                  94             2.98293            0.158001            -1.75647
                  95             3.01466            0.126592            -1.76098
                  96             3.04639            0.095056             -1.7645
                  97             3.07813           0.0634239            -1.76701
                  98             3.10986           0.0317279            -1.76852
                  99             3.14159                   0            -1.76903
