            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.76069
                   1            0.162233            0.159575            -2.73145
                   2            0.324465            0.317023            -2.69233
                   3            0.486698            0.471904            -2.64405
                   4             0.64893            0.621459            -2.58118
                   5            0.811163            0.763972            -2.50366
                   6            0.973396            0.898058            -2.41233
                   7             1.13563             1.02266            -2.30844
                   8             1.29786             1.13704            -2.19339
                   9             1.46009              1.2413            -2.06909
                  10             1.62233             1.33619            -1.93751
                  11             1.78456             1.42312            -1.80053
                  12             1.94679             1.50421            -1.66001
                  13             2.10902             1.58233            -1.51783
                  14             2.27126             1.66089            -1.37589
                  15             2.43349             1.74347            -1.23624
                  16             2.59572             1.83331            -1.10116
                  17             2.75795             1.93275           -0.972981
                  18             2.92019             2.04288           -0.853855
                  19             3.08242              2.1635           -0.745364
                  20             3.24465             2.29351           -0.648321
                  21             3.40688             2.43136           -0.562775
                  22             3.56912             2.57542           -0.488181
                  23             3.73135             2.72425           -0.423616
                  24             3.89358             2.87665           -0.367981
                  25             4.05581             3.03167           -0.320143
                  26             4.21805              3.1886           -0.279027
                  27             4.38028             3.34694           -0.243662
                  28             4.54251             3.50628           -0.213195
                  29             4.70474             3.66637           -0.186894
                  30             4.86698               3.827           -0.164139
                  31             5.02921             3.98802           -0.144403
                  32             5.19144             4.14935           -0.127245
                  33             5.35368             4.31089           -0.112293
                  34             5.51591              4.4726          -0.0992313
                  35             5.67814             4.63442          -0.0877954
                  36             5.84037             4.79635          -0.0777605
                  37             6.00261             4.95834           -0.068936
                  38             6.16484             5.12038          -0.0611601
                  39             6.32707             5.28247          -0.0542949
                  40              6.4893             5.44459          -0.0482229
                  41             6.65154             5.60673          -0.0428432
                  42             6.81377              5.7689          -0.0380694
                  43               6.976             5.93107           -0.033827
                  44             7.13823             6.09326          -0.0300516
                  45             7.30047             6.25546          -0.0266875
                  46              7.4627             6.41766          -0.0236864
                  47             7.62493             6.57988          -0.0210062
                  48             7.78716             6.74209            -0.01861
                  49              7.9494             6.90431           -0.016466
                  50             8.11163             7.06653          -0.0145459
                  51             8.27386             7.22875          -0.0128251
                  52             8.43609             7.39098          -0.0112818
                  53             8.59833             7.55321         -0.00989693
                  54             8.76056             7.71543         -0.00865363
                  55             8.92279             7.87766         -0.00753697
                  56             9.08502             8.03989         -0.00653372
                  57             9.24726             8.20212         -0.00563216
                  58             9.40949             8.36435         -0.00482189
                  59             9.57172             8.52658         -0.00409365
                  60             9.73396             8.68881         -0.00343921
                  61             9.89619             8.85105         -0.00285122
                  62             10.0584             9.01328         -0.00232315
                  63             10.2207             9.17551         -0.00184914
                  64             10.3829             9.33774         -0.00142399
                  65             10.5451             9.49997         -0.00104302
                  66             10.7074             9.66221        -0.000702071
                  67             10.8696             9.82444        -0.000397423
                  68             11.0318             9.98667        -0.000125747
                  69              11.194             10.1489         0.000115926
                  70             11.3563             10.3111         0.000330242
                  71             11.5185             10.4734         0.000519556
                  72             11.6807             10.6356         0.000685958
                  73              11.843             10.7978         0.000831294
                  74             12.0052             10.9601         0.000957191
                  75             12.1674             11.1223          0.00106506
                  76             12.3297             11.2845          0.00115614
                  77             12.4919             11.4468          0.00123146
                  78             12.6541              11.609           0.0012919
                  79             12.8164             11.7712          0.00133814
                  80             12.9786             11.9335          0.00137075
                  81             13.1408             12.0957          0.00139008
                  82             13.3031             12.2579          0.00139645
                  83             13.4653             12.4202          0.00138977
                  84             13.6275             12.5824          0.00136965
                  85             13.7898             12.7446           0.0013355
                  86              13.952             12.9069          0.00128695
                  87             14.1142             13.0691          0.00122336
                  88             14.2765             13.2313          0.00114345
                  89             14.4387             13.3936          0.00104558
                  90             14.6009             13.5558          0.00092756
                  91             14.7632              13.718         0.000786515
                  92             14.9254             13.8803         0.000618652
                  93             15.0876             14.0425         0.000418869
                  94             15.2499             14.2047         0.000180253
                  95             15.4121             14.3669        -0.000107399
                  96             15.5743             14.5292        -0.000458645
                  97             15.7366             14.6914        -0.000898952
                  98             15.8988             14.8536         -0.00147256
                  99              16.061             15.0159         -0.00230674
