            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.10453
                   0                   0                   0             2.10453
                   1           0.0317333           0.0317279             2.10403
                   2           0.0634665           0.0634239             2.10252
                   3           0.0951998            0.095056                 2.1
                   4            0.126933            0.126592             2.09649
                   5            0.158666            0.158001             2.09197
                   6              0.1904            0.189251             2.08646
                   7            0.222133            0.220311             2.07996
                   8            0.253866            0.251148             2.07248
                   9            0.285599            0.281733             2.06402
                  10            0.317333            0.312033              2.0546
                  11            0.349066             0.34202             2.04422
                  12            0.380799            0.371662              2.0329
                  13            0.412532            0.400931             2.02064
                  14            0.444266            0.429795             2.00746
                  15            0.475999            0.458227             1.99337
                  16            0.507732            0.486197             1.97838
                  17            0.539465            0.513677             1.96251
                  18            0.571199            0.540641             1.94579
                  19            0.602932             0.56706             1.92821
                  20            0.634665            0.592908              1.9098
                  21            0.666398            0.618159             1.89058
                  22            0.698132            0.642788             1.87058
                  23            0.729865            0.666769              1.8498
                  24            0.761598            0.690079             1.82827
                  25            0.793331            0.712694             1.80601
                  26            0.825065            0.734592             1.78304
                  27            0.856798             0.75575             1.75939
                  28            0.888531            0.776146             1.73508
                  29            0.920265            0.795762             1.71014
                  30            0.951998            0.814576             1.68459
                  31            0.983731             0.83257             1.65845
                  32             1.01546            0.849725             1.63176
                  33              1.0472            0.866025             1.60453
                  34             1.07893            0.881453              1.5768
                  35             1.11066            0.895994              1.5486
                  36              1.1424            0.909632             1.51995
                  37             1.17413            0.922354             1.49088
                  38             1.20586            0.934148             1.46142
                  39              1.2376            0.945001              1.4316
                  40             1.26933            0.954902             1.40145
                  41             1.30106            0.963842             1.37101
                  42              1.3328            0.971812             1.34029
                  43             1.36453            0.978802             1.30934
                  44             1.39626            0.984808             1.27818
                  45               1.428            0.989821             1.24685
                  46             1.45973            0.993838             1.21537
                  47             1.49146            0.996855             1.18378
                  48              1.5232            0.998867             1.15211
                  49             1.55493            0.999874              1.1204
                  50             1.58666            0.999874             1.08867
                  51              1.6184            0.998867             1.05695
                  52             1.65013            0.996855             1.02528
                  53             1.68186            0.993838            0.993693
                  54              1.7136            0.989821            0.962217
                  55             1.74533            0.984808            0.930883
                  56             1.77706            0.978802            0.899725
                  57              1.8088            0.971812            0.868773
                  58             1.84053            0.963842            0.838058
                  59             1.87226            0.954902            0.807611
                  60               1.904            0.945001            0.777464
                  61             1.93573            0.934148            0.747645
                  62             1.96746            0.922354            0.718186
                  63              1.9992            0.909632            0.689117
                  64             2.03093            0.895994            0.660465
                  65             2.06266            0.881453             0.63226
                  66              2.0944            0.866025            0.604532
                  67             2.12613            0.849725            0.577306
                  68             2.15786             0.83257            0.550612
                  69             2.18959            0.814576            0.524475
                  70             2.22133            0.795762            0.498922
                  71             2.25306            0.776146            0.473979
                  72             2.28479             0.75575            0.449671
                  73             2.31653            0.734592            0.426022
                  74             2.34826            0.712694            0.403057
                  75             2.37999            0.690079            0.380798
                  76             2.41173            0.666769            0.359267
                  77             2.44346            0.642788            0.338487
                  78             2.47519            0.618159            0.318478
                  79             2.50693            0.592908            0.299261
                  80             2.53866             0.56706            0.280855
                  81             2.57039            0.540641            0.263278
                  82             2.60213            0.513677            0.246548
                  83             2.63386            0.486197            0.230682
                  84             2.66559            0.458227            0.215696
                  85             2.69733            0.429795            0.201605
                  86             2.72906            0.400931            0.188423
                  87             2.76079            0.371662            0.176164
                  88             2.79253             0.34202            0.164839
                  89             2.82426            0.312033             0.15446
                  90             2.85599            0.281733            0.145039
                  91             2.88773            0.251148            0.136583
                  92             2.91946            0.220311            0.129102
                  93             2.95119            0.189251            0.122603
                  94             2.98293            0.158001            0.117093
                  95             3.01466            0.126592            0.112577
                  96             3.04639            0.095056             0.10906
                  97             3.07813           0.0634239            0.106545
                  98             3.10986           0.0317279            0.105035
                  99             3.14159                   0            0.104532
