            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.00985
                   0                   0                   0            -1.00985
                   1           0.0317333           0.0317279            -1.01036
                   2           0.0634665           0.0634239            -1.01187
                   3           0.0951998            0.095056            -1.01438
                   4            0.126933            0.126592             -1.0179
                   5            0.158666            0.158001            -1.02242
                   6              0.1904            0.189251            -1.02793
                   7            0.222133            0.220311            -1.03442
                   8            0.253866            0.251148            -1.04191
                   9            0.285599            0.281733            -1.05036
                  10            0.317333            0.312033            -1.05978
                  11            0.349066             0.34202            -1.07016
                  12            0.380799            0.371662            -1.08149
                  13            0.412532            0.400931            -1.09375
                  14            0.444266            0.429795            -1.10693
                  15            0.475999            0.458227            -1.12102
                  16            0.507732            0.486197              -1.136
                  17            0.539465            0.513677            -1.15187
                  18            0.571199            0.540641             -1.1686
                  19            0.602932             0.56706            -1.18618
                  20            0.634665            0.592908            -1.20458
                  21            0.666398            0.618159             -1.2238
                  22            0.698132            0.642788            -1.24381
                  23            0.729865            0.666769            -1.26459
                  24            0.761598            0.690079            -1.28612
                  25            0.793331            0.712694            -1.30838
                  26            0.825065            0.734592            -1.33134
                  27            0.856798             0.75575            -1.35499
                  28            0.888531            0.776146             -1.3793
                  29            0.920265            0.795762            -1.40424
                  30            0.951998            0.814576             -1.4298
                  31            0.983731             0.83257            -1.45593
                  32             1.01546            0.849725            -1.48263
                  33              1.0472            0.866025            -1.50985
                  34             1.07893            0.881453            -1.53758
                  35             1.11066            0.895994            -1.56579
                  36              1.1424            0.909632            -1.59444
                  37             1.17413            0.922354            -1.62351
                  38             1.20586            0.934148            -1.65297
                  39              1.2376            0.945001            -1.68279
                  40             1.26933            0.954902            -1.71293
                  41             1.30106            0.963842            -1.74338
                  42              1.3328            0.971812             -1.7741
                  43             1.36453            0.978802            -1.80505
                  44             1.39626            0.984808            -1.83621
                  45               1.428            0.989821            -1.86754
                  46             1.45973            0.993838            -1.89902
                  47             1.49146            0.996855             -1.9306
                  48              1.5232            0.998867            -1.96227
                  49             1.55493            0.999874            -1.99399
                  50             1.58666            0.999874            -2.02572
                  51              1.6184            0.998867            -2.05744
                  52             1.65013            0.996855             -2.0891
                  53             1.68186            0.993838            -2.12069
                  54              1.7136            0.989821            -2.15217
                  55             1.74533            0.984808             -2.1835
                  56             1.77706            0.978802            -2.21466
                  57              1.8088            0.971812            -2.24561
                  58             1.84053            0.963842            -2.27633
                  59             1.87226            0.954902            -2.30677
                  60               1.904            0.945001            -2.33692
                  61             1.93573            0.934148            -2.36674
                  62             1.96746            0.922354             -2.3962
                  63              1.9992            0.909632            -2.42527
                  64             2.03093            0.895994            -2.45392
                  65             2.06266            0.881453            -2.48213
                  66              2.0944            0.866025            -2.50985
                  67             2.12613            0.849725            -2.53708
                  68             2.15786             0.83257            -2.56377
                  69             2.18959            0.814576            -2.58991
                  70             2.22133            0.795762            -2.61546
                  71             2.25306            0.776146            -2.64041
                  72             2.28479             0.75575            -2.66471
                  73             2.31653            0.734592            -2.68836
                  74             2.34826            0.712694            -2.71133
                  75             2.37999            0.690079            -2.73359
                  76             2.41173            0.666769            -2.75512
                  77             2.44346            0.642788             -2.7759
                  78             2.47519            0.618159            -2.79591
                  79             2.50693            0.592908            -2.81512
                  80             2.53866             0.56706            -2.83353
                  81             2.57039            0.540641            -2.85111
                  82             2.60213            0.513677            -2.86784
                  83             2.63386            0.486197             -2.8837
                  84             2.66559            0.458227            -2.89869
                  85             2.69733            0.429795            -2.91278
                  86             2.72906            0.400931            -2.92596
                  87             2.76079            0.371662            -2.93822
                  88             2.79253             0.34202            -2.94955
                  89             2.82426            0.312033            -2.95993
                  90             2.85599            0.281733            -2.96935
                  91             2.88773            0.251148             -2.9778
                  92             2.91946            0.220311            -2.98528
                  93             2.95119            0.189251            -2.99178
                  94             2.98293            0.158001            -2.99729
                  95             3.01466            0.126592            -3.00181
                  96             3.04639            0.095056            -3.00533
                  97             3.07813           0.0634239            -3.00784
                  98             3.10986           0.0317279            -3.00935
                  99             3.14159                   0            -3.00985
