            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -0.21787
                   1            0.151589            0.151587           -0.217036
                   2            0.303178            0.303165           -0.215237
                   3            0.454767            0.454728            -0.21244
                   4            0.606356             0.60627           -0.208674
                   5            0.757945            0.757788           -0.204032
                   6            0.909534            0.909281           -0.198627
                   7             1.06112             1.06075            -0.19259
                   8             1.21271              1.2122           -0.186054
                   9              1.3643             1.36363           -0.179154
                  10             1.51589             1.51505           -0.172018
                  11             1.66748             1.66647           -0.164764
                  12             1.81907             1.81788           -0.157498
                  13             1.97066              1.9693           -0.150307
                  14             2.12224             2.12072           -0.143265
                  15             2.27383             2.27216           -0.136429
                  16             2.42542              2.4236           -0.129843
                  17             2.57701             2.57506           -0.123537
                  18              2.7286             2.72653            -0.11753
                  19             2.88019             2.87801           -0.111831
                  20             3.03178             3.02951           -0.106444
                  21             3.18337             3.18101           -0.101363
                  22             3.33496             3.33252          -0.0965831
                  23             3.48655             3.48405          -0.0920921
                  24             3.63813             3.63558          -0.0878774
                  25             3.78972             3.78711          -0.0839249
                  26             3.94131             3.93866          -0.0802198
                  27              4.0929             4.09021          -0.0767472
                  28             4.24449             4.24176          -0.0734922
                  29             4.39608             4.39332          -0.0704403
                  30             4.54767             4.54488          -0.0675778
                  31             4.69926             4.69645          -0.0648913
                  32             4.85085             4.84801          -0.0623687
                  33             5.00243             4.99958           -0.059998
                  34             5.15402             5.15116          -0.0577686
                  35             5.30561             5.30273          -0.0556702
                  36              5.4572             5.45431          -0.0536935
                  37             5.60879             5.60588          -0.0518298
                  38             5.76038             5.75746          -0.0500711
                  39             5.91197             5.90904            -0.04841
                  40             6.06356             6.06062          -0.0468396
                  41             6.21515             6.21221          -0.0453538
                  42             6.36673             6.36379          -0.0439466
                  43             6.51832             6.51537          -0.0426128
                  44             6.66991             6.66695          -0.0413474
                  45              6.8215             6.81854           -0.040146
                  46             6.97309             6.97012          -0.0390043
                  47             7.12468             7.12171          -0.0379185
                  48             7.27627             7.27329           -0.036885
                  49             7.42786             7.42488          -0.0359006
                  50             7.57945             7.57647          -0.0349622
                  51             7.73104             7.72805          -0.0340671
                  52             7.88262             7.87964          -0.0332126
                  53             8.03421             8.03123          -0.0323963
                  54              8.1858             8.18281           -0.031616
                  55             8.33739              8.3344          -0.0308696
                  56             8.48898             8.48599          -0.0301553
                  57             8.64057             8.63757          -0.0294712
                  58             8.79216             8.78916          -0.0288157
                  59             8.94375             8.94075          -0.0281872
                  60             9.09534             9.09234          -0.0275843
                  61             9.24692             9.24392          -0.0270057
                  62             9.39851             9.39551          -0.0264501
                  63              9.5501              9.5471          -0.0259164
                  64             9.70169             9.69869          -0.0254034
                  65             9.85328             9.85028          -0.0249102
                  66             10.0049             10.0019          -0.0244358
                  67             10.1565             10.1535          -0.0239793
                  68              10.308              10.305          -0.0235399
                  69             10.4596             10.4566          -0.0231169
                  70             10.6112             10.6082          -0.0227093
                  71             10.7628             10.7598          -0.0223167
                  72             10.9144             10.9114          -0.0219384
                  73              11.066              11.063          -0.0215736
                  74             11.2176             11.2146           -0.021222
                  75             11.3692             11.3662           -0.020883
                  76             11.5208             11.5177           -0.020556
                  77             11.6723             11.6693          -0.0202406
                  78             11.8239             11.8209          -0.0199364
                  79             11.9755             11.9725           -0.019643
                  80             12.1271             12.1241            -0.01936
                  81             12.2787             12.2757          -0.0190871
                  82             12.4303             12.4273          -0.0188239
                  83             12.5819             12.5789          -0.0185701
                  84             12.7335             12.7305          -0.0183256
                  85             12.8851              12.882          -0.0180899
                  86             13.0366             13.0336           -0.017863
                  87             13.1882             13.1852          -0.0176447
                  88             13.3398             13.3368          -0.0174347
                  89             13.4914             13.4884           -0.017233
                  90              13.643               13.64          -0.0170395
                  91             13.7946             13.7916          -0.0168543
                  92             13.9462             13.9432          -0.0166772
                  93             14.0978             14.0948          -0.0165085
                  94             14.2494             14.2463          -0.0163485
                  95             14.4009             14.3979          -0.0161975
                  96             14.5525             14.5495          -0.0160563
                  97             14.7041             14.7011          -0.0159263
                  98             14.8557             14.8527          -0.0158101
                  99             15.0073             15.0043           -0.015715
