            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.788128
                   0                   0                   0           -0.788128
                   1           0.0317333           0.0317279           -0.788632
                   2           0.0634665           0.0634239           -0.790142
                   3           0.0951998            0.095056           -0.792656
                   4            0.126933            0.126592           -0.796173
                   5            0.158666            0.158001           -0.800689
                   6              0.1904            0.189251             -0.8062
                   7            0.222133            0.220311           -0.812698
                   8            0.253866            0.251148            -0.82018
                   9            0.285599            0.281733           -0.828635
                  10            0.317333            0.312033           -0.838057
                  11            0.349066             0.34202           -0.848436
                  12            0.380799            0.371662            -0.85976
                  13            0.412532            0.400931            -0.87202
                  14            0.444266            0.429795           -0.885202
                  15            0.475999            0.458227           -0.899293
                  16            0.507732            0.486197           -0.914279
                  17            0.539465            0.513677           -0.930145
                  18            0.571199            0.540641           -0.946875
                  19            0.602932             0.56706           -0.964452
                  20            0.634665            0.592908           -0.982858
                  21            0.666398            0.618159            -1.00208
                  22            0.698132            0.642788            -1.02208
                  23            0.729865            0.666769            -1.04286
                  24            0.761598            0.690079            -1.06439
                  25            0.793331            0.712694            -1.08665
                  26            0.825065            0.734592            -1.10962
                  27            0.856798             0.75575            -1.13327
                  28            0.888531            0.776146            -1.15758
                  29            0.920265            0.795762            -1.18252
                  30            0.951998            0.814576            -1.20807
                  31            0.983731             0.83257            -1.23421
                  32             1.01546            0.849725             -1.2609
                  33              1.0472            0.866025            -1.28813
                  34             1.07893            0.881453            -1.31586
                  35             1.11066            0.895994            -1.34406
                  36              1.1424            0.909632            -1.37271
                  37             1.17413            0.922354            -1.40178
                  38             1.20586            0.934148            -1.43124
                  39              1.2376            0.945001            -1.46106
                  40             1.26933            0.954902            -1.49121
                  41             1.30106            0.963842            -1.52165
                  42              1.3328            0.971812            -1.55237
                  43             1.36453            0.978802            -1.58332
                  44             1.39626            0.984808            -1.61448
                  45               1.428            0.989821            -1.64581
                  46             1.45973            0.993838            -1.67729
                  47             1.49146            0.996855            -1.70888
                  48              1.5232            0.998867            -1.74055
                  49             1.55493            0.999874            -1.77226
                  50             1.58666            0.999874            -1.80399
                  51              1.6184            0.998867            -1.83571
                  52             1.65013            0.996855            -1.86738
                  53             1.68186            0.993838            -1.89897
                  54              1.7136            0.989821            -1.93044
                  55             1.74533            0.984808            -1.96178
                  56             1.77706            0.978802            -1.99293
                  57              1.8088            0.971812            -2.02389
                  58             1.84053            0.963842             -2.0546
                  59             1.87226            0.954902            -2.08505
                  60               1.904            0.945001             -2.1152
                  61             1.93573            0.934148            -2.14501
                  62             1.96746            0.922354            -2.17447
                  63              1.9992            0.909632            -2.20354
                  64             2.03093            0.895994            -2.23219
                  65             2.06266            0.881453             -2.2604
                  66              2.0944            0.866025            -2.28813
                  67             2.12613            0.849725            -2.31535
                  68             2.15786             0.83257            -2.34205
                  69             2.18959            0.814576            -2.36819
                  70             2.22133            0.795762            -2.39374
                  71             2.25306            0.776146            -2.41868
                  72             2.28479             0.75575            -2.44299
                  73             2.31653            0.734592            -2.46664
                  74             2.34826            0.712694             -2.4896
                  75             2.37999            0.690079            -2.51186
                  76             2.41173            0.666769            -2.53339
                  77             2.44346            0.642788            -2.55417
                  78             2.47519            0.618159            -2.57418
                  79             2.50693            0.592908             -2.5934
                  80             2.53866             0.56706             -2.6118
                  81             2.57039            0.540641            -2.62938
                  82             2.60213            0.513677            -2.64611
                  83             2.63386            0.486197            -2.66198
                  84             2.66559            0.458227            -2.67696
                  85             2.69733            0.429795            -2.69105
                  86             2.72906            0.400931            -2.70424
                  87             2.76079            0.371662             -2.7165
                  88             2.79253             0.34202            -2.72782
                  89             2.82426            0.312033             -2.7382
                  90             2.85599            0.281733            -2.74762
                  91             2.88773            0.251148            -2.75608
                  92             2.91946            0.220311            -2.76356
                  93             2.95119            0.189251            -2.77006
                  94             2.98293            0.158001            -2.77557
                  95             3.01466            0.126592            -2.78008
                  96             3.04639            0.095056             -2.7836
                  97             3.07813           0.0634239            -2.78611
                  98             3.10986           0.0317279            -2.78762
                  99             3.14159                   0            -2.78813
