            Interval                 Arc              Radial            Vertical
                   0                   0                   0             -2.9841
                   1            0.164228            0.160979             -2.9516
                   2            0.328455            0.319669             -2.9093
                   3            0.492683            0.475675              -2.858
                   4            0.656911            0.625797            -2.79141
                   5            0.821138             0.76806            -2.70936
                   6            0.985366            0.900851            -2.61273
                   7             1.14959             1.02281            -2.50274
                   8             1.31382             1.13296            -2.38093
                   9             1.47805             1.23125            -2.24937
                  10             1.64228             1.31837            -2.11015
                  11              1.8065             1.39563            -1.96523
                  12             1.97073             1.46528            -1.81651
                  13             2.13496             1.53048            -1.66577
                  14             2.29919             1.59509            -1.51479
                  15             2.46342             1.66338            -1.36543
                  16             2.62764             1.73937            -1.21984
                  17             2.79187             1.82616            -1.08042
                  18              2.9561             1.92537           -0.949547
                  19             3.12033              2.0371           -0.829185
                  20             3.28455             2.16028            -0.72057
                  21             3.44878             2.29321            -0.62413
                  22             3.61301             2.43401           -0.539602
                  23             3.77724             2.58094           -0.466226
                  24             3.94146             2.73249           -0.402948
                  25             4.10569             2.88746           -0.348595
                  26             4.26992             3.04494           -0.301997
                  27             4.43415             3.20423           -0.262061
                  28             4.59838             3.36485           -0.227807
                  29              4.7626             3.52642           -0.198383
                  30             4.92683             3.68868           -0.173061
                  31             5.09106             3.85145           -0.151221
                  32             5.25529             4.01459           -0.132343
                  33             5.41951               4.178           -0.115988
                  34             5.58374             4.34162           -0.101787
                  35             5.74797             4.50538          -0.0894297
                  36              5.9122             4.66925          -0.0786528
                  37             6.07642             4.83321          -0.0692346
                  38             6.24065             4.99723          -0.0609872
                  39             6.40488              5.1613          -0.0537514
                  40             6.56911              5.3254          -0.0473916
                  41             6.73334             5.48953          -0.0417924
                  42             6.89756             5.65369          -0.0368553
                  43             7.06179             5.81786          -0.0324955
                  44             7.22602             5.98204          -0.0286405
                  45             7.39025             6.14623          -0.0252276
                  46             7.55447             6.31043          -0.0222027
                  47              7.7187             6.47464          -0.0195188
                  48             7.88293             6.63885          -0.0171354
                  49             8.04716             6.80306          -0.0150168
                  50             8.21138             6.96728          -0.0131324
                  51             8.37561              7.1315          -0.0114551
                  52             8.53984             7.29572         -0.00996122
                  53             8.70407             7.45994         -0.00863014
                  54              8.8683             7.62417         -0.00744363
                  55             9.03252             7.78839         -0.00638569
                  56             9.19675             7.95261          -0.0054422
                  57             9.36098             8.11684         -0.00460071
                  58             9.52521             8.28107         -0.00385021
                  59             9.68943             8.44529         -0.00318095
                  60             9.85366             8.60952         -0.00258431
                  61             10.0179             8.77375         -0.00205263
                  62             10.1821             8.93797         -0.00157912
                  63             10.3463              9.1022         -0.00115774
                  64             10.5106             9.26643        -0.000783128
                  65             10.6748             9.43065        -0.000450507
                  66              10.839             9.59488        -0.000155634
                  67             11.0033             9.75911         0.000105265
                  68             11.1675             9.92334         0.000335548
                  69             11.3317             10.0876         0.000538197
                  70             11.4959             10.2518         0.000715859
                  71             11.6602              10.416         0.000870875
                  72             11.8244             10.5802          0.00100532
                  73             11.9886             10.7445            0.001121
                  74             12.1528             10.9087          0.00121953
                  75             12.3171             11.0729          0.00130227
                  76             12.4813             11.2372          0.00137042
                  77             12.6455             11.4014          0.00142498
                  78             12.8098             11.5656          0.00146679
                  79              12.974             11.7298          0.00149649
                  80             13.1382             11.8941           0.0015146
                  81             13.3024             12.0583          0.00152143
                  82             13.4667             12.2225          0.00151727
                  83             13.6309             12.3868          0.00150204
                  84             13.7951              12.551           0.0014753
                  85             13.9594             12.7152          0.00143637
                  86             14.1236             12.8794          0.00138476
                  87             14.2878             13.0437           0.0013199
                  88              14.452             13.2079           0.0012405
                  89             14.6163             13.3721          0.00114487
                  90             14.7805             13.5363          0.00103076
                  91             14.9447             13.7006          0.00089523
                  92             15.1089             13.8648         0.000734411
                  93             15.2732              14.029         0.000543064
                  94             15.4374             14.1933         0.000314138
                  95             15.6016             14.3575         3.70879e-05
                  96             15.7659             14.5217        -0.000302947
                  97             15.9301             14.6859         -0.00073249
                  98             16.0943             14.8502         -0.00129682
                  99             16.2585             15.0144         -0.00212863
