            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.779894
                   0                   0                   0           -0.779894
                   1           0.0317333           0.0317279           -0.780398
                   2           0.0634665           0.0634239           -0.781908
                   3           0.0951998            0.095056           -0.784422
                   4            0.126933            0.126592           -0.787939
                   5            0.158666            0.158001           -0.792455
                   6              0.1904            0.189251           -0.797966
                   7            0.222133            0.220311           -0.804465
                   8            0.253866            0.251148           -0.811946
                   9            0.285599            0.281733           -0.820401
                  10            0.317333            0.312033           -0.829823
                  11            0.349066             0.34202           -0.840202
                  12            0.380799            0.371662           -0.851526
                  13            0.412532            0.400931           -0.863786
                  14            0.444266            0.429795           -0.876968
                  15            0.475999            0.458227           -0.891059
                  16            0.507732            0.486197           -0.906045
                  17            0.539465            0.513677           -0.921911
                  18            0.571199            0.540641           -0.938641
                  19            0.602932             0.56706           -0.956218
                  20            0.634665            0.592908           -0.974624
                  21            0.666398            0.618159           -0.993841
                  22            0.698132            0.642788            -1.01385
                  23            0.729865            0.666769            -1.03463
                  24            0.761598            0.690079            -1.05616
                  25            0.793331            0.712694            -1.07842
                  26            0.825065            0.734592            -1.10138
                  27            0.856798             0.75575            -1.12503
                  28            0.888531            0.776146            -1.14934
                  29            0.920265            0.795762            -1.17428
                  30            0.951998            0.814576            -1.19984
                  31            0.983731             0.83257            -1.22597
                  32             1.01546            0.849725            -1.25267
                  33              1.0472            0.866025            -1.27989
                  34             1.07893            0.881453            -1.30762
                  35             1.11066            0.895994            -1.33583
                  36              1.1424            0.909632            -1.36448
                  37             1.17413            0.922354            -1.39355
                  38             1.20586            0.934148            -1.42301
                  39              1.2376            0.945001            -1.45283
                  40             1.26933            0.954902            -1.48297
                  41             1.30106            0.963842            -1.51342
                  42              1.3328            0.971812            -1.54414
                  43             1.36453            0.978802            -1.57509
                  44             1.39626            0.984808            -1.60625
                  45               1.428            0.989821            -1.63758
                  46             1.45973            0.993838            -1.66906
                  47             1.49146            0.996855            -1.70064
                  48              1.5232            0.998867            -1.73231
                  49             1.55493            0.999874            -1.76403
                  50             1.58666            0.999874            -1.79576
                  51              1.6184            0.998867            -1.82748
                  52             1.65013            0.996855            -1.85914
                  53             1.68186            0.993838            -1.89073
                  54              1.7136            0.989821            -1.92221
                  55             1.74533            0.984808            -1.95354
                  56             1.77706            0.978802             -1.9847
                  57              1.8088            0.971812            -2.01565
                  58             1.84053            0.963842            -2.04637
                  59             1.87226            0.954902            -2.07681
                  60               1.904            0.945001            -2.10696
                  61             1.93573            0.934148            -2.13678
                  62             1.96746            0.922354            -2.16624
                  63              1.9992            0.909632            -2.19531
                  64             2.03093            0.895994            -2.22396
                  65             2.06266            0.881453            -2.25217
                  66              2.0944            0.866025            -2.27989
                  67             2.12613            0.849725            -2.30712
                  68             2.15786             0.83257            -2.33381
                  69             2.18959            0.814576            -2.35995
                  70             2.22133            0.795762             -2.3855
                  71             2.25306            0.776146            -2.41045
                  72             2.28479             0.75575            -2.43476
                  73             2.31653            0.734592             -2.4584
                  74             2.34826            0.712694            -2.48137
                  75             2.37999            0.690079            -2.50363
                  76             2.41173            0.666769            -2.52516
                  77             2.44346            0.642788            -2.54594
                  78             2.47519            0.618159            -2.56595
                  79             2.50693            0.592908            -2.58516
                  80             2.53866             0.56706            -2.60357
                  81             2.57039            0.540641            -2.62115
                  82             2.60213            0.513677            -2.63788
                  83             2.63386            0.486197            -2.65374
                  84             2.66559            0.458227            -2.66873
                  85             2.69733            0.429795            -2.68282
                  86             2.72906            0.400931              -2.696
                  87             2.76079            0.371662            -2.70826
                  88             2.79253             0.34202            -2.71959
                  89             2.82426            0.312033            -2.72997
                  90             2.85599            0.281733            -2.73939
                  91             2.88773            0.251148            -2.74784
                  92             2.91946            0.220311            -2.75532
                  93             2.95119            0.189251            -2.76182
                  94             2.98293            0.158001            -2.76733
                  95             3.01466            0.126592            -2.77185
                  96             3.04639            0.095056            -2.77537
                  97             3.07813           0.0634239            -2.77788
                  98             3.10986           0.0317279            -2.77939
                  99             3.14159                   0            -2.77989
