            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.25098
                   0                   0                   0             1.25098
                   1           0.0317333           0.0317279             1.25048
                   2           0.0634665           0.0634239             1.24897
                   3           0.0951998            0.095056             1.24645
                   4            0.126933            0.126592             1.24293
                   5            0.158666            0.158001             1.23842
                   6              0.1904            0.189251             1.23291
                   7            0.222133            0.220311             1.22641
                   8            0.253866            0.251148             1.21893
                   9            0.285599            0.281733             1.21047
                  10            0.317333            0.312033             1.20105
                  11            0.349066             0.34202             1.19067
                  12            0.380799            0.371662             1.17935
                  13            0.412532            0.400931             1.16709
                  14            0.444266            0.429795             1.15391
                  15            0.475999            0.458227             1.13982
                  16            0.507732            0.486197             1.12483
                  17            0.539465            0.513677             1.10896
                  18            0.571199            0.540641             1.09223
                  19            0.602932             0.56706             1.07466
                  20            0.634665            0.592908             1.05625
                  21            0.666398            0.618159             1.03703
                  22            0.698132            0.642788             1.01702
                  23            0.729865            0.666769            0.996244
                  24            0.761598            0.690079            0.974714
                  25            0.793331            0.712694            0.952455
                  26            0.825065            0.734592            0.929489
                  27            0.856798             0.75575            0.905841
                  28            0.888531            0.776146            0.881532
                  29            0.920265            0.795762            0.856589
                  30            0.951998            0.814576            0.831037
                  31            0.983731             0.83257              0.8049
                  32             1.01546            0.849725            0.778205
                  33              1.0472            0.866025             0.75098
                  34             1.07893            0.881453            0.723251
                  35             1.11066            0.895994            0.695046
                  36              1.1424            0.909632            0.666395
                  37             1.17413            0.922354            0.637325
                  38             1.20586            0.934148            0.607866
                  39              1.2376            0.945001            0.578048
                  40             1.26933            0.954902              0.5479
                  41             1.30106            0.963842            0.517454
                  42              1.3328            0.971812            0.486739
                  43             1.36453            0.978802            0.455786
                  44             1.39626            0.984808            0.424628
                  45               1.428            0.989821            0.393295
                  46             1.45973            0.993838            0.361818
                  47             1.49146            0.996855             0.33023
                  48              1.5232            0.998867            0.298562
                  49             1.55493            0.999874            0.266846
                  50             1.58666            0.999874            0.235114
                  51              1.6184            0.998867            0.203398
                  52             1.65013            0.996855             0.17173
                  53             1.68186            0.993838            0.140142
                  54              1.7136            0.989821            0.108665
                  55             1.74533            0.984808           0.0773316
                  56             1.77706            0.978802           0.0461731
                  57              1.8088            0.971812           0.0152209
                  58             1.84053            0.963842           -0.015494
                  59             1.87226            0.954902          -0.0459406
                  60               1.904            0.945001          -0.0760882
                  61             1.93573            0.934148           -0.105906
                  62             1.96746            0.922354           -0.135365
                  63              1.9992            0.909632           -0.164435
                  64             2.03093            0.895994           -0.193087
                  65             2.06266            0.881453           -0.221291
                  66              2.0944            0.866025            -0.24902
                  67             2.12613            0.849725           -0.276246
                  68             2.15786             0.83257            -0.30294
                  69             2.18959            0.814576           -0.329077
                  70             2.22133            0.795762            -0.35463
                  71             2.25306            0.776146           -0.379573
                  72             2.28479             0.75575           -0.403881
                  73             2.31653            0.734592            -0.42753
                  74             2.34826            0.712694           -0.450495
                  75             2.37999            0.690079           -0.472754
                  76             2.41173            0.666769           -0.494285
                  77             2.44346            0.642788           -0.515065
                  78             2.47519            0.618159           -0.535073
                  79             2.50693            0.592908            -0.55429
                  80             2.53866             0.56706           -0.572697
                  81             2.57039            0.540641           -0.590274
                  82             2.60213            0.513677           -0.607004
                  83             2.63386            0.486197            -0.62287
                  84             2.66559            0.458227           -0.637856
                  85             2.69733            0.429795           -0.651947
                  86             2.72906            0.400931           -0.665129
                  87             2.76079            0.371662           -0.677388
                  88             2.79253             0.34202           -0.688713
                  89             2.82426            0.312033           -0.699091
                  90             2.85599            0.281733           -0.708513
                  91             2.88773            0.251148           -0.716969
                  92             2.91946            0.220311            -0.72445
                  93             2.95119            0.189251           -0.730949
                  94             2.98293            0.158001           -0.736459
                  95             3.01466            0.126592           -0.740975
                  96             3.04639            0.095056           -0.744492
                  97             3.07813           0.0634239           -0.747007
                  98             3.10986           0.0317279           -0.748517
                  99             3.14159                   0            -0.74902
