            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.256995
                   0                   0                   0           -0.256995
                   1           0.0317333           0.0317279           -0.257498
                   2           0.0634665           0.0634239           -0.259008
                   3           0.0951998            0.095056           -0.261523
                   4            0.126933            0.126592            -0.26504
                   5            0.158666            0.158001           -0.269556
                   6              0.1904            0.189251           -0.275066
                   7            0.222133            0.220311           -0.281565
                   8            0.253866            0.251148           -0.289046
                   9            0.285599            0.281733           -0.297502
                  10            0.317333            0.312033           -0.306924
                  11            0.349066             0.34202           -0.317302
                  12            0.380799            0.371662           -0.328627
                  13            0.412532            0.400931           -0.340886
                  14            0.444266            0.429795           -0.354068
                  15            0.475999            0.458227           -0.368159
                  16            0.507732            0.486197           -0.383145
                  17            0.539465            0.513677           -0.399011
                  18            0.571199            0.540641           -0.415741
                  19            0.602932             0.56706           -0.433318
                  20            0.634665            0.592908           -0.451725
                  21            0.666398            0.618159           -0.470942
                  22            0.698132            0.642788            -0.49095
                  23            0.729865            0.666769            -0.51173
                  24            0.761598            0.690079           -0.533261
                  25            0.793331            0.712694            -0.55552
                  26            0.825065            0.734592           -0.578485
                  27            0.856798             0.75575           -0.602134
                  28            0.888531            0.776146           -0.626442
                  29            0.920265            0.795762           -0.651385
                  30            0.951998            0.814576           -0.676938
                  31            0.983731             0.83257           -0.703075
                  32             1.01546            0.849725           -0.729769
                  33              1.0472            0.866025           -0.756995
                  34             1.07893            0.881453           -0.784724
                  35             1.11066            0.895994           -0.812928
                  36              1.1424            0.909632            -0.84158
                  37             1.17413            0.922354            -0.87065
                  38             1.20586            0.934148           -0.900109
                  39              1.2376            0.945001           -0.929927
                  40             1.26933            0.954902           -0.960074
                  41             1.30106            0.963842           -0.990521
                  42              1.3328            0.971812            -1.02124
                  43             1.36453            0.978802            -1.05219
                  44             1.39626            0.984808            -1.08335
                  45               1.428            0.989821            -1.11468
                  46             1.45973            0.993838            -1.14616
                  47             1.49146            0.996855            -1.17774
                  48              1.5232            0.998867            -1.20941
                  49             1.55493            0.999874            -1.24113
                  50             1.58666            0.999874            -1.27286
                  51              1.6184            0.998867            -1.30458
                  52             1.65013            0.996855            -1.33624
                  53             1.68186            0.993838            -1.36783
                  54              1.7136            0.989821            -1.39931
                  55             1.74533            0.984808            -1.43064
                  56             1.77706            0.978802             -1.4618
                  57              1.8088            0.971812            -1.49275
                  58             1.84053            0.963842            -1.52347
                  59             1.87226            0.954902            -1.55392
                  60               1.904            0.945001            -1.58406
                  61             1.93573            0.934148            -1.61388
                  62             1.96746            0.922354            -1.64334
                  63              1.9992            0.909632            -1.67241
                  64             2.03093            0.895994            -1.70106
                  65             2.06266            0.881453            -1.72927
                  66              2.0944            0.866025            -1.75699
                  67             2.12613            0.849725            -1.78422
                  68             2.15786             0.83257            -1.81091
                  69             2.18959            0.814576            -1.83705
                  70             2.22133            0.795762             -1.8626
                  71             2.25306            0.776146            -1.88755
                  72             2.28479             0.75575            -1.91186
                  73             2.31653            0.734592             -1.9355
                  74             2.34826            0.712694            -1.95847
                  75             2.37999            0.690079            -1.98073
                  76             2.41173            0.666769            -2.00226
                  77             2.44346            0.642788            -2.02304
                  78             2.47519            0.618159            -2.04305
                  79             2.50693            0.592908            -2.06227
                  80             2.53866             0.56706            -2.08067
                  81             2.57039            0.540641            -2.09825
                  82             2.60213            0.513677            -2.11498
                  83             2.63386            0.486197            -2.13084
                  84             2.66559            0.458227            -2.14583
                  85             2.69733            0.429795            -2.15992
                  86             2.72906            0.400931             -2.1731
                  87             2.76079            0.371662            -2.18536
                  88             2.79253             0.34202            -2.19669
                  89             2.82426            0.312033            -2.20707
                  90             2.85599            0.281733            -2.21649
                  91             2.88773            0.251148            -2.22494
                  92             2.91946            0.220311            -2.23242
                  93             2.95119            0.189251            -2.23892
                  94             2.98293            0.158001            -2.24443
                  95             3.01466            0.126592            -2.24895
                  96             3.04639            0.095056            -2.25247
                  97             3.07813           0.0634239            -2.25498
                  98             3.10986           0.0317279            -2.25649
                  99             3.14159                   0            -2.25699
