            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.69047
                   0                   0                   0             2.69047
                   1           0.0317333           0.0317279             2.68996
                   2           0.0634665           0.0634239             2.68845
                   3           0.0951998            0.095056             2.68594
                   4            0.126933            0.126592             2.68242
                   5            0.158666            0.158001              2.6779
                   6              0.1904            0.189251             2.67239
                   7            0.222133            0.220311              2.6659
                   8            0.253866            0.251148             2.65841
                   9            0.285599            0.281733             2.64996
                  10            0.317333            0.312033             2.64054
                  11            0.349066             0.34202             2.63016
                  12            0.380799            0.371662             2.61883
                  13            0.412532            0.400931             2.60657
                  14            0.444266            0.429795             2.59339
                  15            0.475999            0.458227              2.5793
                  16            0.507732            0.486197             2.56431
                  17            0.539465            0.513677             2.54845
                  18            0.571199            0.540641             2.53172
                  19            0.602932             0.56706             2.51414
                  20            0.634665            0.592908             2.49574
                  21            0.666398            0.618159             2.47652
                  22            0.698132            0.642788             2.45651
                  23            0.729865            0.666769             2.43573
                  24            0.761598            0.690079              2.4142
                  25            0.793331            0.712694             2.39194
                  26            0.825065            0.734592             2.36897
                  27            0.856798             0.75575             2.34533
                  28            0.888531            0.776146             2.32102
                  29            0.920265            0.795762             2.29608
                  30            0.951998            0.814576             2.27052
                  31            0.983731             0.83257             2.24439
                  32             1.01546            0.849725             2.21769
                  33              1.0472            0.866025             2.19047
                  34             1.07893            0.881453             2.16274
                  35             1.11066            0.895994             2.13453
                  36              1.1424            0.909632             2.10588
                  37             1.17413            0.922354             2.07681
                  38             1.20586            0.934148             2.04735
                  39              1.2376            0.945001             2.01753
                  40             1.26933            0.954902             1.98739
                  41             1.30106            0.963842             1.95694
                  42              1.3328            0.971812             1.92622
                  43             1.36453            0.978802             1.89527
                  44             1.39626            0.984808             1.86411
                  45               1.428            0.989821             1.83278
                  46             1.45973            0.993838              1.8013
                  47             1.49146            0.996855             1.76972
                  48              1.5232            0.998867             1.73805
                  49             1.55493            0.999874             1.70633
                  50             1.58666            0.999874              1.6746
                  51              1.6184            0.998867             1.64288
                  52             1.65013            0.996855             1.61122
                  53             1.68186            0.993838             1.57963
                  54              1.7136            0.989821             1.54815
                  55             1.74533            0.984808             1.51682
                  56             1.77706            0.978802             1.48566
                  57              1.8088            0.971812             1.45471
                  58             1.84053            0.963842             1.42399
                  59             1.87226            0.954902             1.39354
                  60               1.904            0.945001              1.3634
                  61             1.93573            0.934148             1.33358
                  62             1.96746            0.922354             1.30412
                  63              1.9992            0.909632             1.27505
                  64             2.03093            0.895994              1.2464
                  65             2.06266            0.881453             1.21819
                  66              2.0944            0.866025             1.19047
                  67             2.12613            0.849725             1.16324
                  68             2.15786             0.83257             1.13655
                  69             2.18959            0.814576             1.11041
                  70             2.22133            0.795762             1.08486
                  71             2.25306            0.776146             1.05991
                  72             2.28479             0.75575              1.0356
                  73             2.31653            0.734592             1.01196
                  74             2.34826            0.712694             0.98899
                  75             2.37999            0.690079            0.966731
                  76             2.41173            0.666769            0.945201
                  77             2.44346            0.642788            0.924421
                  78             2.47519            0.618159            0.904412
                  79             2.50693            0.592908            0.885195
                  80             2.53866             0.56706            0.866789
                  81             2.57039            0.540641            0.849212
                  82             2.60213            0.513677            0.832482
                  83             2.63386            0.486197            0.816616
                  84             2.66559            0.458227             0.80163
                  85             2.69733            0.429795            0.787539
                  86             2.72906            0.400931            0.774357
                  87             2.76079            0.371662            0.762097
                  88             2.79253             0.34202            0.750773
                  89             2.82426            0.312033            0.740394
                  90             2.85599            0.281733            0.730972
                  91             2.88773            0.251148            0.722517
                  92             2.91946            0.220311            0.715036
                  93             2.95119            0.189251            0.708537
                  94             2.98293            0.158001            0.703026
                  95             3.01466            0.126592            0.698511
                  96             3.04639            0.095056            0.694993
                  97             3.07813           0.0634239            0.692479
                  98             3.10986           0.0317279            0.690969
                  99             3.14159                   0            0.690465
