            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.257151
                   1            0.151598            0.151596           -0.256426
                   2            0.303195            0.303183            -0.25459
                   3            0.454793            0.454752           -0.251655
                   4            0.606391            0.606297           -0.247677
                   5            0.757988            0.757815           -0.242756
                   6            0.909586            0.909304           -0.237015
                   7             1.06118             1.06077           -0.230587
                   8             1.21278              1.2122           -0.223613
                   9             1.36438             1.36362           -0.216235
                  10             1.51598             1.51503           -0.208586
                  11             1.66757             1.66642            -0.20079
                  12             1.81917             1.81782           -0.192958
                  13             1.97077             1.96922           -0.185184
                  14             2.12237             2.12062           -0.177547
                  15             2.27397             2.27204           -0.170108
                  16             2.42556             2.42346           -0.162915
                  17             2.57716              2.5749           -0.156002
                  18             2.72876             2.72636           -0.149392
                  19             2.88036             2.87782           -0.143097
                  20             3.03195              3.0293           -0.137121
                  21             3.18355              3.1808           -0.131464
                  22             3.33515              3.3323           -0.126119
                  23             3.48675             3.48381           -0.121076
                  24             3.63834             3.63534           -0.116325
                  25             3.78994             3.78687           -0.111851
                  26             3.94154             3.93841            -0.10764
                  27             4.09314             4.08995           -0.103676
                  28             4.24473              4.2415          -0.0999462
                  29             4.39633             4.39306          -0.0964345
                  30             4.54793             4.54462          -0.0931269
                  31             4.69953             4.69619            -0.09001
                  32             4.85113             4.84776          -0.0870708
                  33             5.00272             4.99933          -0.0842971
                  34             5.15432              5.1509          -0.0816775
                  35             5.30592             5.30248          -0.0792014
                  36             5.45752             5.45406          -0.0768588
                  37             5.60911             5.60564          -0.0746406
                  38             5.76071             5.75723          -0.0725381
                  39             5.91231             5.90881          -0.0705435
                  40             6.06391              6.0604          -0.0686495
                  41              6.2155             6.21198          -0.0668493
                  42              6.3671             6.36357          -0.0651366
                  43              6.5187             6.51516          -0.0635059
                  44              6.6703             6.66675          -0.0619516
                  45              6.8219             6.81834           -0.060469
                  46             6.97349             6.96993          -0.0590534
                  47             7.12509             7.12152          -0.0577008
                  48             7.27669             7.27312          -0.0564071
                  49             7.42829             7.42471          -0.0551688
                  50             7.57988              7.5763          -0.0539827
                  51             7.73148             7.72789          -0.0528455
                  52             7.88308             7.87949          -0.0517546
                  53             8.03468             8.03108          -0.0507071
                  54             8.18627             8.18268          -0.0497007
                  55             8.33787             8.33427           -0.048733
                  56             8.48947             8.48587          -0.0478019
                  57             8.64107             8.63746          -0.0469055
                  58             8.79267             8.78906          -0.0460419
                  59             8.94426             8.94065          -0.0452094
                  60             9.09586             9.09225          -0.0444063
                  61             9.24746             9.24384          -0.0436312
                  62             9.39906             9.39544          -0.0428827
                  63             9.55065             9.54703          -0.0421594
                  64             9.70225             9.69863            -0.04146
                  65             9.85385             9.85023          -0.0407835
                  66             10.0054             10.0018          -0.0401288
                  67              10.157             10.1534          -0.0394948
                  68             10.3086              10.305          -0.0388806
                  69             10.4602             10.4566          -0.0382853
                  70             10.6118             10.6082           -0.037708
                  71             10.7634             10.7598          -0.0371479
                  72              10.915             10.9114          -0.0366043
                  73             11.0666              11.063          -0.0360765
                  74             11.2182             11.2146          -0.0355638
                  75             11.3698             11.3662          -0.0350655
                  76             11.5214             11.5178          -0.0345811
                  77              11.673             11.6694            -0.03411
                  78             11.8246              11.821          -0.0336517
                  79             11.9762             11.9726          -0.0332056
                  80             12.1278             12.1242          -0.0327712
                  81             12.2794             12.2758          -0.0323481
                  82              12.431             12.4274           -0.031936
                  83             12.5826              12.579          -0.0315344
                  84             12.7342             12.7306          -0.0311429
                  85             12.8858             12.8822          -0.0307612
                  86             13.0374             13.0338          -0.0303886
                  87              13.189             13.1854           -0.030025
                  88             13.3406              13.337          -0.0296699
                  89             13.4922             13.4886          -0.0293232
                  90             13.6438             13.6401          -0.0289844
                  91             13.7954             13.7917          -0.0286534
                  92              13.947             13.9433          -0.0283299
                  93             14.0986             14.0949          -0.0280136
                  94             14.2502             14.2465          -0.0277044
                  95             14.4018             14.3981           -0.027402
                  96             14.5534             14.5497          -0.0271063
                  97              14.705             14.7013           -0.026817
                  98             14.8566             14.8529          -0.0265341
                  99             15.0082             15.0045          -0.0262577
