            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.28896
                   0                   0                   0            -1.28896
                   1           0.0317333           0.0317279            -1.28946
                   2           0.0634665           0.0634239            -1.29097
                   3           0.0951998            0.095056            -1.29348
                   4            0.126933            0.126592              -1.297
                   5            0.158666            0.158001            -1.30152
                   6              0.1904            0.189251            -1.30703
                   7            0.222133            0.220311            -1.31353
                   8            0.253866            0.251148            -1.32101
                   9            0.285599            0.281733            -1.32946
                  10            0.317333            0.312033            -1.33888
                  11            0.349066             0.34202            -1.34926
                  12            0.380799            0.371662            -1.36059
                  13            0.412532            0.400931            -1.37285
                  14            0.444266            0.429795            -1.38603
                  15            0.475999            0.458227            -1.40012
                  16            0.507732            0.486197            -1.41511
                  17            0.539465            0.513677            -1.43097
                  18            0.571199            0.540641             -1.4477
                  19            0.602932             0.56706            -1.46528
                  20            0.634665            0.592908            -1.48369
                  21            0.666398            0.618159             -1.5029
                  22            0.698132            0.642788            -1.52291
                  23            0.729865            0.666769            -1.54369
                  24            0.761598            0.690079            -1.56522
                  25            0.793331            0.712694            -1.58748
                  26            0.825065            0.734592            -1.61045
                  27            0.856798             0.75575            -1.63409
                  28            0.888531            0.776146             -1.6584
                  29            0.920265            0.795762            -1.68335
                  30            0.951998            0.814576             -1.7089
                  31            0.983731             0.83257            -1.73504
                  32             1.01546            0.849725            -1.76173
                  33              1.0472            0.866025            -1.78896
                  34             1.07893            0.881453            -1.81668
                  35             1.11066            0.895994            -1.84489
                  36              1.1424            0.909632            -1.87354
                  37             1.17413            0.922354            -1.90261
                  38             1.20586            0.934148            -1.93207
                  39              1.2376            0.945001            -1.96189
                  40             1.26933            0.954902            -1.99204
                  41             1.30106            0.963842            -2.02248
                  42              1.3328            0.971812             -2.0532
                  43             1.36453            0.978802            -2.08415
                  44             1.39626            0.984808            -2.11531
                  45               1.428            0.989821            -2.14664
                  46             1.45973            0.993838            -2.17812
                  47             1.49146            0.996855            -2.20971
                  48              1.5232            0.998867            -2.24137
                  49             1.55493            0.999874            -2.27309
                  50             1.58666            0.999874            -2.30482
                  51              1.6184            0.998867            -2.33654
                  52             1.65013            0.996855            -2.36821
                  53             1.68186            0.993838            -2.39979
                  54              1.7136            0.989821            -2.43127
                  55             1.74533            0.984808             -2.4626
                  56             1.77706            0.978802            -2.49376
                  57              1.8088            0.971812            -2.52471
                  58             1.84053            0.963842            -2.55543
                  59             1.87226            0.954902            -2.58588
                  60               1.904            0.945001            -2.61602
                  61             1.93573            0.934148            -2.64584
                  62             1.96746            0.922354             -2.6753
                  63              1.9992            0.909632            -2.70437
                  64             2.03093            0.895994            -2.73302
                  65             2.06266            0.881453            -2.76123
                  66              2.0944            0.866025            -2.78896
                  67             2.12613            0.849725            -2.81618
                  68             2.15786             0.83257            -2.84288
                  69             2.18959            0.814576            -2.86901
                  70             2.22133            0.795762            -2.89457
                  71             2.25306            0.776146            -2.91951
                  72             2.28479             0.75575            -2.94382
                  73             2.31653            0.734592            -2.96747
                  74             2.34826            0.712694            -2.99043
                  75             2.37999            0.690079            -3.01269
                  76             2.41173            0.666769            -3.03422
                  77             2.44346            0.642788              -3.055
                  78             2.47519            0.618159            -3.07501
                  79             2.50693            0.592908            -3.09423
                  80             2.53866             0.56706            -3.11263
                  81             2.57039            0.540641            -3.13021
                  82             2.60213            0.513677            -3.14694
                  83             2.63386            0.486197             -3.1628
                  84             2.66559            0.458227            -3.17779
                  85             2.69733            0.429795            -3.19188
                  86             2.72906            0.400931            -3.20506
                  87             2.76079            0.371662            -3.21732
                  88             2.79253             0.34202            -3.22865
                  89             2.82426            0.312033            -3.23903
                  90             2.85599            0.281733            -3.24845
                  91             2.88773            0.251148             -3.2569
                  92             2.91946            0.220311            -3.26439
                  93             2.95119            0.189251            -3.27088
                  94             2.98293            0.158001            -3.27639
                  95             3.01466            0.126592            -3.28091
                  96             3.04639            0.095056            -3.28443
                  97             3.07813           0.0634239            -3.28694
                  98             3.10986           0.0317279            -3.28845
                  99             3.14159                   0            -3.28896
