            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -3.86723
                   1            0.162384            0.161338            -3.84883
                   2            0.324768             0.32063            -3.81729
                   3            0.487151            0.476847            -3.77297
                   4            0.649535            0.627999            -3.71362
                   5            0.811919            0.772717            -3.63997
                   6            0.974303            0.909976             -3.5532
                   7             1.13669             1.03904            -3.45465
                   8             1.29907              1.1596            -3.34587
                   9             1.46145             1.27185            -3.22853
                  10             1.62384             1.37658            -3.10444
                  11             1.78622             1.47511            -2.97536
                  12             1.94861             1.56922            -2.84303
                  13             2.11099             1.66121            -2.70921
                  14             2.27337             1.75347            -2.57558
                  15             2.43576             1.84838            -2.44383
                  16             2.59814             1.94795            -2.31555
                  17             2.76052             2.05367            -2.19229
                  18             2.92291             2.16619            -2.07521
                  19             3.08529             2.28547            -1.96503
                  20             3.24768             2.41101            -1.86204
                  21             3.41006             2.54208            -1.76617
                  22             3.57244             2.67787            -1.67712
                  23             3.73483             2.81761            -1.59442
                  24             3.89721             2.96065            -1.51755
                  25             4.05959             3.10644            -1.44604
                  26             4.22198             3.25455            -1.37947
                  27             4.38436             3.40462            -1.31745
                  28             4.54675             3.55637            -1.25965
                  29             4.70913             3.70957            -1.20579
                  30             4.87151             3.86401            -1.15562
                  31              5.0339             4.01952            -1.10891
                  32             5.19628             4.17597             -1.0654
                  33             5.35867             4.33322            -1.02488
                  34             5.52105             4.49114           -0.987084
                  35             5.68343             4.64964           -0.951792
                  36             5.84582             4.80864           -0.918775
                  37              6.0082             4.96804           -0.887818
                  38             6.17058              5.1278           -0.858735
                  39             6.33297             5.28786           -0.831367
                  40             6.49535             5.44818           -0.805579
                  41             6.65774             5.60873           -0.781249
                  42             6.82012             5.76948           -0.758267
                  43              6.9825             5.93041           -0.736534
                  44             7.14489             6.09148            -0.71596
                  45             7.30727             6.25269           -0.696463
                  46             7.46965             6.41402           -0.677965
                  47             7.63204             6.57545           -0.660394
                  48             7.79442             6.73697           -0.643683
                  49             7.95681             6.89857           -0.627772
                  50             8.11919             7.06025           -0.612604
                  51             8.28157             7.22198            -0.59813
                  52             8.44396             7.38378           -0.584303
                  53             8.60634             7.54562           -0.571082
                  54             8.76872             7.70751           -0.558432
                  55             8.93111             7.86944           -0.546316
                  56             9.09349             8.03141           -0.534703
                  57             9.25588             8.19341           -0.523562
                  58             9.41826             8.35544           -0.512868
                  59             9.58064              8.5175           -0.502593
                  60             9.74303             8.67958           -0.492714
                  61             9.90541             8.84169           -0.483209
                  62             10.0678             9.00382           -0.474058
                  63             10.2302             9.16596           -0.465241
                  64             10.3926             9.32812           -0.456742
                  65             10.5549              9.4903           -0.448542
                  66             10.7173             9.65249           -0.440628
                  67             10.8797             9.81469           -0.432985
                  68             11.0421             9.97691           -0.425599
                  69             11.2045             10.1391           -0.418457
                  70             11.3669             10.3014           -0.411549
                  71             11.5292             10.4636           -0.404865
                  72             11.6916             10.6259           -0.398394
                  73              11.854             10.7881           -0.392125
                  74             12.0164             10.9504           -0.386049
                  75             12.1788             11.1127           -0.380158
                  76             12.3412              11.275           -0.374442
                  77             12.5036             11.4373           -0.368894
                  78             12.6659             11.5995           -0.363508
                  79             12.8283             11.7618           -0.358276
                  80             12.9907             11.9242           -0.353191
                  81             13.1531             12.0865           -0.348248
                  82             13.3155             12.2488           -0.343439
                  83             13.4779             12.4111           -0.338763
                  84             13.6402             12.5734           -0.334223
                  85             13.8026             12.7357           -0.329818
                  86              13.965             12.8981           -0.325528
                  87             14.1274             13.0604           -0.321338
                  88             14.2898             13.2227           -0.317245
                  89             14.4522             13.3851           -0.313245
                  90             14.6145             13.5474           -0.309336
                  91             14.7769             13.7097           -0.305516
                  92             14.9393             13.8721           -0.301784
                  93             15.1017             14.0344           -0.298138
                  94             15.2641             14.1968           -0.294577
                  95             15.4265             14.3591           -0.291102
                  96             15.5888             14.5215           -0.287718
                  97             15.7512             14.6838           -0.284417
                  98             15.9136             14.8462           -0.281211
                  99              16.076             15.0085           -0.278135
