            Interval               Theta              Radial            Vertical
                   0                   0                   0          -0.0409709
                   0                   0                   0          -0.0409709
                   1           0.0317333           0.0317279          -0.0414743
                   2           0.0634665           0.0634239          -0.0429842
                   3           0.0951998            0.095056           -0.045499
                   4            0.126933            0.126592          -0.0490161
                   5            0.158666            0.158001           -0.053532
                   6              0.1904            0.189251          -0.0590422
                   7            0.222133            0.220311          -0.0655411
                   8            0.253866            0.251148          -0.0730222
                   9            0.285599            0.281733          -0.0814779
                  10            0.317333            0.312033          -0.0908998
                  11            0.349066             0.34202           -0.101278
                  12            0.380799            0.371662           -0.112603
                  13            0.412532            0.400931           -0.124862
                  14            0.444266            0.429795           -0.138044
                  15            0.475999            0.458227           -0.152135
                  16            0.507732            0.486197           -0.167122
                  17            0.539465            0.513677           -0.182987
                  18            0.571199            0.540641           -0.199717
                  19            0.602932             0.56706           -0.217294
                  20            0.634665            0.592908           -0.235701
                  21            0.666398            0.618159           -0.254918
                  22            0.698132            0.642788           -0.274926
                  23            0.729865            0.666769           -0.295706
                  24            0.761598            0.690079           -0.317237
                  25            0.793331            0.712694           -0.339496
                  26            0.825065            0.734592           -0.362461
                  27            0.856798             0.75575            -0.38611
                  28            0.888531            0.776146           -0.410418
                  29            0.920265            0.795762           -0.435361
                  30            0.951998            0.814576           -0.460914
                  31            0.983731             0.83257           -0.487051
                  32             1.01546            0.849725           -0.513745
                  33              1.0472            0.866025           -0.540971
                  34             1.07893            0.881453             -0.5687
                  35             1.11066            0.895994           -0.596904
                  36              1.1424            0.909632           -0.625556
                  37             1.17413            0.922354           -0.654626
                  38             1.20586            0.934148           -0.684085
                  39              1.2376            0.945001           -0.713903
                  40             1.26933            0.954902           -0.744051
                  41             1.30106            0.963842           -0.774497
                  42              1.3328            0.971812           -0.805212
                  43             1.36453            0.978802           -0.836164
                  44             1.39626            0.984808           -0.867323
                  45               1.428            0.989821           -0.898656
                  46             1.45973            0.993838           -0.930133
                  47             1.49146            0.996855           -0.961721
                  48              1.5232            0.998867           -0.993389
                  49             1.55493            0.999874             -1.0251
                  50             1.58666            0.999874            -1.05684
                  51              1.6184            0.998867            -1.08855
                  52             1.65013            0.996855            -1.12022
                  53             1.68186            0.993838            -1.15181
                  54              1.7136            0.989821            -1.18329
                  55             1.74533            0.984808            -1.21462
                  56             1.77706            0.978802            -1.24578
                  57              1.8088            0.971812            -1.27673
                  58             1.84053            0.963842            -1.30744
                  59             1.87226            0.954902            -1.33789
                  60               1.904            0.945001            -1.36804
                  61             1.93573            0.934148            -1.39786
                  62             1.96746            0.922354            -1.42732
                  63              1.9992            0.909632            -1.45639
                  64             2.03093            0.895994            -1.48504
                  65             2.06266            0.881453            -1.51324
                  66              2.0944            0.866025            -1.54097
                  67             2.12613            0.849725             -1.5682
                  68             2.15786             0.83257            -1.59489
                  69             2.18959            0.814576            -1.62103
                  70             2.22133            0.795762            -1.64658
                  71             2.25306            0.776146            -1.67152
                  72             2.28479             0.75575            -1.69583
                  73             2.31653            0.734592            -1.71948
                  74             2.34826            0.712694            -1.74245
                  75             2.37999            0.690079             -1.7647
                  76             2.41173            0.666769            -1.78624
                  77             2.44346            0.642788            -1.80702
                  78             2.47519            0.618159            -1.82702
                  79             2.50693            0.592908            -1.84624
                  80             2.53866             0.56706            -1.86465
                  81             2.57039            0.540641            -1.88222
                  82             2.60213            0.513677            -1.89895
                  83             2.63386            0.486197            -1.91482
                  84             2.66559            0.458227            -1.92981
                  85             2.69733            0.429795             -1.9439
                  86             2.72906            0.400931            -1.95708
                  87             2.76079            0.371662            -1.96934
                  88             2.79253             0.34202            -1.98066
                  89             2.82426            0.312033            -1.99104
                  90             2.85599            0.281733            -2.00046
                  91             2.88773            0.251148            -2.00892
                  92             2.91946            0.220311             -2.0164
                  93             2.95119            0.189251             -2.0229
                  94             2.98293            0.158001            -2.02841
                  95             3.01466            0.126592            -2.03293
                  96             3.04639            0.095056            -2.03644
                  97             3.07813           0.0634239            -2.03896
                  98             3.10986           0.0317279            -2.04047
                  99             3.14159                   0            -2.04097
