            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.226044
                   0                   0                   0            0.226044
                   1           0.0317333           0.0317279             0.22554
                   2           0.0634665           0.0634239            0.224031
                   3           0.0951998            0.095056            0.221516
                   4            0.126933            0.126592            0.217999
                   5            0.158666            0.158001            0.213483
                   6              0.1904            0.189251            0.207973
                   7            0.222133            0.220311            0.201474
                   8            0.253866            0.251148            0.193993
                   9            0.285599            0.281733            0.185537
                  10            0.317333            0.312033            0.176115
                  11            0.349066             0.34202            0.165737
                  12            0.380799            0.371662            0.154412
                  13            0.412532            0.400931            0.142152
                  14            0.444266            0.429795             0.12897
                  15            0.475999            0.458227            0.114879
                  16            0.507732            0.486197           0.0998933
                  17            0.539465            0.513677           0.0840273
                  18            0.571199            0.540641           0.0672974
                  19            0.602932             0.56706           0.0497205
                  20            0.634665            0.592908           0.0313141
                  21            0.666398            0.618159            0.012097
                  22            0.698132            0.642788         -0.00791168
                  23            0.729865            0.666769          -0.0286917
                  24            0.761598            0.690079          -0.0502221
                  25            0.793331            0.712694          -0.0724812
                  26            0.825065            0.734592          -0.0954467
                  27            0.856798             0.75575           -0.119095
                  28            0.888531            0.776146           -0.143403
                  29            0.920265            0.795762           -0.168346
                  30            0.951998            0.814576           -0.193899
                  31            0.983731             0.83257           -0.220036
                  32             1.01546            0.849725           -0.246731
                  33              1.0472            0.866025           -0.273956
                  34             1.07893            0.881453           -0.301685
                  35             1.11066            0.895994            -0.32989
                  36              1.1424            0.909632           -0.358541
                  37             1.17413            0.922354           -0.387611
                  38             1.20586            0.934148            -0.41707
                  39              1.2376            0.945001           -0.446888
                  40             1.26933            0.954902           -0.477036
                  41             1.30106            0.963842           -0.507482
                  42              1.3328            0.971812           -0.538197
                  43             1.36453            0.978802           -0.569149
                  44             1.39626            0.984808           -0.600308
                  45               1.428            0.989821           -0.631641
                  46             1.45973            0.993838           -0.663118
                  47             1.49146            0.996855           -0.694706
                  48              1.5232            0.998867           -0.726374
                  49             1.55493            0.999874            -0.75809
                  50             1.58666            0.999874           -0.789822
                  51              1.6184            0.998867           -0.821538
                  52             1.65013            0.996855           -0.853206
                  53             1.68186            0.993838           -0.884794
                  54              1.7136            0.989821           -0.916271
                  55             1.74533            0.984808           -0.947604
                  56             1.77706            0.978802           -0.978763
                  57              1.8088            0.971812            -1.00972
                  58             1.84053            0.963842            -1.04043
                  59             1.87226            0.954902            -1.07088
                  60               1.904            0.945001            -1.10102
                  61             1.93573            0.934148            -1.13084
                  62             1.96746            0.922354             -1.1603
                  63              1.9992            0.909632            -1.18937
                  64             2.03093            0.895994            -1.21802
                  65             2.06266            0.881453            -1.24623
                  66              2.0944            0.866025            -1.27396
                  67             2.12613            0.849725            -1.30118
                  68             2.15786             0.83257            -1.32788
                  69             2.18959            0.814576            -1.35401
                  70             2.22133            0.795762            -1.37957
                  71             2.25306            0.776146            -1.40451
                  72             2.28479             0.75575            -1.42882
                  73             2.31653            0.734592            -1.45247
                  74             2.34826            0.712694            -1.47543
                  75             2.37999            0.690079            -1.49769
                  76             2.41173            0.666769            -1.51922
                  77             2.44346            0.642788               -1.54
                  78             2.47519            0.618159            -1.56001
                  79             2.50693            0.592908            -1.57923
                  80             2.53866             0.56706            -1.59763
                  81             2.57039            0.540641            -1.61521
                  82             2.60213            0.513677            -1.63194
                  83             2.63386            0.486197            -1.64781
                  84             2.66559            0.458227            -1.66279
                  85             2.69733            0.429795            -1.67688
                  86             2.72906            0.400931            -1.69006
                  87             2.76079            0.371662            -1.70232
                  88             2.79253             0.34202            -1.71365
                  89             2.82426            0.312033            -1.72403
                  90             2.85599            0.281733            -1.73345
                  91             2.88773            0.251148             -1.7419
                  92             2.91946            0.220311            -1.74939
                  93             2.95119            0.189251            -1.75588
                  94             2.98293            0.158001             -1.7614
                  95             3.01466            0.126592            -1.76591
                  96             3.04639            0.095056            -1.76943
                  97             3.07813           0.0634239            -1.77194
                  98             3.10986           0.0317279            -1.77345
                  99             3.14159                   0            -1.77396
