            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.93093
                   0                   0                   0             2.93093
                   1           0.0317333           0.0317279             2.93043
                   2           0.0634665           0.0634239             2.92892
                   3           0.0951998            0.095056             2.92641
                   4            0.126933            0.126592             2.92289
                   5            0.158666            0.158001             2.91837
                   6              0.1904            0.189251             2.91286
                   7            0.222133            0.220311             2.90636
                   8            0.253866            0.251148             2.89888
                   9            0.285599            0.281733             2.89043
                  10            0.317333            0.312033               2.881
                  11            0.349066             0.34202             2.87063
                  12            0.380799            0.371662              2.8593
                  13            0.412532            0.400931             2.84704
                  14            0.444266            0.429795             2.83386
                  15            0.475999            0.458227             2.81977
                  16            0.507732            0.486197             2.80478
                  17            0.539465            0.513677             2.78892
                  18            0.571199            0.540641             2.77219
                  19            0.602932             0.56706             2.75461
                  20            0.634665            0.592908              2.7362
                  21            0.666398            0.618159             2.71699
                  22            0.698132            0.642788             2.69698
                  23            0.729865            0.666769              2.6762
                  24            0.761598            0.690079             2.65467
                  25            0.793331            0.712694             2.63241
                  26            0.825065            0.734592             2.60944
                  27            0.856798             0.75575             2.58579
                  28            0.888531            0.776146             2.56149
                  29            0.920265            0.795762             2.53654
                  30            0.951998            0.814576             2.51099
                  31            0.983731             0.83257             2.48485
                  32             1.01546            0.849725             2.45816
                  33              1.0472            0.866025             2.43093
                  34             1.07893            0.881453              2.4032
                  35             1.11066            0.895994               2.375
                  36              1.1424            0.909632             2.34635
                  37             1.17413            0.922354             2.31728
                  38             1.20586            0.934148             2.28782
                  39              1.2376            0.945001               2.258
                  40             1.26933            0.954902             2.22785
                  41             1.30106            0.963842             2.19741
                  42              1.3328            0.971812             2.16669
                  43             1.36453            0.978802             2.13574
                  44             1.39626            0.984808             2.10458
                  45               1.428            0.989821             2.07325
                  46             1.45973            0.993838             2.04177
                  47             1.49146            0.996855             2.01018
                  48              1.5232            0.998867             1.97852
                  49             1.55493            0.999874              1.9468
                  50             1.58666            0.999874             1.91507
                  51              1.6184            0.998867             1.88335
                  52             1.65013            0.996855             1.85168
                  53             1.68186            0.993838              1.8201
                  54              1.7136            0.989821             1.78862
                  55             1.74533            0.984808             1.75729
                  56             1.77706            0.978802             1.72613
                  57              1.8088            0.971812             1.69517
                  58             1.84053            0.963842             1.66446
                  59             1.87226            0.954902             1.63401
                  60               1.904            0.945001             1.60387
                  61             1.93573            0.934148             1.57405
                  62             1.96746            0.922354             1.54459
                  63              1.9992            0.909632             1.51552
                  64             2.03093            0.895994             1.48687
                  65             2.06266            0.881453             1.45866
                  66              2.0944            0.866025             1.43093
                  67             2.12613            0.849725             1.40371
                  68             2.15786             0.83257             1.37701
                  69             2.18959            0.814576             1.35088
                  70             2.22133            0.795762             1.32532
                  71             2.25306            0.776146             1.30038
                  72             2.28479             0.75575             1.27607
                  73             2.31653            0.734592             1.25242
                  74             2.34826            0.712694             1.22946
                  75             2.37999            0.690079              1.2072
                  76             2.41173            0.666769             1.18567
                  77             2.44346            0.642788             1.16489
                  78             2.47519            0.618159             1.14488
                  79             2.50693            0.592908             1.12566
                  80             2.53866             0.56706             1.10726
                  81             2.57039            0.540641             1.08968
                  82             2.60213            0.513677             1.07295
                  83             2.63386            0.486197             1.05708
                  84             2.66559            0.458227              1.0421
                  85             2.69733            0.429795             1.02801
                  86             2.72906            0.400931             1.01483
                  87             2.76079            0.371662             1.00257
                  88             2.79253             0.34202            0.991241
                  89             2.82426            0.312033            0.980863
                  90             2.85599            0.281733            0.971441
                  91             2.88773            0.251148            0.962985
                  92             2.91946            0.220311            0.955504
                  93             2.95119            0.189251            0.949005
                  94             2.98293            0.158001            0.943495
                  95             3.01466            0.126592            0.938979
                  96             3.04639            0.095056            0.935462
                  97             3.07813           0.0634239            0.932947
                  98             3.10986           0.0317279            0.931437
                  99             3.14159                   0            0.930934
