            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -5.04628
                   1            0.169876            0.168137            -5.02204
                   2            0.339752            0.333311            -4.98234
                   3            0.509628            0.494104            -4.92754
                   4            0.679504            0.647481            -4.85451
                   5             0.84938            0.791353            -4.76418
                   6             1.01926            0.924056            -4.65813
                   7             1.18913             1.04414            -4.53797
                   8             1.35901             1.15072            -4.40569
                   9             1.52888             1.24377            -4.26356
                  10             1.69876             1.32399            -4.11382
                  11             1.86864             1.39295            -3.95857
                  12             2.03851             1.45306            -3.79968
                  13             2.20839             1.50772            -3.63884
                  14             2.37826              1.5609             -3.4775
                  15             2.54814             1.61683             -3.3171
                  16             2.71802             1.67936            -3.15915
                  17             2.88789             1.75126            -3.00524
                  18             3.05777             1.83387            -2.85681
                  19             3.22764             1.92726             -2.7149
                  20             3.39752             2.03067            -2.58013
                  21              3.5674             2.14301             -2.4527
                  22             3.73727              2.2631            -2.33255
                  23             3.90715             2.38986            -2.21946
                  24             4.07702             2.52233            -2.11311
                  25              4.2469             2.65968            -2.01314
                  26             4.41678              2.8012            -1.91919
                  27             4.58665             2.94634             -1.8309
                  28             4.75653             3.09461            -1.74799
                  29              4.9264             3.24562            -1.67019
                  30             5.09628             3.39905            -1.59727
                  31             5.26616              3.5546            -1.52899
                  32             5.43603             3.71201            -1.46512
                  33             5.60591             3.87106            -1.40543
                  34             5.77578             4.03152            -1.34967
                  35             5.94566              4.1932            -1.29756
                  36             6.11554             4.35594            -1.24882
                  37             6.28541             4.51957            -1.20319
                  38             6.45529             4.68397             -1.1604
                  39             6.62516             4.84902            -1.12021
                  40             6.79504             5.01464            -1.08241
                  41             6.96492             5.18074            -1.04679
                  42             7.13479             5.34726             -1.0132
                  43             7.30467             5.51415           -0.981504
                  44             7.47454             5.68137           -0.951561
                  45             7.64442             5.84887           -0.923254
                  46              7.8143             6.01662           -0.896469
                  47             7.98417             6.18459           -0.871102
                  48             8.15405             6.35276           -0.847049
                  49             8.32392             6.52109           -0.824217
                  50              8.4938             6.68958           -0.802517
                  51             8.66368             6.85819           -0.781869
                  52             8.83355             7.02693             -0.7622
                  53             9.00343             7.19576           -0.743443
                  54              9.1733             7.36469           -0.725539
                  55             9.34318             7.53371           -0.708437
                  56             9.51306              7.7028           -0.692087
                  57             9.68293             7.87195           -0.676444
                  58             9.85281             8.04116           -0.661465
                  59             10.0227             8.21043           -0.647111
                  60             10.1926             8.37975           -0.633346
                  61             10.3624             8.54911           -0.620135
                  62             10.5323             8.71851           -0.607445
                  63             10.7022             8.88795           -0.595249
                  64             10.8721             9.05742           -0.583517
                  65             11.0419             9.22692           -0.572225
                  66             11.2118             9.39645            -0.56135
                  67             11.3817               9.566            -0.55087
                  68             11.5516             9.73558           -0.540765
                  69             11.7214             9.90517           -0.531015
                  70             11.8913             10.0748           -0.521602
                  71             12.0612             10.2444            -0.51251
                  72             12.2311             10.4141           -0.503725
                  73             12.4009             10.5837           -0.495234
                  74             12.5708             10.7534           -0.487021
                  75             12.7407             10.9231           -0.479073
                  76             12.9106             11.0928           -0.471375
                  77             13.0805             11.2625           -0.463917
                  78             13.2503             11.4322           -0.456688
                  79             13.4202              11.602           -0.449678
                  80             13.5901             11.7717           -0.442877
                  81               13.76             11.9415           -0.436277
                  82             13.9298             12.1112           -0.429867
                  83             14.0997              12.281           -0.423639
                  84             14.2696             12.4507           -0.417593
                  85             14.4395             12.6205           -0.411739
                  86             14.6093             12.7903           -0.406065
                  87             14.7792             12.9601           -0.400534
                  88             14.9491             13.1299           -0.395136
                  89              15.119             13.2997           -0.389868
                  90             15.2888             13.4695           -0.384723
                  91             15.4587             13.6393           -0.379699
                  92             15.6286             13.8091           -0.374795
                  93             15.7985             13.9789           -0.370009
                  94             15.9683             14.1487            -0.36534
                  95             16.1382             14.3185           -0.360789
                  96             16.3081             14.4883           -0.356363
                  97              16.478             14.6581           -0.352053
                  98             16.6478              14.828           -0.347874
                  99             16.8177             14.9978           -0.343881
