            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -5.31508
                   1            0.171786             0.16987             -5.2895
                   2            0.343571            0.336574            -5.24802
                   3            0.515357            0.498602            -5.19095
                   4            0.687143            0.652676            -5.11497
                   5            0.858929            0.796544             -5.0211
                   6             1.03071            0.928405              -4.911
                   7              1.2025             1.04662            -4.78635
                   8             1.37429             1.15018            -4.64929
                   9             1.54607             1.23902            -4.50226
                  10             1.71786             1.31382            -4.34761
                  11             1.88964             1.37614            -4.18753
                  12             2.06143             1.42855            -4.02394
                  13             2.23321             1.47464            -3.85845
                  14               2.405             1.51877            -3.69243
                  15             2.57679              1.5656            -3.52715
                  16             2.74857             1.61942            -3.36401
                  17             2.92036             1.68332            -3.20455
                  18             3.09214             1.75872             -3.0502
                  19             3.26393             1.84569            -2.90206
                  20             3.43571             1.94342            -2.76078
                  21              3.6075             2.05071            -2.62662
                  22             3.77929             2.16636            -2.49959
                  23             3.95107             2.28923            -2.37953
                  24             4.12286             2.41835            -2.26623
                  25             4.29464             2.55286            -2.15938
                  26             4.46643             2.69205             -2.0587
                  27             4.63822             2.83529            -1.96387
                  28                4.81             2.98207            -1.87462
                  29             4.98179             3.13197            -1.79071
                  30             5.15357             3.28462            -1.71192
                  31             5.32536              3.4397            -1.63803
                  32             5.49714             3.59693            -1.56881
                  33             5.66893             3.75603            -1.50404
                  34             5.84072             3.91678            -1.44345
                  35              6.0125             4.07896             -1.3868
                  36             6.18429             4.24236            -1.33379
                  37             6.35607             4.40681            -1.28414
                  38             6.52786             4.57218            -1.23761
                  39             6.69964             4.73831            -1.19391
                  40             6.87143             4.90511            -1.15282
                  41             7.04322             5.07248            -1.11412
                  42               7.215             5.24035            -1.07765
                  43             7.38679             5.40865            -1.04323
                  44             7.55857             5.57734            -1.01074
                  45             7.73036             5.74636           -0.980027
                  46             7.90214             5.91567           -0.950986
                  47             8.07393             6.08524           -0.923496
                  48             8.24572             6.25504           -0.897449
                  49              8.4175             6.42504           -0.872742
                  50             8.58929             6.59522           -0.849276
                  51             8.76107             6.76555           -0.826964
                  52             8.93286             6.93601           -0.805725
                  53             9.10464              7.1066           -0.785485
                  54             9.27643              7.2773           -0.766177
                  55             9.44822             7.44809           -0.747745
                  56                9.62             7.61897           -0.730134
                  57             9.79179             7.78993           -0.713295
                  58             9.96357             7.96096           -0.697182
                  59             10.1354             8.13205           -0.681751
                  60             10.3071              8.3032           -0.666961
                  61             10.4789              8.4744           -0.652776
                  62             10.6507             8.64565           -0.639159
                  63             10.8225             8.81693           -0.626079
                  64             10.9943             8.98826           -0.613505
                  65             11.1661             9.15962            -0.60141
                  66             11.3379             9.33101           -0.589767
                  67             11.5096             9.50243           -0.578553
                  68             11.6814             9.67387           -0.567746
                  69             11.8532             9.84534           -0.557325
                  70              12.025             10.0168           -0.547268
                  71             12.1968             10.1883           -0.537559
                  72             12.3686             10.3599           -0.528183
                  73             12.5404             10.5314           -0.519125
                  74             12.7121              10.703           -0.510368
                  75             12.8839             10.8746           -0.501898
                  76             13.0557             11.0461           -0.493698
                  77             13.2275             11.2178           -0.485758
                  78             13.3993             11.3894           -0.478065
                  79             13.5711              11.561           -0.470608
                  80             13.7429             11.7326           -0.463377
                  81             13.9146             11.9043           -0.456361
                  82             14.0864             12.0759           -0.449552
                  83             14.2582             12.2476           -0.442938
                  84               14.43             12.4192           -0.436517
                  85             14.6018             12.5909           -0.430301
                  86             14.7736             12.7626           -0.424282
                  87             14.9454             12.9343           -0.418422
                  88             15.1171              13.106           -0.412703
                  89             15.2889             13.2777           -0.407123
                  90             15.4607             13.4494           -0.401675
                  91             15.6325             13.6211           -0.396357
                  92             15.8043             13.7928           -0.391167
                  93             15.9761             13.9645           -0.386103
                  94             16.1479             14.1362           -0.381165
                  95             16.3196             14.3079           -0.376351
                  96             16.4914             14.4796           -0.371672
                  97             16.6632             14.6514           -0.367118
                  98              16.835             14.8231           -0.362704
                  99             17.0068             14.9948           -0.358489
