            Interval               Theta              Radial            Vertical
                   0                   0                   0             0.73316
                   0                   0                   0             0.73316
                   1           0.0317333           0.0317279            0.732656
                   2           0.0634665           0.0634239            0.731146
                   3           0.0951998            0.095056            0.728632
                   4            0.126933            0.126592            0.725115
                   5            0.158666            0.158001            0.720599
                   6              0.1904            0.189251            0.715088
                   7            0.222133            0.220311            0.708589
                   8            0.253866            0.251148            0.701108
                   9            0.285599            0.281733            0.692653
                  10            0.317333            0.312033            0.683231
                  11            0.349066             0.34202            0.672852
                  12            0.380799            0.371662            0.661528
                  13            0.412532            0.400931            0.649268
                  14            0.444266            0.429795            0.636086
                  15            0.475999            0.458227            0.621995
                  16            0.507732            0.486197            0.607009
                  17            0.539465            0.513677            0.591143
                  18            0.571199            0.540641            0.574413
                  19            0.602932             0.56706            0.556836
                  20            0.634665            0.592908             0.53843
                  21            0.666398            0.618159            0.519213
                  22            0.698132            0.642788            0.499204
                  23            0.729865            0.666769            0.478424
                  24            0.761598            0.690079            0.456894
                  25            0.793331            0.712694            0.434635
                  26            0.825065            0.734592            0.411669
                  27            0.856798             0.75575             0.38802
                  28            0.888531            0.776146            0.363712
                  29            0.920265            0.795762            0.338769
                  30            0.951998            0.814576            0.313217
                  31            0.983731             0.83257             0.28708
                  32             1.01546            0.849725            0.260385
                  33              1.0472            0.866025             0.23316
                  34             1.07893            0.881453            0.205431
                  35             1.11066            0.895994            0.177226
                  36              1.1424            0.909632            0.148575
                  37             1.17413            0.922354            0.119505
                  38             1.20586            0.934148           0.0900459
                  39              1.2376            0.945001           0.0602277
                  40             1.26933            0.954902           0.0300801
                  41             1.30106            0.963842        -0.000366483
                  42              1.3328            0.971812          -0.0310814
                  43             1.36453            0.978802          -0.0620336
                  44             1.39626            0.984808          -0.0931921
                  45               1.428            0.989821           -0.124525
                  46             1.45973            0.993838           -0.156002
                  47             1.49146            0.996855            -0.18759
                  48              1.5232            0.998867           -0.219258
                  49             1.55493            0.999874           -0.250974
                  50             1.58666            0.999874           -0.282706
                  51              1.6184            0.998867           -0.314422
                  52             1.65013            0.996855            -0.34609
                  53             1.68186            0.993838           -0.377678
                  54              1.7136            0.989821           -0.409155
                  55             1.74533            0.984808           -0.440488
                  56             1.77706            0.978802           -0.471647
                  57              1.8088            0.971812           -0.502599
                  58             1.84053            0.963842           -0.533314
                  59             1.87226            0.954902           -0.563761
                  60               1.904            0.945001           -0.593908
                  61             1.93573            0.934148           -0.623727
                  62             1.96746            0.922354           -0.653185
                  63              1.9992            0.909632           -0.682255
                  64             2.03093            0.895994           -0.710907
                  65             2.06266            0.881453           -0.739111
                  66              2.0944            0.866025            -0.76684
                  67             2.12613            0.849725           -0.794066
                  68             2.15786             0.83257            -0.82076
                  69             2.18959            0.814576           -0.846897
                  70             2.22133            0.795762            -0.87245
                  71             2.25306            0.776146           -0.897393
                  72             2.28479             0.75575           -0.921701
                  73             2.31653            0.734592            -0.94535
                  74             2.34826            0.712694           -0.968315
                  75             2.37999            0.690079           -0.990574
                  76             2.41173            0.666769             -1.0121
                  77             2.44346            0.642788            -1.03288
                  78             2.47519            0.618159            -1.05289
                  79             2.50693            0.592908            -1.07211
                  80             2.53866             0.56706            -1.09052
                  81             2.57039            0.540641            -1.10809
                  82             2.60213            0.513677            -1.12482
                  83             2.63386            0.486197            -1.14069
                  84             2.66559            0.458227            -1.15568
                  85             2.69733            0.429795            -1.16977
                  86             2.72906            0.400931            -1.18295
                  87             2.76079            0.371662            -1.19521
                  88             2.79253             0.34202            -1.20653
                  89             2.82426            0.312033            -1.21691
                  90             2.85599            0.281733            -1.22633
                  91             2.88773            0.251148            -1.23479
                  92             2.91946            0.220311            -1.24227
                  93             2.95119            0.189251            -1.24877
                  94             2.98293            0.158001            -1.25428
                  95             3.01466            0.126592             -1.2588
                  96             3.04639            0.095056            -1.26231
                  97             3.07813           0.0634239            -1.26483
                  98             3.10986           0.0317279            -1.26634
                  99             3.14159                   0            -1.26684
